,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
181938,2020-03-27,Gratiot,Michigan,26057.0,1,0.0,0.0,,,,-0.274
181939,2020-03-28,Gratiot,Michigan,26057.0,2,0.0,1.0,,,,-0.308
181940,2020-03-29,Gratiot,Michigan,26057.0,3,0.0,1.0,,,,-0.298
181941,2020-03-30,Gratiot,Michigan,26057.0,3,0.0,0.0,,,,-0.338
181942,2020-03-31,Gratiot,Michigan,26057.0,3,0.0,0.0,,,,-0.286
181943,2020-04-01,Gratiot,Michigan,26057.0,3,0.0,0.0,,,,-0.249
181944,2020-04-02,Gratiot,Michigan,26057.0,5,0.0,2.0,,,,-0.225
181945,2020-04-03,Gratiot,Michigan,26057.0,5,0.0,0.0,,,,-0.179
181946,2020-04-04,Gratiot,Michigan,26057.0,5,0.0,0.0,,,,-0.139
181947,2020-04-05,Gratiot,Michigan,26057.0,4,0.0,-1.0,,,,-0.122
181948,2020-04-06,Gratiot,Michigan,26057.0,5,0.0,1.0,,,,-0.0795
181949,2020-04-07,Gratiot,Michigan,26057.0,6,0.0,1.0,,,,-0.102
181950,2020-04-08,Gratiot,Michigan,26057.0,5,0.0,-1.0,,,,-0.143
181951,2020-04-09,Gratiot,Michigan,26057.0,6,0.0,1.0,,,,-0.142
181952,2020-04-10,Gratiot,Michigan,26057.0,6,0.0,0.0,,,,-0.164
181953,2020-04-11,Gratiot,Michigan,26057.0,7,0.0,1.0,,,,-0.174
181954,2020-04-12,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,-0.178
181955,2020-04-13,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,-0.203
181956,2020-04-14,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,-0.182
181957,2020-04-15,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,-0.0972
181958,2020-04-16,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,0.0133
181959,2020-04-17,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,0.106
181960,2020-04-18,Gratiot,Michigan,26057.0,7,0.0,0.0,,,,0.141
181961,2020-04-19,Gratiot,Michigan,26057.0,8,1.0,1.0,,,,0.0103
181962,2020-04-20,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,0.0342
181963,2020-04-21,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,0.0757
181964,2020-04-22,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,0.0177
181965,2020-04-23,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,-0.0457
181966,2020-04-24,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,-0.0193
181967,2020-04-25,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,-0.168
181968,2020-04-26,Gratiot,Michigan,26057.0,8,1.0,0.0,,,,-0.0312
181969,2020-04-27,Gratiot,Michigan,26057.0,10,1.0,2.0,,,,-0.00714
181970,2020-04-28,Gratiot,Michigan,26057.0,10,1.0,0.0,,,,-0.0378
181971,2020-04-29,Gratiot,Michigan,26057.0,13,1.0,3.0,,,,-0.0556
181972,2020-04-30,Gratiot,Michigan,26057.0,13,1.0,0.0,,,,-0.015
181973,2020-05-01,Gratiot,Michigan,26057.0,21,1.0,8.0,,,,0.0493
181974,2020-05-02,Gratiot,Michigan,26057.0,23,1.0,2.0,,,,0.0945
181975,2020-05-03,Gratiot,Michigan,26057.0,26,2.0,3.0,,,,0.0815
181976,2020-05-04,Gratiot,Michigan,26057.0,25,2.0,-1.0,,,,0.0922
181977,2020-05-05,Gratiot,Michigan,26057.0,26,2.0,1.0,,,,0.129
181978,2020-05-06,Gratiot,Michigan,26057.0,26,2.0,0.0,,,,0.188
181979,2020-05-07,Gratiot,Michigan,26057.0,27,2.0,1.0,,,,0.177
181980,2020-05-08,Gratiot,Michigan,26057.0,27,2.0,0.0,,,,0.15
181981,2020-05-09,Gratiot,Michigan,26057.0,29,3.0,2.0,,,,0.206
181982,2020-05-10,Gratiot,Michigan,26057.0,36,3.0,7.0,,,,0.204
181983,2020-05-11,Gratiot,Michigan,26057.0,38,4.0,2.0,,,,0.177
181984,2020-05-12,Gratiot,Michigan,26057.0,38,4.0,0.0,,,,0.13
181985,2020-05-13,Gratiot,Michigan,26057.0,39,4.0,1.0,,,,0.0933
181986,2020-05-14,Gratiot,Michigan,26057.0,40,4.0,1.0,,,,0.0956
181987,2020-05-15,Gratiot,Michigan,26057.0,40,4.0,0.0,,,,0.124
181988,2020-05-16,Gratiot,Michigan,26057.0,47,4.0,7.0,,,,0.139
181989,2020-05-17,Gratiot,Michigan,26057.0,47,4.0,0.0,,,,0.139
181990,2020-05-18,Gratiot,Michigan,26057.0,54,4.0,7.0,,,,0.179
181991,2020-05-19,Gratiot,Michigan,26057.0,55,4.0,1.0,,,,0.201
181992,2020-05-20,Gratiot,Michigan,26057.0,61,4.0,6.0,,,,0.222
181993,2020-05-21,Gratiot,Michigan,26057.0,62,4.0,1.0,,,,0.202
181994,2020-05-22,Gratiot,Michigan,26057.0,68,5.0,6.0,,,,0.181
181995,2020-05-23,Gratiot,Michigan,26057.0,72,5.0,4.0,,,,0.15
181996,2020-05-24,Gratiot,Michigan,26057.0,75,6.0,3.0,,,,0.141
181997,2020-05-25,Gratiot,Michigan,26057.0,77,6.0,2.0,,,,0.212
181998,2020-05-26,Gratiot,Michigan,26057.0,77,6.0,0.0,,,,0.145
181999,2020-05-27,Gratiot,Michigan,26057.0,80,8.0,3.0,,,,0.114
182000,2020-05-28,Gratiot,Michigan,26057.0,80,8.0,0.0,,,,0.151
182001,2020-05-29,Gratiot,Michigan,26057.0,80,8.0,0.0,,,,0.185
182002,2020-05-30,Gratiot,Michigan,26057.0,80,9.0,0.0,,,,0.203
182003,2020-05-31,Gratiot,Michigan,26057.0,80,10.0,0.0,,,,0.252
182004,2020-06-01,Gratiot,Michigan,26057.0,80,11.0,0.0,,,,0.233
182005,2020-06-02,Gratiot,Michigan,26057.0,82,11.0,2.0,,,,0.238
182006,2020-06-03,Gratiot,Michigan,26057.0,82,11.0,0.0,,,,0.271
182007,2020-06-04,Gratiot,Michigan,26057.0,82,11.0,0.0,,,,0.236
182008,2020-06-05,Gratiot,Michigan,26057.0,92,11.0,10.0,,,,0.172
182009,2020-06-06,Gratiot,Michigan,26057.0,94,11.0,2.0,,,,0.193
182010,2020-06-07,Gratiot,Michigan,26057.0,94,11.0,0.0,,,,0.179
182011,2020-06-08,Gratiot,Michigan,26057.0,94,11.0,0.0,,,,0.163
182012,2020-06-09,Gratiot,Michigan,26057.0,94,11.0,0.0,,,,0.188
182013,2020-06-10,Gratiot,Michigan,26057.0,94,11.0,0.0,,,,0.117
182014,2020-06-11,Gratiot,Michigan,26057.0,95,11.0,1.0,,,,0.16
182015,2020-06-12,Gratiot,Michigan,26057.0,94,12.0,-1.0,,,,0.232
182016,2020-06-13,Gratiot,Michigan,26057.0,97,12.0,3.0,,,,0.202
182017,2020-06-14,Gratiot,Michigan,26057.0,97,12.0,0.0,,,,0.171
182018,2020-06-15,Gratiot,Michigan,26057.0,97,12.0,0.0,,,,0.185
182019,2020-06-16,Gratiot,Michigan,26057.0,97,12.0,0.0,,,,0.179
182020,2020-06-17,Gratiot,Michigan,26057.0,97,12.0,0.0,,,,0.178
182021,2020-06-18,Gratiot,Michigan,26057.0,98,12.0,1.0,,,,0.253
182022,2020-06-19,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.218
182023,2020-06-20,Gratiot,Michigan,26057.0,99,13.0,1.0,,,,0.185
182024,2020-06-21,Gratiot,Michigan,26057.0,99,13.0,0.0,,,,0.187
182025,2020-06-22,Gratiot,Michigan,26057.0,99,13.0,0.0,,,,0.174
182026,2020-06-23,Gratiot,Michigan,26057.0,99,13.0,0.0,,,,0.175
182027,2020-06-24,Gratiot,Michigan,26057.0,99,13.0,0.0,,,,0.154
182028,2020-06-25,Gratiot,Michigan,26057.0,98,13.0,-1.0,,,,0.126
182029,2020-06-26,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.106
182030,2020-06-27,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.125
182031,2020-06-28,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.129
182032,2020-06-29,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.167
182033,2020-06-30,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.162
182034,2020-07-01,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.135
182035,2020-07-02,Gratiot,Michigan,26057.0,98,13.0,0.0,,,,0.145
182036,2020-07-03,Gratiot,Michigan,26057.0,99,13.0,1.0,,,,0.128
182037,2020-07-04,Gratiot,Michigan,26057.0,99,13.0,0.0,,,,0.178
182038,2020-07-05,Gratiot,Michigan,26057.0,100,13.0,1.0,,,,0.173
182039,2020-07-06,Gratiot,Michigan,26057.0,101,13.0,1.0,,,,0.185
182040,2020-07-07,Gratiot,Michigan,26057.0,102,13.0,1.0,,,,0.182
182041,2020-07-08,Gratiot,Michigan,26057.0,106,14.0,4.0,,,,0.202
182042,2020-07-09,Gratiot,Michigan,26057.0,111,14.0,5.0,,,,0.198
182043,2020-07-10,Gratiot,Michigan,26057.0,111,14.0,0.0,,,,0.194
182044,2020-07-11,Gratiot,Michigan,26057.0,111,14.0,0.0,,,,0.222
182045,2020-07-12,Gratiot,Michigan,26057.0,111,14.0,0.0,,,,0.209
182046,2020-07-13,Gratiot,Michigan,26057.0,113,14.0,2.0,,,,0.173
182047,2020-07-14,Gratiot,Michigan,26057.0,113,14.0,0.0,,,,0.163
182048,2020-07-15,Gratiot,Michigan,26057.0,113,14.0,0.0,,,,0.191
182049,2020-07-16,Gratiot,Michigan,26057.0,116,14.0,3.0,,,,0.168
182050,2020-07-17,Gratiot,Michigan,26057.0,120,14.0,4.0,,,,0.18
182051,2020-07-18,Gratiot,Michigan,26057.0,121,14.0,1.0,,,,0.154
182052,2020-07-19,Gratiot,Michigan,26057.0,121,14.0,0.0,,,,0.151
182053,2020-07-20,Gratiot,Michigan,26057.0,125,14.0,4.0,,,,0.147
182054,2020-07-21,Gratiot,Michigan,26057.0,126,15.0,1.0,,,,0.168
182055,2020-07-22,Gratiot,Michigan,26057.0,124,15.0,-2.0,,,,0.149
182056,2020-07-23,Gratiot,Michigan,26057.0,126,15.0,2.0,,,,0.174
182057,2020-07-24,Gratiot,Michigan,26057.0,130,15.0,4.0,,,,0.199
182058,2020-07-25,Gratiot,Michigan,26057.0,130,15.0,0.0,,,,0.219
182059,2020-07-26,Gratiot,Michigan,26057.0,134,15.0,4.0,,,,0.165
182060,2020-07-27,Gratiot,Michigan,26057.0,140,15.0,6.0,,,,0.165
182061,2020-07-28,Gratiot,Michigan,26057.0,140,15.0,0.0,,,,0.163
182062,2020-07-29,Gratiot,Michigan,26057.0,141,15.0,1.0,,,,0.216
182063,2020-07-30,Gratiot,Michigan,26057.0,148,15.0,7.0,,,,0.222
182064,2020-07-31,Gratiot,Michigan,26057.0,149,15.0,1.0,,,,0.213
182065,2020-08-01,Gratiot,Michigan,26057.0,150,15.0,1.0,,,,0.231
182066,2020-08-02,Gratiot,Michigan,26057.0,150,15.0,0.0,,,,0.276
182067,2020-08-03,Gratiot,Michigan,26057.0,151,15.0,1.0,,,,0.266
182068,2020-08-04,Gratiot,Michigan,26057.0,152,15.0,1.0,,,,0.276
182069,2020-08-05,Gratiot,Michigan,26057.0,152,15.0,0.0,,,,0.249
182070,2020-08-06,Gratiot,Michigan,26057.0,157,15.0,5.0,,,,0.229
182071,2020-08-07,Gratiot,Michigan,26057.0,160,15.0,3.0,,,,0.192
182072,2020-08-08,Gratiot,Michigan,26057.0,161,15.0,1.0,,,,0.17
182073,2020-08-09,Gratiot,Michigan,26057.0,162,15.0,1.0,,,,0.166
182074,2020-08-10,Gratiot,Michigan,26057.0,162,15.0,0.0,,,,0.184
182075,2020-08-11,Gratiot,Michigan,26057.0,163,15.0,1.0,,,,0.151
182076,2020-08-12,Gratiot,Michigan,26057.0,163,15.0,0.0,,,,0.127
182077,2020-08-13,Gratiot,Michigan,26057.0,167,15.0,4.0,,,,0.105
182078,2020-08-14,Gratiot,Michigan,26057.0,168,15.0,1.0,,,,0.0645
182079,2020-08-15,Gratiot,Michigan,26057.0,171,15.0,3.0,,,,0.104
182080,2020-08-16,Gratiot,Michigan,26057.0,172,15.0,1.0,,,,0.0894
182081,2020-08-17,Gratiot,Michigan,26057.0,172,15.0,0.0,,,,0.071
182082,2020-08-18,Gratiot,Michigan,26057.0,174,15.0,2.0,,,,0.0593
182083,2020-08-19,Gratiot,Michigan,26057.0,174,15.0,0.0,,,,0.0619
182084,2020-08-20,Gratiot,Michigan,26057.0,174,15.0,0.0,,,,0.0889
182085,2020-08-21,Gratiot,Michigan,26057.0,174,15.0,0.0,,,,0.143
182086,2020-08-22,Gratiot,Michigan,26057.0,177,15.0,3.0,,,,0.106
182087,2020-08-23,Gratiot,Michigan,26057.0,179,15.0,2.0,,,,0.0566
182088,2020-08-24,Gratiot,Michigan,26057.0,183,15.0,4.0,,,,0.0469
182089,2020-08-25,Gratiot,Michigan,26057.0,187,15.0,4.0,,,,0.05
182090,2020-08-26,Gratiot,Michigan,26057.0,189,15.0,2.0,,,,0.0139
182091,2020-08-27,Gratiot,Michigan,26057.0,188,15.0,-1.0,,,,0.000502
182092,2020-08-28,Gratiot,Michigan,26057.0,189,15.0,1.0,,,,0.00532
182093,2020-08-29,Gratiot,Michigan,26057.0,190,15.0,1.0,,,,0.00535
182094,2020-08-30,Gratiot,Michigan,26057.0,191,15.0,1.0,,,,0.0757
182095,2020-08-31,Gratiot,Michigan,26057.0,194,15.0,3.0,,,,0.0936
182096,2020-09-01,Gratiot,Michigan,26057.0,195,15.0,1.0,,,,0.129
182097,2020-09-02,Gratiot,Michigan,26057.0,196,15.0,1.0,,,,0.139
182098,2020-09-03,Gratiot,Michigan,26057.0,198,15.0,2.0,,,,0.142
182099,2020-09-04,Gratiot,Michigan,26057.0,199,15.0,1.0,,,,0.155
182100,2020-09-05,Gratiot,Michigan,26057.0,200,15.0,1.0,,,,0.145
182101,2020-09-06,Gratiot,Michigan,26057.0,200,15.0,0.0,,,,0.081
182102,2020-09-07,Gratiot,Michigan,26057.0,206,15.0,6.0,,,,0.089
182103,2020-09-08,Gratiot,Michigan,26057.0,209,15.0,3.0,,,,0.0718
182104,2020-09-09,Gratiot,Michigan,26057.0,215,15.0,6.0,,,,0.106
182105,2020-09-10,Gratiot,Michigan,26057.0,217,15.0,2.0,,,,0.0877
182106,2020-09-11,Gratiot,Michigan,26057.0,217,15.0,0.0,,,,0.0421
182107,2020-09-12,Gratiot,Michigan,26057.0,222,15.0,5.0,,,,0.0433
182108,2020-09-13,Gratiot,Michigan,26057.0,222,15.0,0.0,,,,0.066
182109,2020-09-14,Gratiot,Michigan,26057.0,229,15.0,7.0,,,,0.0914
182110,2020-09-15,Gratiot,Michigan,26057.0,230,15.0,1.0,,,,0.0852
182111,2020-09-16,Gratiot,Michigan,26057.0,233,15.0,3.0,,,,0.121
182112,2020-09-17,Gratiot,Michigan,26057.0,239,15.0,6.0,,,,0.144
182113,2020-09-18,Gratiot,Michigan,26057.0,244,15.0,5.0,,,,0.156
