,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
16355,2020-03-31,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.294
17693,2020-04-01,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.34999999
19062,2020-04-02,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.237
20454,2020-04-03,Waynesboro city,Virginia,51820.0,3,0.0,,,,-0.35699999
21873,2020-04-04,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.36700001
23301,2020-04-05,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.315
24740,2020-04-06,Waynesboro city,Virginia,51820.0,3,0.0,,,,-0.366
26193,2020-04-07,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.257
27652,2020-04-08,Waynesboro city,Virginia,51820.0,2,0.0,,,,-0.19899999999999998
29120,2020-04-09,Waynesboro city,Virginia,51820.0,3,0.0,,,,-0.34700000000000003
30601,2020-04-10,Waynesboro city,Virginia,51820.0,5,0.0,,,,-0.15000001
32093,2020-04-11,Waynesboro city,Virginia,51820.0,5,0.0,,,,-0.23600000000000002
33589,2020-04-12,Waynesboro city,Virginia,51820.0,5,0.0,,,,-0.244
35090,2020-04-13,Waynesboro city,Virginia,51820.0,6,0.0,,,,-0.153
36596,2020-04-14,Waynesboro city,Virginia,51820.0,6,0.0,,,,-0.0704
38108,2020-04-15,Waynesboro city,Virginia,51820.0,6,0.0,,,,0.106
39623,2020-04-16,Waynesboro city,Virginia,51820.0,6,0.0,,,,0.078599997
41142,2020-04-17,Waynesboro city,Virginia,51820.0,7,0.0,,,,-0.19400001
42664,2020-04-18,Waynesboro city,Virginia,51820.0,7,0.0,,,,-0.26199999
44190,2020-04-19,Waynesboro city,Virginia,51820.0,7,0.0,,,,-0.17399999
45717,2020-04-20,Waynesboro city,Virginia,51820.0,8,0.0,,,,-0.21799999
47247,2020-04-21,Waynesboro city,Virginia,51820.0,8,0.0,,,,-0.38699999
48778,2020-04-22,Waynesboro city,Virginia,51820.0,8,0.0,,,,-0.498
50309,2020-04-23,Waynesboro city,Virginia,51820.0,9,0.0,,,,-0.336
51840,2020-04-24,Waynesboro city,Virginia,51820.0,10,0.0,,,,-0.21799999
53374,2020-04-25,Waynesboro city,Virginia,51820.0,10,0.0,,,,-0.161
54910,2020-04-26,Waynesboro city,Virginia,51820.0,10,0.0,,,,-0.235
56446,2020-04-27,Waynesboro city,Virginia,51820.0,11,0.0,,,,-0.17
57984,2020-04-28,Waynesboro city,Virginia,51820.0,11,0.0,,,,-0.192
59522,2020-04-29,Waynesboro city,Virginia,51820.0,11,0.0,,,,-0.207
61060,2020-04-30,Waynesboro city,Virginia,51820.0,11,0.0,,,,-0.30000001
62600,2020-05-01,Waynesboro city,Virginia,51820.0,13,0.0,,,,-0.34900001
64142,2020-05-02,Waynesboro city,Virginia,51820.0,14,0.0,,,,-0.27700001
65686,2020-05-03,Waynesboro city,Virginia,51820.0,14,0.0,,,,-0.271
67231,2020-05-04,Waynesboro city,Virginia,51820.0,14,0.0,,,,-0.301
68778,2020-05-05,Waynesboro city,Virginia,51820.0,16,0.0,,,,-0.22699999999999998
70326,2020-05-06,Waynesboro city,Virginia,51820.0,16,0.0,,,,-0.21600001
71880,2020-05-07,Waynesboro city,Virginia,51820.0,20,0.0,,,,-0.23100001
73434,2020-05-08,Waynesboro city,Virginia,51820.0,20,0.0,,,,-0.20999999
74988,2020-05-09,Waynesboro city,Virginia,51820.0,21,0.0,,,,-0.20200001
76542,2020-05-10,Waynesboro city,Virginia,51820.0,21,0.0,,,,-0.19599999
78096,2020-05-11,Waynesboro city,Virginia,51820.0,21,0.0,,,,-0.28200001
79650,2020-05-12,Waynesboro city,Virginia,51820.0,21,0.0,,,,-0.242
81204,2020-05-13,Waynesboro city,Virginia,51820.0,21,0.0,,,,-0.163
