,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
8608,2020-03-25,Goodhue,Minnesota,27049.0,1,0.0,,,,-0.22899999999999998
9659,2020-03-26,Goodhue,Minnesota,27049.0,1,0.0,,,,-0.255
10783,2020-03-27,Goodhue,Minnesota,27049.0,2,0.0,,,,-0.322
11950,2020-03-28,Goodhue,Minnesota,27049.0,2,0.0,,,,-0.373
13164,2020-03-29,Goodhue,Minnesota,27049.0,2,0.0,,,,-0.37
14413,2020-03-30,Goodhue,Minnesota,27049.0,3,0.0,,,,-0.435
15700,2020-03-31,Goodhue,Minnesota,27049.0,3,0.0,,,,-0.48899999
17019,2020-04-01,Goodhue,Minnesota,27049.0,4,0.0,,,,-0.34900001
18366,2020-04-02,Goodhue,Minnesota,27049.0,4,0.0,,,,-0.36300001
19745,2020-04-03,Goodhue,Minnesota,27049.0,5,0.0,,,,-0.42699999
21151,2020-04-04,Goodhue,Minnesota,27049.0,8,0.0,,,,-0.40700001
22574,2020-04-05,Goodhue,Minnesota,27049.0,10,0.0,,,,-0.32100001
24008,2020-04-06,Goodhue,Minnesota,27049.0,10,0.0,,,,-0.26499999
25454,2020-04-07,Goodhue,Minnesota,27049.0,12,0.0,,,,-0.32499999
26910,2020-04-08,Goodhue,Minnesota,27049.0,13,0.0,,,,-0.34999999
28372,2020-04-09,Goodhue,Minnesota,27049.0,14,0.0,,,,-0.31600001
29845,2020-04-10,Goodhue,Minnesota,27049.0,14,0.0,,,,-0.233
31334,2020-04-11,Goodhue,Minnesota,27049.0,16,0.0,,,,-0.221
32828,2020-04-12,Goodhue,Minnesota,27049.0,17,0.0,,,,-0.34799999
34327,2020-04-13,Goodhue,Minnesota,27049.0,17,0.0,,,,-0.39300001
35830,2020-04-14,Goodhue,Minnesota,27049.0,17,0.0,,,,-0.324
37338,2020-04-15,Goodhue,Minnesota,27049.0,17,0.0,,,,-0.15800001
38851,2020-04-16,Goodhue,Minnesota,27049.0,17,0.0,,,,-0.15700001
40367,2020-04-17,Goodhue,Minnesota,27049.0,18,0.0,,,,-0.22400001
41886,2020-04-18,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.28200001
43409,2020-04-19,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.26300001
44936,2020-04-20,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.15700001
46463,2020-04-21,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.20100001
47993,2020-04-22,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.18899999999999997
49524,2020-04-23,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.24100000000000002
51055,2020-04-24,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.34400001
52588,2020-04-25,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.278
54123,2020-04-26,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.22499999
55659,2020-04-27,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.23800001
57196,2020-04-28,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.287
58734,2020-04-29,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.27200001
60272,2020-04-30,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.175
61810,2020-05-01,Goodhue,Minnesota,27049.0,19,0.0,,,,-0.098999999
63351,2020-05-02,Goodhue,Minnesota,27049.0,21,0.0,,,,-0.122
64893,2020-05-03,Goodhue,Minnesota,27049.0,21,0.0,,,,-0.13699999
66437,2020-05-04,Goodhue,Minnesota,27049.0,23,0.0,,,,-0.15099999
67982,2020-05-05,Goodhue,Minnesota,27049.0,23,0.0,,,,-0.134
69529,2020-05-06,Goodhue,Minnesota,27049.0,23,0.0,,,,-0.14300001
71080,2020-05-07,Goodhue,Minnesota,27049.0,25,0.0,,,,-0.147
72634,2020-05-08,Goodhue,Minnesota,27049.0,25,0.0,,,,-0.184
74188,2020-05-09,Goodhue,Minnesota,27049.0,25,0.0,,,,-0.18799999
75742,2020-05-10,Goodhue,Minnesota,27049.0,25,0.0,,,,-0.237
