,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
249745,2020-03-17,Warren,New Jersey,34041.0,1,0.0,0.0,-0.076,-.0649,-0.221,-0.0126
249746,2020-03-18,Warren,New Jersey,34041.0,2,0.0,1.0,-0.0835,-.0714,-0.198,-0.0424
249747,2020-03-19,Warren,New Jersey,34041.0,4,0.0,2.0,-0.0918,-.0784,-0.174,-0.0425
249748,2020-03-20,Warren,New Jersey,34041.0,4,0.0,0.0,-0.101,-.0854,-0.168,-0.1
249749,2020-03-21,Warren,New Jersey,34041.0,5,0.0,1.0,-0.11,-.0923,-0.20600000000000002,-0.127
249750,2020-03-22,Warren,New Jersey,34041.0,9,0.0,4.0,-0.12,-.0995,-0.22399999999999998,-0.151
249751,2020-03-23,Warren,New Jersey,34041.0,15,1.0,6.0,-0.13,-.107,-0.27699999999999997,-0.205
249752,2020-03-24,Warren,New Jersey,34041.0,15,1.0,0.0,-0.141,-.115,-0.313,-0.246
249753,2020-03-25,Warren,New Jersey,34041.0,18,1.0,3.0,-0.151,-.123,-0.375,-0.268
249754,2020-03-26,Warren,New Jersey,34041.0,31,1.0,13.0,-0.162,-.132,-0.397,-0.31
249755,2020-03-27,Warren,New Jersey,34041.0,38,1.0,7.0,-0.172,-.142,-0.446,-0.324
249756,2020-03-28,Warren,New Jersey,34041.0,51,2.0,13.0,-0.183,-.152,-0.474,-0.376
249757,2020-03-29,Warren,New Jersey,34041.0,56,2.0,5.0,-0.193,-.163,-0.525,-0.385
249758,2020-03-30,Warren,New Jersey,34041.0,68,2.0,12.0,-0.204,-.175,-0.525,-0.39
249759,2020-03-31,Warren,New Jersey,34041.0,76,2.0,8.0,-0.215,-.188,-0.5489999999999999,-0.388
249760,2020-04-01,Warren,New Jersey,34041.0,96,3.0,20.0,-0.226,-.202,-0.5479999999999999,-0.37
249761,2020-04-02,Warren,New Jersey,34041.0,116,3.0,20.0,-0.239,-.218,-0.545,-0.37
249762,2020-04-03,Warren,New Jersey,34041.0,149,3.0,33.0,-0.252,-.236,-0.55,-0.368
249763,2020-04-04,Warren,New Jersey,34041.0,182,6.0,33.0,-0.267,-.256,-0.525,-0.356
249764,2020-04-05,Warren,New Jersey,34041.0,195,6.0,13.0,-0.283,-.278,-0.49700000000000005,-0.355
249765,2020-04-06,Warren,New Jersey,34041.0,215,7.0,20.0,-0.299,-.302,-0.501,-0.347
249766,2020-04-07,Warren,New Jersey,34041.0,255,7.0,40.0,-0.316,-.325,-0.508,-0.341
249767,2020-04-08,Warren,New Jersey,34041.0,289,9.0,34.0,-0.332,-.349,-0.51,-0.345
249768,2020-04-09,Warren,New Jersey,34041.0,319,7.0,30.0,-0.348,-.371,-0.493,-0.333
249769,2020-04-10,Warren,New Jersey,34041.0,337,15.0,18.0,-0.362,-.391,-0.467,-0.313
249770,2020-04-11,Warren,New Jersey,34041.0,362,18.0,25.0,-0.373,-.408,-0.473,-0.304
249771,2020-04-12,Warren,New Jersey,34041.0,395,22.0,33.0,-0.382,-.422,-0.457,-0.313
249772,2020-04-13,Warren,New Jersey,34041.0,416,24.0,21.0,-0.389,-.432,-0.451,-0.311
249773,2020-04-14,Warren,New Jersey,34041.0,442,25.0,26.0,-0.394,-.44,-0.43700000000000006,-0.32
249774,2020-04-15,Warren,New Jersey,34041.0,468,30.0,26.0,-0.397,-.446,-0.41600000000000004,-0.298
249775,2020-04-16,Warren,New Jersey,34041.0,501,33.0,33.0,-0.399,-.45,-0.408,-0.284
249776,2020-04-17,Warren,New Jersey,34041.0,521,36.0,20.0,-0.4,-.454,-0.39,-0.296
249777,2020-04-18,Warren,New Jersey,34041.0,543,39.0,22.0,-0.4,-.457,-0.375,-0.272
249778,2020-04-19,Warren,New Jersey,34041.0,592,44.0,49.0,-0.401,-.459,-0.39899999999999997,-0.24
249779,2020-04-20,Warren,New Jersey,34041.0,613,47.0,21.0,-0.401,-.462,-0.39399999999999996,-0.264
249780,2020-04-21,Warren,New Jersey,34041.0,642,48.0,29.0,-0.401,-.465,-0.35600000000000004,-0.255
249781,2020-04-22,Warren,New Jersey,34041.0,689,55.0,47.0,-0.401,-.468,-0.335,-0.19
249782,2020-04-23,Warren,New Jersey,34041.0,719,60.0,30.0,-0.4,-.471,-0.361,-0.226
