,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
11834,2020-03-28,Shelby,Kentucky,21211.0,1,0.0,-0.0936,-.0255,,-0.43399999
13044,2020-03-29,Shelby,Kentucky,21211.0,1,0.0,-0.0979,-.0318,,-0.28400001
14291,2020-03-30,Shelby,Kentucky,21211.0,1,0.0,-0.102,-.0384,,-0.27900001
15576,2020-03-31,Shelby,Kentucky,21211.0,4,0.0,-0.107,-.0452,,-0.22899999999999998
16891,2020-04-01,Shelby,Kentucky,21211.0,4,0.0,-0.111,-.0521,,-0.15000001
18236,2020-04-02,Shelby,Kentucky,21211.0,5,0.0,-0.115,-.0591,,-0.132
19614,2020-04-03,Shelby,Kentucky,21211.0,5,0.0,-0.119,-.0662,,0.018200001
21020,2020-04-04,Shelby,Kentucky,21211.0,7,0.0,-0.123,-.073,,0.175
22443,2020-04-05,Shelby,Kentucky,21211.0,7,0.0,-0.127,-.0796,,-0.068099998
23876,2020-04-06,Shelby,Kentucky,21211.0,7,0.0,-0.131,-.0859,,-0.24600001
25322,2020-04-07,Shelby,Kentucky,21211.0,9,0.0,-0.135,-.0918,,-0.244
26778,2020-04-08,Shelby,Kentucky,21211.0,11,0.0,-0.138,-.0971,,-0.16699999999999998
28240,2020-04-09,Shelby,Kentucky,21211.0,13,0.0,-0.142,-.102,,-0.13
29712,2020-04-10,Shelby,Kentucky,21211.0,14,1.0,-0.145,-.105,,-0.16699999999999998
31199,2020-04-11,Shelby,Kentucky,21211.0,18,1.0,-0.147,-.109,,-0.102
32693,2020-04-12,Shelby,Kentucky,21211.0,18,1.0,-0.15,-.111,,-0.12800001
34192,2020-04-13,Shelby,Kentucky,21211.0,18,1.0,-0.151,-.113,,-0.14800000000000002
35695,2020-04-14,Shelby,Kentucky,21211.0,19,1.0,-0.153,-.115,,0.109
37202,2020-04-15,Shelby,Kentucky,21211.0,21,1.0,-0.155,-.116,,0.051600002
38715,2020-04-16,Shelby,Kentucky,21211.0,21,2.0,-0.156,-.118,,-0.07829999900000001
40230,2020-04-17,Shelby,Kentucky,21211.0,22,2.0,-0.157,-.119,,-0.078599997
41749,2020-04-18,Shelby,Kentucky,21211.0,23,2.0,-0.158,-.12,,-0.163
43271,2020-04-19,Shelby,Kentucky,21211.0,23,2.0,-0.16,-.121,,-0.064000003
44797,2020-04-20,Shelby,Kentucky,21211.0,23,2.0,-0.161,-.122,,0.11900000000000001
46324,2020-04-21,Shelby,Kentucky,21211.0,24,2.0,-0.162,-.123,,-0.0385
47854,2020-04-22,Shelby,Kentucky,21211.0,24,2.0,-0.163,-.125,,-0.22
49385,2020-04-23,Shelby,Kentucky,21211.0,24,2.0,-0.164,-.126,,-0.21899999999999997
50916,2020-04-24,Shelby,Kentucky,21211.0,26,3.0,-0.165,-.127,,-0.16899999999999998
52449,2020-04-25,Shelby,Kentucky,21211.0,26,3.0,-0.165,-.127,,-0.0583
53984,2020-04-26,Shelby,Kentucky,21211.0,28,3.0,-0.166,-.128,,0.0253
55520,2020-04-27,Shelby,Kentucky,21211.0,28,3.0,-0.166,-.129,,-0.0713
57057,2020-04-28,Shelby,Kentucky,21211.0,28,3.0,-0.166,-.129,,-0.076399997
58595,2020-04-29,Shelby,Kentucky,21211.0,28,3.0,-0.165,-.129,,0.0209
60133,2020-04-30,Shelby,Kentucky,21211.0,30,3.0,-0.165,-.129,,0.23800001
61671,2020-05-01,Shelby,Kentucky,21211.0,30,3.0,-0.164,-.13,,0.124
63212,2020-05-02,Shelby,Kentucky,21211.0,30,3.0,-0.163,-.13,,-0.0013
64754,2020-05-03,Shelby,Kentucky,21211.0,32,3.0,-0.163,-.13,,-0.033500001
