,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
304139,2020-03-14,Lorain,Ohio,39093.0,1,0.0,0.0,0.0165,.0057,-0.187,-0.272
304140,2020-03-15,Lorain,Ohio,39093.0,2,0.0,1.0,0.0139,.00127,-0.22699999999999998,-0.156
304141,2020-03-16,Lorain,Ohio,39093.0,3,0.0,1.0,0.0106,-.00413,-0.267,-0.228
304142,2020-03-17,Lorain,Ohio,39093.0,4,0.0,1.0,0.00651,-.0105,-0.293,-0.155
304143,2020-03-18,Lorain,Ohio,39093.0,6,0.0,2.0,0.00159,-.0178,-0.33,-0.257
304144,2020-03-19,Lorain,Ohio,39093.0,6,0.0,0.0,-0.0042,-.0261,-0.34600000000000003,-0.34
304145,2020-03-20,Lorain,Ohio,39093.0,10,0.0,4.0,-0.0108,-.0353,-0.384,-0.328
304146,2020-03-21,Lorain,Ohio,39093.0,14,0.0,4.0,-0.0186,-.046,-0.423,-0.325
304147,2020-03-22,Lorain,Ohio,39093.0,19,0.0,5.0,-0.0274,-.0577,-0.424,-0.264
304148,2020-03-23,Lorain,Ohio,39093.0,24,0.0,5.0,-0.0372,-.0706,-0.384,-0.211
304149,2020-03-24,Lorain,Ohio,39093.0,30,0.0,6.0,-0.0483,-.0851,-0.42100000000000004,-0.348
304150,2020-03-25,Lorain,Ohio,39093.0,37,0.0,7.0,-0.0607,-.101,-0.42200000000000004,-0.265
304151,2020-03-26,Lorain,Ohio,39093.0,44,0.0,7.0,-0.0745,-.12,-0.451,-0.287
304152,2020-03-27,Lorain,Ohio,39093.0,56,0.0,12.0,-0.0898,-.141,-0.47600000000000003,-0.306
304153,2020-03-28,Lorain,Ohio,39093.0,65,0.0,9.0,-0.107,-.164,-0.493,-0.325
304154,2020-03-29,Lorain,Ohio,39093.0,74,1.0,9.0,-0.125,-.19,-0.495,-0.443
304155,2020-03-30,Lorain,Ohio,39093.0,78,2.0,4.0,-0.144,-.218,-0.523,-0.386
