,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
181379,2020-03-19,Genesee,Michigan,26049.0,1,0.0,0.0,-0.0117,-.0252,-0.237,-0.0447
181380,2020-03-20,Genesee,Michigan,26049.0,1,0.0,0.0,-0.0184,-.0327,-0.278,-0.085
181381,2020-03-21,Genesee,Michigan,26049.0,7,0.0,6.0,-0.0269,-.043,-0.301,-0.124
181382,2020-03-22,Genesee,Michigan,26049.0,14,0.0,7.0,-0.037,-.0558,-0.303,-0.148
181383,2020-03-23,Genesee,Michigan,26049.0,23,0.0,9.0,-0.0488,-.0711,-0.29600000000000004,-0.17
181384,2020-03-24,Genesee,Michigan,26049.0,34,0.0,11.0,-0.062,-.0887,-0.319,-0.216
181385,2020-03-25,Genesee,Michigan,26049.0,46,0.0,12.0,-0.0767,-.109,-0.364,-0.25
181386,2020-03-26,Genesee,Michigan,26049.0,63,1.0,17.0,-0.0926,-.13,-0.42200000000000004,-0.302
181387,2020-03-27,Genesee,Michigan,26049.0,91,4.0,28.0,-0.11,-.154,-0.484,-0.337
181388,2020-03-28,Genesee,Michigan,26049.0,110,5.0,19.0,-0.127,-.179,-0.51,-0.368
181389,2020-03-29,Genesee,Michigan,26049.0,127,5.0,17.0,-0.146,-.205,-0.519,-0.386
181390,2020-03-30,Genesee,Michigan,26049.0,150,7.0,23.0,-0.164,-.232,-0.574,-0.417
181391,2020-03-31,Genesee,Michigan,26049.0,185,7.0,35.0,-0.183,-.259,-0.574,-0.394
181392,2020-04-01,Genesee,Michigan,26049.0,249,8.0,64.0,-0.202,-.286,-0.5589999999999999,-0.377
181393,2020-04-02,Genesee,Michigan,26049.0,349,10.0,100.0,-0.221,-.313,-0.564,-0.368
181394,2020-04-03,Genesee,Michigan,26049.0,422,11.0,73.0,-0.239,-.338,-0.516,-0.351
181395,2020-04-04,Genesee,Michigan,26049.0,464,15.0,42.0,-0.256,-.362,-0.526,-0.336
181396,2020-04-05,Genesee,Michigan,26049.0,504,18.0,40.0,-0.272,-.385,-0.525,-0.319
181397,2020-04-06,Genesee,Michigan,26049.0,568,26.0,64.0,-0.288,-.406,-0.512,-0.301
181398,2020-04-07,Genesee,Michigan,26049.0,638,33.0,70.0,-0.302,-.426,-0.503,-0.307
181399,2020-04-08,Genesee,Michigan,26049.0,713,39.0,75.0,-0.316,-.445,-0.49700000000000005,-0.3
181400,2020-04-09,Genesee,Michigan,26049.0,755,48.0,42.0,-0.329,-.462,-0.495,-0.296
181401,2020-04-10,Genesee,Michigan,26049.0,828,57.0,73.0,-0.341,-.478,-0.5589999999999999,-0.307
181402,2020-04-11,Genesee,Michigan,26049.0,919,62.0,91.0,-0.352,-.492,-0.5660000000000001,-0.304
181403,2020-04-12,Genesee,Michigan,26049.0,955,68.0,36.0,-0.362,-.506,-0.5770000000000001,-0.325
181404,2020-04-13,Genesee,Michigan,26049.0,988,77.0,33.0,-0.37,-.518,-0.5720000000000001,-0.335
181405,2020-04-14,Genesee,Michigan,26049.0,1030,86.0,42.0,-0.378,-.529,-0.56,-0.325
181406,2020-04-15,Genesee,Michigan,26049.0,1084,89.0,54.0,-0.384,-.538,-0.562,-0.311
181407,2020-04-16,Genesee,Michigan,26049.0,1147,99.0,63.0,-0.39,-.546,-0.5329999999999999,-0.283
181408,2020-04-17,Genesee,Michigan,26049.0,1197,106.0,50.0,-0.394,-.552,-0.494,-0.252
181409,2020-04-18,Genesee,Michigan,26049.0,1228,112.0,31.0,-0.397,-.556,-0.489,-0.242
181410,2020-04-19,Genesee,Michigan,26049.0,1240,115.0,12.0,-0.398,-.559,-0.47600000000000003,-0.222
181411,2020-04-20,Genesee,Michigan,26049.0,1256,123.0,16.0,-0.399,-.561,-0.474,-0.211
181412,2020-04-21,Genesee,Michigan,26049.0,1298,131.0,42.0,-0.399,-.561,-0.456,-0.181
181413,2020-04-22,Genesee,Michigan,26049.0,1362,138.0,64.0,-0.399,-.561,-0.44799999999999995,-0.184
181414,2020-04-23,Genesee,Michigan,26049.0,1387,144.0,25.0,-0.397,-.56,-0.45899999999999996,-0.183
181415,2020-04-24,Genesee,Michigan,26049.0,1434,151.0,47.0,-0.396,-.558,-0.455,-0.187
