,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1874,2020-03-14,Brunswick,North Carolina,37019.0,1,0.0,,,-0.0406,-0.041299999
2204,2020-03-15,Brunswick,North Carolina,37019.0,1,0.0,,,-0.0526,-0.00358
2565,2020-03-16,Brunswick,North Carolina,37019.0,1,0.0,,,-0.06,0.0076199998
2969,2020-03-17,Brunswick,North Carolina,37019.0,1,0.0,,,-0.0823,-0.029999999
3432,2020-03-18,Brunswick,North Carolina,37019.0,1,0.0,,,-0.1,-0.066200003
3975,2020-03-19,Brunswick,North Carolina,37019.0,2,0.0,,,-0.129,-0.09719999900000001
4593,2020-03-20,Brunswick,North Carolina,37019.0,4,0.0,,,-0.142,-0.16399999999999998
5302,2020-03-21,Brunswick,North Carolina,37019.0,4,0.0,,,-0.16,-0.19
6070,2020-03-22,Brunswick,North Carolina,37019.0,5,0.0,,,-0.159,-0.22499999
6909,2020-03-23,Brunswick,North Carolina,37019.0,5,0.0,,,-0.177,-0.25400001
7802,2020-03-24,Brunswick,North Carolina,37019.0,8,0.0,,,-0.191,-0.26699999
8766,2020-03-25,Brunswick,North Carolina,37019.0,10,0.0,,,-0.215,-0.26899999
9825,2020-03-26,Brunswick,North Carolina,37019.0,11,0.0,,,-0.23399999999999999,-0.28400001
10955,2020-03-27,Brunswick,North Carolina,37019.0,11,0.0,,,-0.254,-0.27599999
12125,2020-03-28,Brunswick,North Carolina,37019.0,12,0.0,,,-0.278,-0.271
13342,2020-03-29,Brunswick,North Carolina,37019.0,12,0.0,,,-0.29100000000000004,-0.27900001
14599,2020-03-30,Brunswick,North Carolina,37019.0,13,0.0,,,-0.314,-0.30599999
15888,2020-03-31,Brunswick,North Carolina,37019.0,14,0.0,,,-0.345,-0.30199999
17214,2020-04-01,Brunswick,North Carolina,37019.0,14,0.0,,,-0.37,-0.317
18567,2020-04-02,Brunswick,North Carolina,37019.0,19,0.0,,,-0.392,-0.30899999
19949,2020-04-03,Brunswick,North Carolina,37019.0,22,1.0,,,-0.409,-0.31
21361,2020-04-04,Brunswick,North Carolina,37019.0,23,1.0,,,-0.43,-0.33299999999999996
22787,2020-04-05,Brunswick,North Carolina,37019.0,24,1.0,,,-0.43,-0.30199999
24222,2020-04-06,Brunswick,North Carolina,37019.0,26,1.0,,,-0.44299999999999995,-0.28299999
25670,2020-04-07,Brunswick,North Carolina,37019.0,26,1.0,,,-0.44299999999999995,-0.285
27127,2020-04-08,Brunswick,North Carolina,37019.0,26,1.0,,,-0.447,-0.264
28591,2020-04-09,Brunswick,North Carolina,37019.0,28,1.0,,,-0.441,-0.26499999
30067,2020-04-10,Brunswick,North Carolina,37019.0,30,2.0,,,-0.457,-0.249
31556,2020-04-11,Brunswick,North Carolina,37019.0,34,2.0,,,-0.455,-0.27399999
33052,2020-04-12,Brunswick,North Carolina,37019.0,33,2.0,,,-0.466,-0.317
34552,2020-04-13,Brunswick,North Carolina,37019.0,35,2.0,,,-0.47200000000000003,-0.34200001
