,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1358,2020-03-12,Trumbull,Ohio,39155.0,1,0.0,0.0115,.0286,,-0.043299999000000006
1600,2020-03-13,Trumbull,Ohio,39155.0,1,0.0,0.0105,.0277,,-0.0243
1888,2020-03-14,Trumbull,Ohio,39155.0,2,0.0,0.00895,.0256,,-0.0414
2221,2020-03-15,Trumbull,Ohio,39155.0,2,0.0,0.0067,.0222,,-0.070600003
2584,2020-03-16,Trumbull,Ohio,39155.0,2,0.0,0.00368,.0174,,-0.059999999000000005
2994,2020-03-17,Trumbull,Ohio,39155.0,2,0.0,-0.000214,.0111,,-0.072700001
3466,2020-03-18,Trumbull,Ohio,39155.0,2,0.0,-0.00508,.00348,,-0.105
4011,2020-03-19,Trumbull,Ohio,39155.0,2,0.0,-0.011,-.00545,,-0.12
4640,2020-03-20,Trumbull,Ohio,39155.0,3,0.0,-0.018,-.0157,,-0.13
5354,2020-03-21,Trumbull,Ohio,39155.0,3,0.0,-0.0263,-.0275,,-0.15000001
6135,2020-03-22,Trumbull,Ohio,39155.0,3,0.0,-0.0358,-.0403,,-0.12300000000000001
6977,2020-03-23,Trumbull,Ohio,39155.0,3,0.0,-0.0463,-.054,,-0.098800004
7877,2020-03-24,Trumbull,Ohio,39155.0,4,0.0,-0.0577,-.0682,,-0.066500001
8852,2020-03-25,Trumbull,Ohio,39155.0,9,0.0,-0.07,-.0829,,-0.07379999799999999
9914,2020-03-26,Trumbull,Ohio,39155.0,12,1.0,-0.0829,-.0979,,-0.249
11047,2020-03-27,Trumbull,Ohio,39155.0,17,1.0,-0.0963,-.113,,-0.322
12225,2020-03-28,Trumbull,Ohio,39155.0,27,2.0,-0.11,-.128,,-0.317
13446,2020-03-29,Trumbull,Ohio,39155.0,36,2.0,-0.124,-.143,,-0.34400001
14707,2020-03-30,Trumbull,Ohio,39155.0,42,2.0,-0.139,-.158,,-0.38600001
16002,2020-03-31,Trumbull,Ohio,39155.0,50,2.0,-0.153,-.173,,-0.40200001
17329,2020-04-01,Trumbull,Ohio,39155.0,58,3.0,-0.168,-.188,,-0.39700001
18686,2020-04-02,Trumbull,Ohio,39155.0,63,6.0,-0.183,-.203,,-0.30500001
20069,2020-04-03,Trumbull,Ohio,39155.0,72,7.0,-0.198,-.217,,-0.23199999
21481,2020-04-04,Trumbull,Ohio,39155.0,90,6.0,-0.213,-.232,,-0.26300001
22908,2020-04-05,Trumbull,Ohio,39155.0,89,7.0,-0.227,-.246,,-0.27599999
24344,2020-04-06,Trumbull,Ohio,39155.0,102,8.0,-0.241,-.26,,-0.243
25793,2020-04-07,Trumbull,Ohio,39155.0,110,8.0,-0.254,-.274,,-0.24600001
27252,2020-04-08,Trumbull,Ohio,39155.0,126,8.0,-0.266,-.286,,-0.255
28717,2020-04-09,Trumbull,Ohio,39155.0,132,8.0,-0.277,-.298,,-0.25
30194,2020-04-10,Trumbull,Ohio,39155.0,149,8.0,-0.286,-.309,,-0.26300001
31685,2020-04-11,Trumbull,Ohio,39155.0,155,8.0,-0.293,-.317,,-0.26800001
33181,2020-04-12,Trumbull,Ohio,39155.0,168,8.0,-0.298,-.324,,-0.27900001
34682,2020-04-13,Trumbull,Ohio,39155.0,174,10.0,-0.301,-.33,,-0.29800001
36185,2020-04-14,Trumbull,Ohio,39155.0,187,13.0,-0.303,-.333,,-0.22699999999999998
37694,2020-04-15,Trumbull,Ohio,39155.0,199,13.0,-0.303,-.336,,-0.20100001
39209,2020-04-16,Trumbull,Ohio,39155.0,203,14.0,-0.302,-.337,,-0.0594
40727,2020-04-17,Trumbull,Ohio,39155.0,213,15.0,-0.3,-.338,,-0.091600001
42247,2020-04-18,Trumbull,Ohio,39155.0,231,16.0,-0.298,-.338,,-0.107
43772,2020-04-19,Trumbull,Ohio,39155.0,237,19.0,-0.296,-.337,,-0.09809999900000001
45299,2020-04-20,Trumbull,Ohio,39155.0,249,20.0,-0.294,-.337,,-0.065300003
46828,2020-04-21,Trumbull,Ohio,39155.0,257,21.0,-0.291,-.336,,-0.08910000300000001
48359,2020-04-22,Trumbull,Ohio,39155.0,261,21.0,-0.289,-.334,,-0.11599999999999999
49890,2020-04-23,Trumbull,Ohio,39155.0,272,22.0,-0.286,-.332,,-0.122
51421,2020-04-24,Trumbull,Ohio,39155.0,278,23.0,-0.283,-.33,,-0.12800001
52955,2020-04-25,Trumbull,Ohio,39155.0,287,23.0,-0.28,-.327,,-0.17399999
54491,2020-04-26,Trumbull,Ohio,39155.0,293,24.0,-0.276,-.324,,-0.14
56027,2020-04-27,Trumbull,Ohio,39155.0,295,27.0,-0.272,-.32,,-0.153
57564,2020-04-28,Trumbull,Ohio,39155.0,299,27.0,-0.268,-.316,,-0.184
59102,2020-04-29,Trumbull,Ohio,39155.0,305,30.0,-0.263,-.311,,-0.175
60640,2020-04-30,Trumbull,Ohio,39155.0,308,31.0,-0.259,-.306,,-0.12
62180,2020-05-01,Trumbull,Ohio,39155.0,318,31.0,-0.254,-.301,,-0.10099999999999999
63722,2020-05-02,Trumbull,Ohio,39155.0,324,31.0,-0.249,-.296,,-0.106
65266,2020-05-03,Trumbull,Ohio,39155.0,331,31.0,-0.244,-.291,,-0.105
66810,2020-05-04,Trumbull,Ohio,39155.0,347,31.0,-0.239,-.286,,-0.12
68357,2020-05-05,Trumbull,Ohio,39155.0,356,35.0,-0.234,-.281,,-0.12300000000000001
69904,2020-05-06,Trumbull,Ohio,39155.0,363,34.0,-0.229,-.277,,-0.287
71458,2020-05-07,Trumbull,Ohio,39155.0,371,35.0,-0.224,-.272,,-0.142
73012,2020-05-08,Trumbull,Ohio,39155.0,392,36.0,-0.219,-.267,,-0.11800000000000001
74566,2020-05-09,Trumbull,Ohio,39155.0,404,35.0,-0.214,-.263,,-0.138
76120,2020-05-10,Trumbull,Ohio,39155.0,406,35.0,-0.209,-.259,,-0.17
77674,2020-05-11,Trumbull,Ohio,39155.0,408,35.0,-0.204,-.255,,-0.16899999999999998
79228,2020-05-12,Trumbull,Ohio,39155.0,413,36.0,-0.199,-.25,,-0.154
80782,2020-05-13,Trumbull,Ohio,39155.0,420,36.0,-0.193,-.246,,-0.146
82336,2020-05-14,Trumbull,Ohio,39155.0,432,36.0,-0.188,-.241,,-0.138
83891,2020-05-15,Trumbull,Ohio,39155.0,440,38.0,-0.183,-.236,,-0.141
85447,2020-05-16,Trumbull,Ohio,39155.0,447,38.0,-0.178,-.23,,-0.142
87003,2020-05-17,Trumbull,Ohio,39155.0,450,38.0,-0.173,-.224,,-0.114
88559,2020-05-18,Trumbull,Ohio,39155.0,461,39.0,-0.168,-.217,,-0.102
90117,2020-05-19,Trumbull,Ohio,39155.0,469,39.0,-0.162,-.209,,-0.051399997999999995
91677,2020-05-20,Trumbull,Ohio,39155.0,478,39.0,-0.157,-.201,,-0.062199999000000006
93237,2020-05-21,Trumbull,Ohio,39155.0,499,40.0,-0.152,-.193,,-0.071199998
94799,2020-05-22,Trumbull,Ohio,39155.0,507,40.0,-0.147,-.185,,-0.062700003
96363,2020-05-23,Trumbull,Ohio,39155.0,514,42.0,-0.141,-.177,,-0.040100001
97928,2020-05-24,Trumbull,Ohio,39155.0,525,42.0,-0.136,-.169,,-0.0294
99493,2020-05-25,Trumbull,Ohio,39155.0,529,42.0,-0.131,-.162,,-0.025699998999999998
101058,2020-05-26,Trumbull,Ohio,39155.0,540,45.0,-0.127,-.155,,-0.0484
102623,2020-05-27,Trumbull,Ohio,39155.0,544,47.0,-0.122,-.149,,-0.022399999
104189,2020-05-28,Trumbull,Ohio,39155.0,551,47.0,-0.118,-.144,,0.032699998
105756,2020-05-29,Trumbull,Ohio,39155.0,562,48.0,-0.114,-.14,,-0.0178
107323,2020-05-30,Trumbull,Ohio,39155.0,569,48.0,-0.111,-.136,,-0.015699999
108890,2020-05-31,Trumbull,Ohio,39155.0,573,48.0,-0.108,-.133,,-0.0132
110457,2020-06-01,Trumbull,Ohio,39155.0,582,50.0,-0.106,-.131,,-0.024800001000000002
112026,2020-06-02,Trumbull,Ohio,39155.0,584,50.0,-0.104,-.13,,-0.018100001
113595,2020-06-03,Trumbull,Ohio,39155.0,584,51.0,-0.102,-.129,,-0.0109
115165,2020-06-04,Trumbull,Ohio,39155.0,594,51.0,-0.101,-.128,,-0.077200003
116736,2020-06-05,Trumbull,Ohio,39155.0,600,52.0,-0.0994,-.127,,-0.009429999599999999
118308,2020-06-06,Trumbull,Ohio,39155.0,607,53.0,-0.098,-.125,,-0.0178
119880,2020-06-07,Trumbull,Ohio,39155.0,612,53.0,-0.0966,-.124,,-0.0079100002
121452,2020-06-08,Trumbull,Ohio,39155.0,616,53.0,-0.095,-.122,,0.017999999
123024,2020-06-09,Trumbull,Ohio,39155.0,618,53.0,-0.0934,-.119,,0.032099999
124596,2020-06-10,Trumbull,Ohio,39155.0,620,53.0,-0.0916,-.116,,0.0287
126168,2020-06-11,Trumbull,Ohio,39155.0,625,53.0,-0.0899,-.113,,0.023600001000000002
127740,2020-06-12,Trumbull,Ohio,39155.0,642,53.0,-0.0881,-.11,,0.0427
129313,2020-06-13,Trumbull,Ohio,39155.0,652,54.0,-0.0864,-.107,,0.0471
130886,2020-06-14,Trumbull,Ohio,39155.0,656,54.0,-0.0846,-.104,,0.0049700001
132459,2020-06-15,Trumbull,Ohio,39155.0,658,54.0,-0.0829,-.101,,-0.0148
