,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
8596,2020-03-25,Van Buren,Michigan,26159.0,2,0.0,,,,-0.17800000000000002
9647,2020-03-26,Van Buren,Michigan,26159.0,2,0.0,,,,-0.32499999
10769,2020-03-27,Van Buren,Michigan,26159.0,3,0.0,,,,-0.54299998
11936,2020-03-28,Van Buren,Michigan,26159.0,4,0.0,,,,-0.48300001
13148,2020-03-29,Van Buren,Michigan,26159.0,4,0.0,,,,-0.54100001
14397,2020-03-30,Van Buren,Michigan,26159.0,4,0.0,,,,-0.523
15682,2020-03-31,Van Buren,Michigan,26159.0,7,0.0,,,,-0.30899999
16999,2020-04-01,Van Buren,Michigan,26159.0,10,0.0,,,,-0.22899999999999998
18346,2020-04-02,Van Buren,Michigan,26159.0,12,1.0,,,,-0.23
19725,2020-04-03,Van Buren,Michigan,26159.0,12,1.0,,,,-0.32600001
21131,2020-04-04,Van Buren,Michigan,26159.0,12,1.0,,,,-0.34700000000000003
22554,2020-04-05,Van Buren,Michigan,26159.0,14,1.0,,,,-0.40400001
23988,2020-04-06,Van Buren,Michigan,26159.0,16,1.0,,,,-0.248
25434,2020-04-07,Van Buren,Michigan,26159.0,17,1.0,,,,-0.34999999
26890,2020-04-08,Van Buren,Michigan,26159.0,18,1.0,,,,-0.484
28352,2020-04-09,Van Buren,Michigan,26159.0,18,1.0,,,,-0.45300001
29825,2020-04-10,Van Buren,Michigan,26159.0,20,1.0,,,,-0.42300001
31313,2020-04-11,Van Buren,Michigan,26159.0,21,1.0,,,,-0.43099999
32807,2020-04-12,Van Buren,Michigan,26159.0,21,1.0,,,,-0.37799999
34306,2020-04-13,Van Buren,Michigan,26159.0,22,1.0,,,,-0.52399999
35809,2020-04-14,Van Buren,Michigan,26159.0,22,2.0,,,,-0.39399999
37317,2020-04-15,Van Buren,Michigan,26159.0,26,2.0,,,,-0.301
38830,2020-04-16,Van Buren,Michigan,26159.0,26,2.0,,,,-0.361
40345,2020-04-17,Van Buren,Michigan,26159.0,28,2.0,,,,-0.47600001
41864,2020-04-18,Van Buren,Michigan,26159.0,31,2.0,,,,-0.36300001
43387,2020-04-19,Van Buren,Michigan,26159.0,32,2.0,,,,-0.273
44913,2020-04-20,Van Buren,Michigan,26159.0,33,2.0,,,,-0.31
46440,2020-04-21,Van Buren,Michigan,26159.0,34,2.0,,,,-0.163
47970,2020-04-22,Van Buren,Michigan,26159.0,36,2.0,,,,-0.061700001
49501,2020-04-23,Van Buren,Michigan,26159.0,35,2.0,,,,-0.25999999
51032,2020-04-24,Van Buren,Michigan,26159.0,34,2.0,,,,-0.31999999
52565,2020-04-25,Van Buren,Michigan,26159.0,34,2.0,,,,-0.26699999
54100,2020-04-26,Van Buren,Michigan,26159.0,35,2.0,,,,-0.25
55636,2020-04-27,Van Buren,Michigan,26159.0,36,2.0,,,,-0.19400001
57173,2020-04-28,Van Buren,Michigan,26159.0,43,2.0,,,,-0.30700001
58711,2020-04-29,Van Buren,Michigan,26159.0,46,2.0,,,,-0.44800001
60249,2020-04-30,Van Buren,Michigan,26159.0,49,2.0,,,,-0.17299999
61787,2020-05-01,Van Buren,Michigan,26159.0,54,2.0,,,,-0.154
63328,2020-05-02,Van Buren,Michigan,26159.0,59,2.0,,,,-0.13500001
64870,2020-05-03,Van Buren,Michigan,26159.0,61,2.0,,,,-0.11599999999999999
66414,2020-05-04,Van Buren,Michigan,26159.0,67,2.0,,,,-0.102
67959,2020-05-05,Van Buren,Michigan,26159.0,69,2.0,,,,-0.243
69506,2020-05-06,Van Buren,Michigan,26159.0,68,2.0,,,,-0.109
71057,2020-05-07,Van Buren,Michigan,26159.0,73,2.0,,,,-0.02
72611,2020-05-08,Van Buren,Michigan,26159.0,81,2.0,,,,-0.19
74165,2020-05-09,Van Buren,Michigan,26159.0,84,3.0,,,,-0.00715
75719,2020-05-10,Van Buren,Michigan,26159.0,88,4.0,,,,-0.11
77273,2020-05-11,Van Buren,Michigan,26159.0,93,4.0,,,,-0.29499999
78827,2020-05-12,Van Buren,Michigan,26159.0,94,4.0,,,,-0.18000001
80381,2020-05-13,Van Buren,Michigan,26159.0,94,4.0,,,,-0.20299999
81935,2020-05-14,Van Buren,Michigan,26159.0,100,5.0,,,,-0.33700001
83490,2020-05-15,Van Buren,Michigan,26159.0,106,5.0,,,,-0.24600001
85046,2020-05-16,Van Buren,Michigan,26159.0,110,5.0,,,,-0.177
86602,2020-05-17,Van Buren,Michigan,26159.0,112,5.0,,,,-0.20800000000000002
88158,2020-05-18,Van Buren,Michigan,26159.0,115,6.0,,,,-0.105
89714,2020-05-19,Van Buren,Michigan,26159.0,116,6.0,,,,-0.177
91274,2020-05-20,Van Buren,Michigan,26159.0,116,6.0,,,,-0.13
92834,2020-05-21,Van Buren,Michigan,26159.0,117,6.0,,,,-0.0469
94396,2020-05-22,Van Buren,Michigan,26159.0,120,6.0,,,,-0.21699999
95959,2020-05-23,Van Buren,Michigan,26159.0,121,6.0,,,,-0.259
97524,2020-05-24,Van Buren,Michigan,26159.0,121,6.0,,,,-0.18799999
99089,2020-05-25,Van Buren,Michigan,26159.0,123,6.0,,,,-0.11199999999999999
100654,2020-05-26,Van Buren,Michigan,26159.0,126,6.0,,,,-0.081299998
102219,2020-05-27,Van Buren,Michigan,26159.0,131,6.0,,,,-0.04630000099999999
103785,2020-05-28,Van Buren,Michigan,26159.0,134,6.0,,,,0.111
105352,2020-05-29,Van Buren,Michigan,26159.0,136,6.0,,,,0.153
106919,2020-05-30,Van Buren,Michigan,26159.0,140,6.0,,,,0.214
108486,2020-05-31,Van Buren,Michigan,26159.0,144,6.0,,,,0.226
110053,2020-06-01,Van Buren,Michigan,26159.0,144,6.0,,,,0.18600000000000003
111621,2020-06-02,Van Buren,Michigan,26159.0,147,6.0,,,,0.147
113190,2020-06-03,Van Buren,Michigan,26159.0,149,6.0,,,,0.057599999000000006
114760,2020-06-04,Van Buren,Michigan,26159.0,150,6.0,,,,-0.077
116331,2020-06-05,Van Buren,Michigan,26159.0,172,7.0,,,,0.07630000299999999
117903,2020-06-06,Van Buren,Michigan,26159.0,175,7.0,,,,0.121
119475,2020-06-07,Van Buren,Michigan,26159.0,176,7.0,,,,0.17
121047,2020-06-08,Van Buren,Michigan,26159.0,177,7.0,,,,0.25400001
122619,2020-06-09,Van Buren,Michigan,26159.0,179,7.0,,,,0.30199999
