,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
17012,2020-04-01,Crow Wing,Minnesota,27035.0,1,0.0,-0.0966,.,,-0.27900001
18359,2020-04-02,Crow Wing,Minnesota,27035.0,2,0.0,-0.106,.,,-0.212
19738,2020-04-03,Crow Wing,Minnesota,27035.0,3,0.0,-0.115,.,,-0.20999999
21144,2020-04-04,Crow Wing,Minnesota,27035.0,5,0.0,-0.123,.,,-0.242
22567,2020-04-05,Crow Wing,Minnesota,27035.0,6,0.0,-0.13,.,,-0.27399999
24001,2020-04-06,Crow Wing,Minnesota,27035.0,6,0.0,-0.136,.,,-0.24699999
25447,2020-04-07,Crow Wing,Minnesota,27035.0,9,0.0,-0.14,.,,-0.17900001
26903,2020-04-08,Crow Wing,Minnesota,27035.0,10,0.0,-0.144,.,,-0.271
28365,2020-04-09,Crow Wing,Minnesota,27035.0,13,0.0,-0.147,.,,-0.33000001
29838,2020-04-10,Crow Wing,Minnesota,27035.0,13,0.0,-0.149,.,,-0.28999999
31327,2020-04-11,Crow Wing,Minnesota,27035.0,13,0.0,-0.151,.,,-0.226
32821,2020-04-12,Crow Wing,Minnesota,27035.0,16,0.0,-0.153,.,,-0.243
34320,2020-04-13,Crow Wing,Minnesota,27035.0,16,0.0,-0.154,.,,-0.324
35823,2020-04-14,Crow Wing,Minnesota,27035.0,17,0.0,-0.155,.,,-0.23600000000000002
37331,2020-04-15,Crow Wing,Minnesota,27035.0,17,0.0,-0.156,.,,-0.09080000199999999
38844,2020-04-16,Crow Wing,Minnesota,27035.0,17,0.0,-0.157,.,,-0.105
40360,2020-04-17,Crow Wing,Minnesota,27035.0,17,0.0,-0.158,.,,-0.17800000000000002
41879,2020-04-18,Crow Wing,Minnesota,27035.0,17,0.0,-0.158,.,,-0.21699999
43402,2020-04-19,Crow Wing,Minnesota,27035.0,19,0.0,-0.158,.,,-0.21699999
44929,2020-04-20,Crow Wing,Minnesota,27035.0,20,0.0,-0.159,.,,-0.12
46456,2020-04-21,Crow Wing,Minnesota,27035.0,20,0.0,-0.159,.,,-0.161
47986,2020-04-22,Crow Wing,Minnesota,27035.0,20,0.0,-0.159,.,,-0.059599999
49517,2020-04-23,Crow Wing,Minnesota,27035.0,20,0.0,-0.159,.,,-0.15800001
51048,2020-04-24,Crow Wing,Minnesota,27035.0,20,0.0,-0.16,.,,-0.10099999999999999
52581,2020-04-25,Crow Wing,Minnesota,27035.0,20,0.0,-0.161,.,,-0.068099998
54116,2020-04-26,Crow Wing,Minnesota,27035.0,20,0.0,-0.162,.,,-0.0722
55652,2020-04-27,Crow Wing,Minnesota,27035.0,20,0.0,-0.163,.,,-0.0691
57189,2020-04-28,Crow Wing,Minnesota,27035.0,20,1.0,-0.164,.,,-0.11199999999999999
58727,2020-04-29,Crow Wing,Minnesota,27035.0,20,1.0,-0.165,.,,-0.19899999999999998
60265,2020-04-30,Crow Wing,Minnesota,27035.0,20,1.0,-0.165,.,,-0.124
61803,2020-05-01,Crow Wing,Minnesota,27035.0,21,1.0,-0.166,.,,-0.09650000199999999
63344,2020-05-02,Crow Wing,Minnesota,27035.0,21,1.0,-0.166,.,,-0.085299999
64886,2020-05-03,Crow Wing,Minnesota,27035.0,21,1.0,-0.166,.,,-0.063900001
66430,2020-05-04,Crow Wing,Minnesota,27035.0,21,1.0,-0.165,.,,-0.096799999
67975,2020-05-05,Crow Wing,Minnesota,27035.0,21,1.0,-0.163,.,,-0.17
69522,2020-05-06,Crow Wing,Minnesota,27035.0,21,1.0,-0.161,.,,-0.16899999999999998
71073,2020-05-07,Crow Wing,Minnesota,27035.0,23,1.0,-0.158,.,,-0.10300000000000001
72627,2020-05-08,Crow Wing,Minnesota,27035.0,24,1.0,-0.155,.,,-0.096199997
74181,2020-05-09,Crow Wing,Minnesota,27035.0,24,1.0,-0.15,.,,-0.114
75735,2020-05-10,Crow Wing,Minnesota,27035.0,23,1.0,-0.145,.,,-0.121
77289,2020-05-11,Crow Wing,Minnesota,27035.0,23,1.0,-0.14,.,,-0.079400003
78843,2020-05-12,Crow Wing,Minnesota,27035.0,23,1.0,-0.135,.,,-0.048
80397,2020-05-13,Crow Wing,Minnesota,27035.0,23,1.0,-0.129,.,,-0.0592
81951,2020-05-14,Crow Wing,Minnesota,27035.0,24,1.0,-0.124,.,,-0.10800000000000001
83506,2020-05-15,Crow Wing,Minnesota,27035.0,25,1.0,-0.119,.,,-0.09929999699999999
85062,2020-05-16,Crow Wing,Minnesota,27035.0,24,1.0,-0.114,.,,-0.11199999999999999
86618,2020-05-17,Crow Wing,Minnesota,27035.0,25,1.0,-0.11,.,,-0.121
88174,2020-05-18,Crow Wing,Minnesota,27035.0,30,1.0,-0.107,.,,-0.09099999800000001
89730,2020-05-19,Crow Wing,Minnesota,27035.0,30,1.0,-0.104,.,,-0.043400000999999994
91290,2020-05-20,Crow Wing,Minnesota,27035.0,38,1.0,-0.102,.,,-0.0031000001
92850,2020-05-21,Crow Wing,Minnesota,27035.0,38,1.0,-0.0999,.,,-0.043200000999999995
94412,2020-05-22,Crow Wing,Minnesota,27035.0,42,1.0,-0.0987,.,,-0.102
95975,2020-05-23,Crow Wing,Minnesota,27035.0,42,1.0,-0.0979,.,,-0.08470000300000001
97540,2020-05-24,Crow Wing,Minnesota,27035.0,42,1.0,-0.0974,.,,-0.0528
99105,2020-05-25,Crow Wing,Minnesota,27035.0,56,1.0,-0.0972,.,,-0.036200002
100670,2020-05-26,Crow Wing,Minnesota,27035.0,56,1.0,-0.0972,.,,-0.017899999
102235,2020-05-27,Crow Wing,Minnesota,27035.0,57,1.0,-0.0971,.,,0.050700000999999995
103801,2020-05-28,Crow Wing,Minnesota,27035.0,59,1.0,-0.0969,.,,0.0418
105368,2020-05-29,Crow Wing,Minnesota,27035.0,64,1.0,-0.0967,.,,-0.0359
106935,2020-05-30,Crow Wing,Minnesota,27035.0,68,2.0,-0.0962,.,,-0.0137
108502,2020-05-31,Crow Wing,Minnesota,27035.0,71,2.0,-0.0955,.,,-0.0136
110069,2020-06-01,Crow Wing,Minnesota,27035.0,71,2.0,-0.0946,.,,-0.035
111637,2020-06-02,Crow Wing,Minnesota,27035.0,72,2.0,-0.0936,.,,-0.038600001
113206,2020-06-03,Crow Wing,Minnesota,27035.0,75,4.0,-0.0926,.,,0.0031699999
114776,2020-06-04,Crow Wing,Minnesota,27035.0,77,4.0,-0.0914,.,,0.0087599996
116347,2020-06-05,Crow Wing,Minnesota,27035.0,81,5.0,-0.0903,.,,0.0143
117919,2020-06-06,Crow Wing,Minnesota,27035.0,82,5.0,-0.0894,.,,0.0317
