,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1640,2020-03-13,El Paso,Texas,48141.0,1,0.0,0.0252,.014,0.00465,0.00404
1934,2020-03-14,El Paso,Texas,48141.0,1,0.0,0.0225,.0127,-0.00521,-0.0252
2273,2020-03-15,El Paso,Texas,48141.0,2,0.0,0.0195,.011,-0.009040000000000001,-0.066399999
2640,2020-03-16,El Paso,Texas,48141.0,2,0.0,0.0157,.00837,-0.0108,-0.0623
3056,2020-03-17,El Paso,Texas,48141.0,2,0.0,0.011,.00464,-0.027999999999999997,-0.075999998
3532,2020-03-18,El Paso,Texas,48141.0,3,0.0,0.00492,-.000937,-0.0404,-0.07540000200000001
4089,2020-03-19,El Paso,Texas,48141.0,6,0.0,-0.00303,-.00898,-0.062,-0.16899999999999998
4737,2020-03-20,El Paso,Texas,48141.0,6,0.0,-0.013,-.0198,-0.0876,-0.17900001
5464,2020-03-21,El Paso,Texas,48141.0,6,0.0,-0.0256,-.034,-0.10400000000000001,-0.221
6257,2020-03-22,El Paso,Texas,48141.0,6,0.0,-0.0404,-.0514,-0.12,-0.24699999
7106,2020-03-23,El Paso,Texas,48141.0,6,0.0,-0.0571,-.0711,-0.14,-0.28
8019,2020-03-24,El Paso,Texas,48141.0,12,0.0,-0.0752,-.0928,-0.168,-0.28099999
9018,2020-03-25,El Paso,Texas,48141.0,12,0.0,-0.094,-.115,-0.22,-0.31299999
10093,2020-03-26,El Paso,Texas,48141.0,25,0.0,-0.113,-.138,-0.264,-0.32300001
11230,2020-03-27,El Paso,Texas,48141.0,30,0.0,-0.131,-.161,-0.3,-0.31799999
12421,2020-03-28,El Paso,Texas,48141.0,35,0.0,-0.15,-.183,-0.32,-0.34999999
13646,2020-03-29,El Paso,Texas,48141.0,40,0.0,-0.166,-.203,-0.327,-0.34599999
14910,2020-03-30,El Paso,Texas,48141.0,47,0.0,-0.18,-.221,-0.36200000000000004,-0.36000001
16208,2020-03-31,El Paso,Texas,48141.0,50,0.0,-0.193,-.236,-0.374,-0.375
17540,2020-04-01,El Paso,Texas,48141.0,50,0.0,-0.204,-.25,-0.35700000000000004,-0.36700001
18902,2020-04-02,El Paso,Texas,48141.0,68,0.0,-0.214,-.262,-0.353,-0.35800001
20286,2020-04-03,El Paso,Texas,48141.0,78,0.0,-0.224,-.274,-0.344,-0.34700000000000003
21701,2020-04-04,El Paso,Texas,48141.0,96,0.0,-0.232,-.283,-0.35,-0.34799999
23129,2020-04-05,El Paso,Texas,48141.0,106,0.0,-0.24,-.293,-0.358,-0.34200001
24566,2020-04-06,El Paso,Texas,48141.0,125,0.0,-0.248,-.303,-0.348,-0.32800001
