,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
3235,2020-03-18,Columbia,Georgia,13073.0,1,0.0,,,-0.0985,-0.0015400000000000001
3742,2020-03-19,Columbia,Georgia,13073.0,1,0.0,,,-0.132,-0.0175
4322,2020-03-20,Columbia,Georgia,13073.0,1,0.0,,,-0.158,-0.060600000999999994
4998,2020-03-21,Columbia,Georgia,13073.0,3,0.0,,,-0.179,-0.079499997
5742,2020-03-22,Columbia,Georgia,13073.0,3,0.0,,,-0.19899999999999998,-0.121
6550,2020-03-23,Columbia,Georgia,13073.0,3,0.0,,,-0.225,-0.17
7415,2020-03-24,Columbia,Georgia,13073.0,6,0.0,,,-0.273,-0.21799999
8352,2020-03-25,Columbia,Georgia,13073.0,10,0.0,,,-0.311,-0.26199999
9390,2020-03-26,Columbia,Georgia,13073.0,10,0.0,,,-0.326,-0.27399999
10495,2020-03-27,Columbia,Georgia,13073.0,10,0.0,,,-0.35200000000000004,-0.289
11652,2020-03-28,Columbia,Georgia,13073.0,12,0.0,,,-0.382,-0.32300001
12857,2020-03-29,Columbia,Georgia,13073.0,12,0.0,,,-0.4,-0.32100001
14095,2020-03-30,Columbia,Georgia,13073.0,14,0.0,,,-0.414,-0.30199999
15373,2020-03-31,Columbia,Georgia,13073.0,24,0.0,,,-0.409,-0.26300001
16683,2020-04-01,Columbia,Georgia,13073.0,24,0.0,,,-0.41,-0.212
18022,2020-04-02,Columbia,Georgia,13073.0,27,0.0,,,-0.415,-0.221
19395,2020-04-03,Columbia,Georgia,13073.0,33,0.0,,,-0.426,-0.244
20795,2020-04-04,Columbia,Georgia,13073.0,36,0.0,,,-0.442,-0.28299999
22216,2020-04-05,Columbia,Georgia,13073.0,36,0.0,,,-0.441,-0.294
23647,2020-04-06,Columbia,Georgia,13073.0,40,0.0,,,-0.445,-0.33700001
25091,2020-04-07,Columbia,Georgia,13073.0,46,0.0,,,-0.46799999999999997,-0.40700001
26545,2020-04-08,Columbia,Georgia,13073.0,50,0.0,,,-0.469,-0.428
28007,2020-04-09,Columbia,Georgia,13073.0,58,0.0,,,-0.491,-0.39500001
29477,2020-04-10,Columbia,Georgia,13073.0,65,0.0,,,-0.486,-0.36899999
30959,2020-04-11,Columbia,Georgia,13073.0,68,0.0,,,-0.466,-0.34400001
32453,2020-04-12,Columbia,Georgia,13073.0,69,0.0,,,-0.474,-0.35800001
33951,2020-04-13,Columbia,Georgia,13073.0,71,0.0,,,-0.469,-0.34299999
35453,2020-04-14,Columbia,Georgia,13073.0,75,0.0,,,-0.45799999999999996,-0.32100001
36960,2020-04-15,Columbia,Georgia,13073.0,79,0.0,,,-0.45299999999999996,-0.16399999999999998
38473,2020-04-16,Columbia,Georgia,13073.0,87,0.0,,,-0.457,-0.221
39988,2020-04-17,Columbia,Georgia,13073.0,91,1.0,,,-0.462,-0.23600000000000002
41507,2020-04-18,Columbia,Georgia,13073.0,100,1.0,,,-0.469,-0.255
43029,2020-04-19,Columbia,Georgia,13073.0,101,1.0,,,-0.462,-0.23
44555,2020-04-20,Columbia,Georgia,13073.0,116,2.0,,,-0.45799999999999996,-0.20800000000000002
46082,2020-04-21,Columbia,Georgia,13073.0,122,2.0,,,-0.446,-0.29499999
47612,2020-04-22,Columbia,Georgia,13073.0,124,2.0,,,-0.452,-0.30199999
