,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
4779,2020-03-20,Portsmouth city,Virginia,51740.0,1,0.0,,,,-0.13600001
5515,2020-03-21,Portsmouth city,Virginia,51740.0,1,0.0,,,,-0.15700001
6314,2020-03-22,Portsmouth city,Virginia,51740.0,1,0.0,,,,-0.16
7165,2020-03-23,Portsmouth city,Virginia,51740.0,1,0.0,,,,-0.152
8085,2020-03-24,Portsmouth city,Virginia,51740.0,3,0.0,,,,-0.214
9105,2020-03-25,Portsmouth city,Virginia,51740.0,3,0.0,,,,-0.222
10191,2020-03-26,Portsmouth city,Virginia,51740.0,3,0.0,,,,-0.278
11339,2020-03-27,Portsmouth city,Virginia,51740.0,3,0.0,,,,-0.322
12535,2020-03-28,Portsmouth city,Virginia,51740.0,4,0.0,,,,-0.366
13766,2020-03-29,Portsmouth city,Virginia,51740.0,4,0.0,,,,-0.38499999
15036,2020-03-30,Portsmouth city,Virginia,51740.0,4,0.0,,,,-0.40599999
16338,2020-03-31,Portsmouth city,Virginia,51740.0,12,0.0,,,,-0.36899999
17675,2020-04-01,Portsmouth city,Virginia,51740.0,13,0.0,,,,-0.34
19043,2020-04-02,Portsmouth city,Virginia,51740.0,16,0.0,,,,-0.16500001
20434,2020-04-03,Portsmouth city,Virginia,51740.0,17,1.0,,,,-0.226
21852,2020-04-04,Portsmouth city,Virginia,51740.0,26,1.0,,,,-0.244
23280,2020-04-05,Portsmouth city,Virginia,51740.0,26,1.0,,,,-0.27900001
24718,2020-04-06,Portsmouth city,Virginia,51740.0,27,1.0,,,,-0.226
26171,2020-04-07,Portsmouth city,Virginia,51740.0,36,1.0,,,,-0.255
27630,2020-04-08,Portsmouth city,Virginia,51740.0,41,1.0,,,,-0.278
29098,2020-04-09,Portsmouth city,Virginia,51740.0,44,1.0,,,,-0.31600001
30578,2020-04-10,Portsmouth city,Virginia,51740.0,48,1.0,,,,-0.33500001
32070,2020-04-11,Portsmouth city,Virginia,51740.0,49,1.0,,,,-0.32100001
33566,2020-04-12,Portsmouth city,Virginia,51740.0,51,1.0,,,,-0.322
35067,2020-04-13,Portsmouth city,Virginia,51740.0,54,1.0,,,,-0.391
36573,2020-04-14,Portsmouth city,Virginia,51740.0,59,4.0,,,,-0.36399999
38085,2020-04-15,Portsmouth city,Virginia,51740.0,59,4.0,,,,-0.40299999999999997
39600,2020-04-16,Portsmouth city,Virginia,51740.0,62,4.0,,,,-0.26199999
41119,2020-04-17,Portsmouth city,Virginia,51740.0,63,4.0,,,,-0.192
42641,2020-04-18,Portsmouth city,Virginia,51740.0,65,4.0,,,,-0.249
44167,2020-04-19,Portsmouth city,Virginia,51740.0,65,4.0,,,,-0.21600001
45694,2020-04-20,Portsmouth city,Virginia,51740.0,65,4.0,,,,-0.106
47224,2020-04-21,Portsmouth city,Virginia,51740.0,82,4.0,,,,-0.155
48755,2020-04-22,Portsmouth city,Virginia,51740.0,93,4.0,,,,-0.138
50286,2020-04-23,Portsmouth city,Virginia,51740.0,98,4.0,,,,-0.20800000000000002
51817,2020-04-24,Portsmouth city,Virginia,51740.0,100,4.0,,,,-0.192
53351,2020-04-25,Portsmouth city,Virginia,51740.0,103,5.0,,,,-0.192
54887,2020-04-26,Portsmouth city,Virginia,51740.0,108,5.0,,,,-0.214
56423,2020-04-27,Portsmouth city,Virginia,51740.0,114,5.0,,,,-0.21100000000000002
57961,2020-04-28,Portsmouth city,Virginia,51740.0,149,5.0,,,,-0.182
59499,2020-04-29,Portsmouth city,Virginia,51740.0,150,5.0,,,,-0.153
61037,2020-04-30,Portsmouth city,Virginia,51740.0,158,5.0,,,,-0.19699999999999998
62577,2020-05-01,Portsmouth city,Virginia,51740.0,170,7.0,,,,-0.257
64119,2020-05-02,Portsmouth city,Virginia,51740.0,173,8.0,,,,-0.20600000000000002
65663,2020-05-03,Portsmouth city,Virginia,51740.0,183,8.0,,,,-0.17
67208,2020-05-04,Portsmouth city,Virginia,51740.0,183,8.0,,,,-0.126
68755,2020-05-05,Portsmouth city,Virginia,51740.0,187,8.0,,,,-0.113
70303,2020-05-06,Portsmouth city,Virginia,51740.0,187,8.0,,,,-0.171
71857,2020-05-07,Portsmouth city,Virginia,51740.0,193,8.0,,,,-0.13600001
73411,2020-05-08,Portsmouth city,Virginia,51740.0,194,8.0,,,,-0.08789999800000001
74965,2020-05-09,Portsmouth city,Virginia,51740.0,202,8.0,,,,-0.102
76519,2020-05-10,Portsmouth city,Virginia,51740.0,202,8.0,,,,-0.138
78073,2020-05-11,Portsmouth city,Virginia,51740.0,208,8.0,,,,-0.153
79627,2020-05-12,Portsmouth city,Virginia,51740.0,210,9.0,,,,-0.156
81181,2020-05-13,Portsmouth city,Virginia,51740.0,213,9.0,,,,-0.145
82735,2020-05-14,Portsmouth city,Virginia,51740.0,217,9.0,,,,-0.18899999999999997
84291,2020-05-15,Portsmouth city,Virginia,51740.0,219,10.0,,,,-0.24600001
