,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
9644,2020-03-26,Shiawassee,Michigan,26155.0,1,0.0,,,,-0.22
10766,2020-03-27,Shiawassee,Michigan,26155.0,2,0.0,,,,-0.289
11933,2020-03-28,Shiawassee,Michigan,26155.0,2,0.0,,,,-0.33299999999999996
13145,2020-03-29,Shiawassee,Michigan,26155.0,5,0.0,,,,-0.292
14394,2020-03-30,Shiawassee,Michigan,26155.0,8,0.0,,,,-0.266
15679,2020-03-31,Shiawassee,Michigan,26155.0,8,0.0,,,,-0.249
16996,2020-04-01,Shiawassee,Michigan,26155.0,11,0.0,,,,-0.21799999
18343,2020-04-02,Shiawassee,Michigan,26155.0,17,0.0,,,,-0.278
19722,2020-04-03,Shiawassee,Michigan,26155.0,18,0.0,,,,-0.264
21128,2020-04-04,Shiawassee,Michigan,26155.0,22,0.0,,,,-0.23800001
22551,2020-04-05,Shiawassee,Michigan,26155.0,23,0.0,,,,-0.28
23985,2020-04-06,Shiawassee,Michigan,26155.0,24,0.0,,,,-0.29499999
25431,2020-04-07,Shiawassee,Michigan,26155.0,24,0.0,,,,-0.29300001
26887,2020-04-08,Shiawassee,Michigan,26155.0,27,0.0,,,,-0.27900001
28349,2020-04-09,Shiawassee,Michigan,26155.0,31,0.0,,,,-0.20299999
29822,2020-04-10,Shiawassee,Michigan,26155.0,34,0.0,,,,-0.153
31310,2020-04-11,Shiawassee,Michigan,26155.0,37,1.0,,,,-0.16
32804,2020-04-12,Shiawassee,Michigan,26155.0,54,1.0,,,,-0.233
34303,2020-04-13,Shiawassee,Michigan,26155.0,53,1.0,,,,-0.23999999
35806,2020-04-14,Shiawassee,Michigan,26155.0,62,1.0,,,,-0.184
37314,2020-04-15,Shiawassee,Michigan,26155.0,63,2.0,,,,-0.032499999
38827,2020-04-16,Shiawassee,Michigan,26155.0,70,2.0,,,,-0.061299998
40342,2020-04-17,Shiawassee,Michigan,26155.0,86,2.0,,,,-0.12800001
41861,2020-04-18,Shiawassee,Michigan,26155.0,91,2.0,,,,-0.12800001
43384,2020-04-19,Shiawassee,Michigan,26155.0,94,2.0,,,,-0.061700001
44910,2020-04-20,Shiawassee,Michigan,26155.0,109,2.0,,,,-0.070799999
46437,2020-04-21,Shiawassee,Michigan,26155.0,121,3.0,,,,-0.0537
47967,2020-04-22,Shiawassee,Michigan,26155.0,123,3.0,,,,-0.131
49498,2020-04-23,Shiawassee,Michigan,26155.0,125,6.0,,,,-0.146
51029,2020-04-24,Shiawassee,Michigan,26155.0,130,6.0,,,,-0.126
52562,2020-04-25,Shiawassee,Michigan,26155.0,129,7.0,,,,-0.086300001
54097,2020-04-26,Shiawassee,Michigan,26155.0,130,7.0,,,,-0.0337
55633,2020-04-27,Shiawassee,Michigan,26155.0,166,8.0,,,,0.0013800000000000002
57170,2020-04-28,Shiawassee,Michigan,26155.0,173,8.0,,,,0.020400001
58708,2020-04-29,Shiawassee,Michigan,26155.0,173,8.0,,,,-0.0142
60246,2020-04-30,Shiawassee,Michigan,26155.0,180,10.0,,,,0.0206
61784,2020-05-01,Shiawassee,Michigan,26155.0,183,12.0,,,,0.0539
63325,2020-05-02,Shiawassee,Michigan,26155.0,184,12.0,,,,0.05519999900000001
64867,2020-05-03,Shiawassee,Michigan,26155.0,184,12.0,,,,0.0502
66411,2020-05-04,Shiawassee,Michigan,26155.0,185,12.0,,,,0.080499999
67956,2020-05-05,Shiawassee,Michigan,26155.0,189,12.0,,,,0.111
69503,2020-05-06,Shiawassee,Michigan,26155.0,196,13.0,,,,0.10099999999999999
71054,2020-05-07,Shiawassee,Michigan,26155.0,198,13.0,,,,0.10099999999999999
72608,2020-05-08,Shiawassee,Michigan,26155.0,201,16.0,,,,0.087800004
74162,2020-05-09,Shiawassee,Michigan,26155.0,203,17.0,,,,0.12800001
75716,2020-05-10,Shiawassee,Michigan,26155.0,204,17.0,,,,0.142
77270,2020-05-11,Shiawassee,Michigan,26155.0,211,17.0,,,,0.081900001
78824,2020-05-12,Shiawassee,Michigan,26155.0,214,18.0,,,,0.034899998
80378,2020-05-13,Shiawassee,Michigan,26155.0,213,19.0,,,,0.038699999
81932,2020-05-14,Shiawassee,Michigan,26155.0,219,19.0,,,,0.072700001
83487,2020-05-15,Shiawassee,Michigan,26155.0,222,19.0,,,,0.10300000000000001
85043,2020-05-16,Shiawassee,Michigan,26155.0,223,19.0,,,,0.088699996
86599,2020-05-17,Shiawassee,Michigan,26155.0,225,20.0,,,,0.074100003
88155,2020-05-18,Shiawassee,Michigan,26155.0,227,20.0,,,,0.079400003
89711,2020-05-19,Shiawassee,Michigan,26155.0,235,21.0,,,,0.085299999
91271,2020-05-20,Shiawassee,Michigan,26155.0,246,21.0,,,,0.155
92831,2020-05-21,Shiawassee,Michigan,26155.0,249,22.0,,,,0.184
94393,2020-05-22,Shiawassee,Michigan,26155.0,247,22.0,,,,0.183
95956,2020-05-23,Shiawassee,Michigan,26155.0,238,24.0,,,,0.154
97521,2020-05-24,Shiawassee,Michigan,26155.0,235,24.0,,,,0.11900000000000001
99086,2020-05-25,Shiawassee,Michigan,26155.0,235,24.0,,,,0.16899999999999998
100651,2020-05-26,Shiawassee,Michigan,26155.0,236,24.0,,,,0.205
102216,2020-05-27,Shiawassee,Michigan,26155.0,237,26.0,,,,0.19
103782,2020-05-28,Shiawassee,Michigan,26155.0,239,26.0,,,,0.147
105349,2020-05-29,Shiawassee,Michigan,26155.0,239,26.0,,,,0.133
106916,2020-05-30,Shiawassee,Michigan,26155.0,240,26.0,,,,0.17299999
108483,2020-05-31,Shiawassee,Michigan,26155.0,240,26.0,,,,0.20900001
110050,2020-06-01,Shiawassee,Michigan,26155.0,240,26.0,,,,0.25299999
111618,2020-06-02,Shiawassee,Michigan,26155.0,240,26.0,,,,0.18799999
113187,2020-06-03,Shiawassee,Michigan,26155.0,239,26.0,,,,0.10400000000000001
114757,2020-06-04,Shiawassee,Michigan,26155.0,239,26.0,,,,0.13699999
116328,2020-06-05,Shiawassee,Michigan,26155.0,261,27.0,,,,0.21799999
117900,2020-06-06,Shiawassee,Michigan,26155.0,261,27.0,,,,0.19599999
119472,2020-06-07,Shiawassee,Michigan,26155.0,261,27.0,,,,0.156
121044,2020-06-08,Shiawassee,Michigan,26155.0,261,27.0,,,,0.175
122616,2020-06-09,Shiawassee,Michigan,26155.0,261,27.0,,,,0.154
124188,2020-06-10,Shiawassee,Michigan,26155.0,262,27.0,,,,0.115
125760,2020-06-11,Shiawassee,Michigan,26155.0,263,27.0,,,,0.082000002
127332,2020-06-12,Shiawassee,Michigan,26155.0,264,27.0,,,,0.0458
128904,2020-06-13,Shiawassee,Michigan,26155.0,264,27.0,,,,0.0801
130477,2020-06-14,Shiawassee,Michigan,26155.0,265,27.0,,,,0.114
132050,2020-06-15,Shiawassee,Michigan,26155.0,265,27.0,,,,0.046700001
133624,2020-06-16,Shiawassee,Michigan,26155.0,265,27.0,,,,0.09359999699999999
135199,2020-06-17,Shiawassee,Michigan,26155.0,265,27.0,,,,0.15800001
136774,2020-06-18,Shiawassee,Michigan,26155.0,266,27.0,,,,0.19599999
138351,2020-06-19,Shiawassee,Michigan,26155.0,265,27.0,,,,0.18799999
139928,2020-06-20,Shiawassee,Michigan,26155.0,265,27.0,,,,0.18600000000000003
141506,2020-06-21,Shiawassee,Michigan,26155.0,265,27.0,,,,0.21600001
143086,2020-06-22,Shiawassee,Michigan,26155.0,265,27.0,,,,0.25099999
144666,2020-06-23,Shiawassee,Michigan,26155.0,265,27.0,,,,0.23199999
146246,2020-06-24,Shiawassee,Michigan,26155.0,265,27.0,,,,0.20800000000000002
147826,2020-06-25,Shiawassee,Michigan,26155.0,268,27.0,,,,0.23199999
149407,2020-06-26,Shiawassee,Michigan,26155.0,268,27.0,,,,0.207
150988,2020-06-27,Shiawassee,Michigan,26155.0,269,27.0,,,,0.20800000000000002
152569,2020-06-28,Shiawassee,Michigan,26155.0,269,27.0,,,,0.22
154150,2020-06-29,Shiawassee,Michigan,26155.0,272,27.0,,,,0.223
155731,2020-06-30,Shiawassee,Michigan,26155.0,273,28.0,,,,0.23399999999999999
157312,2020-07-01,Shiawassee,Michigan,26155.0,273,28.0,,,,0.22400001
158893,2020-07-02,Shiawassee,Michigan,26155.0,276,28.0,,,,0.22
160475,2020-07-03,Shiawassee,Michigan,26155.0,276,28.0,,,,0.212
162057,2020-07-04,Shiawassee,Michigan,26155.0,277,28.0,,,,0.205
163639,2020-07-05,Shiawassee,Michigan,26155.0,278,28.0,,,,0.213
165221,2020-07-06,Shiawassee,Michigan,26155.0,278,28.0,,,,0.168
166803,2020-07-07,Shiawassee,Michigan,26155.0,278,28.0,,,,0.168
168385,2020-07-08,Shiawassee,Michigan,26155.0,280,28.0,,,,0.15899999
169968,2020-07-09,Shiawassee,Michigan,26155.0,283,28.0,,,,0.146
