,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
8964,2020-03-25,Lincoln,South Dakota,46083.0,1,0.0,,,,-0.29899999
10035,2020-03-26,Lincoln,South Dakota,46083.0,2,0.0,,,,-0.264
11172,2020-03-27,Lincoln,South Dakota,46083.0,2,0.0,,,,-0.289
12357,2020-03-28,Lincoln,South Dakota,46083.0,3,0.0,,,,-0.336
13580,2020-03-29,Lincoln,South Dakota,46083.0,4,0.0,,,,-0.34900001
14842,2020-03-30,Lincoln,South Dakota,46083.0,4,0.0,,,,-0.37799999
16139,2020-03-31,Lincoln,South Dakota,46083.0,5,0.0,,,,-0.36500001
17466,2020-04-01,Lincoln,South Dakota,46083.0,11,0.0,,,,-0.34200001
18827,2020-04-02,Lincoln,South Dakota,46083.0,17,0.0,,,,-0.34
20211,2020-04-03,Lincoln,South Dakota,46083.0,19,0.0,,,,-0.31999999
21624,2020-04-04,Lincoln,South Dakota,46083.0,21,0.0,,,,-0.31200001
23051,2020-04-05,Lincoln,South Dakota,46083.0,23,0.0,,,,-0.33700001
24488,2020-04-06,Lincoln,South Dakota,46083.0,24,0.0,,,,-0.324
25939,2020-04-07,Lincoln,South Dakota,46083.0,27,0.0,,,,-0.27000001
27398,2020-04-08,Lincoln,South Dakota,46083.0,31,0.0,,,,-0.31900001
28863,2020-04-09,Lincoln,South Dakota,46083.0,33,0.0,,,,-0.34200001
30340,2020-04-10,Lincoln,South Dakota,46083.0,38,0.0,,,,-0.31299999
31832,2020-04-11,Lincoln,South Dakota,46083.0,39,0.0,,,,-0.31900001
33328,2020-04-12,Lincoln,South Dakota,46083.0,46,0.0,,,,-0.32100001
34829,2020-04-13,Lincoln,South Dakota,46083.0,50,0.0,,,,-0.36899999
36333,2020-04-14,Lincoln,South Dakota,46083.0,55,0.0,,,,-0.30500001
37842,2020-04-15,Lincoln,South Dakota,46083.0,65,0.0,,,,-0.17900001
39357,2020-04-16,Lincoln,South Dakota,46083.0,71,0.0,,,,-0.198
40875,2020-04-17,Lincoln,South Dakota,46083.0,77,0.0,,,,-0.264
42395,2020-04-18,Lincoln,South Dakota,46083.0,86,0.0,,,,-0.273
43920,2020-04-19,Lincoln,South Dakota,46083.0,90,0.0,,,,-0.264
45447,2020-04-20,Lincoln,South Dakota,46083.0,95,0.0,,,,-0.18000001
46976,2020-04-21,Lincoln,South Dakota,46083.0,99,0.0,,,,-0.266
48507,2020-04-22,Lincoln,South Dakota,46083.0,104,0.0,,,,-0.29300001
50038,2020-04-23,Lincoln,South Dakota,46083.0,110,0.0,,,,-0.377
51569,2020-04-24,Lincoln,South Dakota,46083.0,116,0.0,,,,-0.34
53103,2020-04-25,Lincoln,South Dakota,46083.0,125,0.0,,,,-0.292
54639,2020-04-26,Lincoln,South Dakota,46083.0,128,0.0,,,,-0.25999999
56175,2020-04-27,Lincoln,South Dakota,46083.0,131,0.0,,,,-0.31600001
57713,2020-04-28,Lincoln,South Dakota,46083.0,133,0.0,,,,-0.34900001
59251,2020-04-29,Lincoln,South Dakota,46083.0,138,0.0,,,,-0.32899999999999996
60789,2020-04-30,Lincoln,South Dakota,46083.0,147,0.0,,,,-0.23800001
62329,2020-05-01,Lincoln,South Dakota,46083.0,153,0.0,,,,-0.233
63871,2020-05-02,Lincoln,South Dakota,46083.0,156,0.0,,,,-0.25999999
65415,2020-05-03,Lincoln,South Dakota,46083.0,162,0.0,,,,-0.23100001
66959,2020-05-04,Lincoln,South Dakota,46083.0,163,0.0,,,,-0.16399999999999998
68506,2020-05-05,Lincoln,South Dakota,46083.0,164,0.0,,,,-0.171
70054,2020-05-06,Lincoln,South Dakota,46083.0,170,0.0,,,,-0.205
71608,2020-05-07,Lincoln,South Dakota,46083.0,171,0.0,,,,-0.214
73162,2020-05-08,Lincoln,South Dakota,46083.0,180,0.0,,,,-0.19
74716,2020-05-09,Lincoln,South Dakota,46083.0,186,0.0,,,,-0.131
76270,2020-05-10,Lincoln,South Dakota,46083.0,188,0.0,,,,-0.183
77824,2020-05-11,Lincoln,South Dakota,46083.0,191,0.0,,,,-0.244
79378,2020-05-12,Lincoln,South Dakota,46083.0,190,0.0,,,,-0.23899999
80932,2020-05-13,Lincoln,South Dakota,46083.0,193,0.0,,,,-0.25299999
82486,2020-05-14,Lincoln,South Dakota,46083.0,195,0.0,,,,-0.237
84041,2020-05-15,Lincoln,South Dakota,46083.0,198,0.0,,,,-0.198
85597,2020-05-16,Lincoln,South Dakota,46083.0,201,0.0,,,,-0.23100001
87153,2020-05-17,Lincoln,South Dakota,46083.0,200,0.0,,,,-0.20999999
88709,2020-05-18,Lincoln,South Dakota,46083.0,201,0.0,,,,-0.163
90267,2020-05-19,Lincoln,South Dakota,46083.0,205,0.0,,,,-0.138
91827,2020-05-20,Lincoln,South Dakota,46083.0,209,0.0,,,,-0.082999997
93387,2020-05-21,Lincoln,South Dakota,46083.0,209,0.0,,,,-0.113
94949,2020-05-22,Lincoln,South Dakota,46083.0,218,0.0,,,,-0.14399999
96513,2020-05-23,Lincoln,South Dakota,46083.0,225,0.0,,,,-0.13
98078,2020-05-24,Lincoln,South Dakota,46083.0,229,0.0,,,,-0.147
99643,2020-05-25,Lincoln,South Dakota,46083.0,230,0.0,,,,-0.126
101208,2020-05-26,Lincoln,South Dakota,46083.0,233,0.0,,,,-0.17299999
102773,2020-05-27,Lincoln,South Dakota,46083.0,236,0.0,,,,-0.14
104339,2020-05-28,Lincoln,South Dakota,46083.0,237,0.0,,,,-0.13
105906,2020-05-29,Lincoln,South Dakota,46083.0,236,0.0,,,,-0.183
107473,2020-05-30,Lincoln,South Dakota,46083.0,237,0.0,,,,-0.242
109040,2020-05-31,Lincoln,South Dakota,46083.0,238,0.0,,,,-0.19699999999999998
110607,2020-06-01,Lincoln,South Dakota,46083.0,238,0.0,,,,-0.17600000000000002
112176,2020-06-02,Lincoln,South Dakota,46083.0,239,0.0,,,,-0.142
113746,2020-06-03,Lincoln,South Dakota,46083.0,240,0.0,,,,-0.20800000000000002
115317,2020-06-04,Lincoln,South Dakota,46083.0,243,0.0,,,,-0.17299999
116888,2020-06-05,Lincoln,South Dakota,46083.0,246,0.0,,,,-0.09269999699999999
118460,2020-06-06,Lincoln,South Dakota,46083.0,250,0.0,,,,-0.02
120032,2020-06-07,Lincoln,South Dakota,46083.0,254,0.0,,,,-0.050700000999999995
121604,2020-06-08,Lincoln,South Dakota,46083.0,254,0.0,,,,-0.050999999000000004
123176,2020-06-09,Lincoln,South Dakota,46083.0,255,0.0,,,,-0.0458
124748,2020-06-10,Lincoln,South Dakota,46083.0,258,0.0,,,,-0.053599997999999996
126320,2020-06-11,Lincoln,South Dakota,46083.0,259,0.0,,,,-0.0123
127892,2020-06-12,Lincoln,South Dakota,46083.0,262,0.0,,,,-0.057
129465,2020-06-13,Lincoln,South Dakota,46083.0,265,0.0,,,,-0.0836
131038,2020-06-14,Lincoln,South Dakota,46083.0,267,0.0,,,,-0.052700002
132611,2020-06-15,Lincoln,South Dakota,46083.0,270,0.0,,,,-0.034699999
134185,2020-06-16,Lincoln,South Dakota,46083.0,271,0.0,,,,0.0167
135760,2020-06-17,Lincoln,South Dakota,46083.0,272,1.0,,,,0.049800000999999997
137337,2020-06-18,Lincoln,South Dakota,46083.0,275,1.0,,,,0.024700001
138914,2020-06-19,Lincoln,South Dakota,46083.0,278,1.0,,,,0.04410000099999999
140492,2020-06-20,Lincoln,South Dakota,46083.0,317,1.0,,,,0.060800001
142071,2020-06-21,Lincoln,South Dakota,46083.0,323,1.0,,,,-0.000248
143651,2020-06-22,Lincoln,South Dakota,46083.0,323,1.0,,,,-0.045899998
145231,2020-06-23,Lincoln,South Dakota,46083.0,325,1.0,,,,-0.042599998
146811,2020-06-24,Lincoln,South Dakota,46083.0,326,1.0,,,,-0.046399999000000004
