,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
123230,2020-03-26,Hopkins,Kentucky,21107.0,1,0.0,0.0,,,,-0.23100001
123231,2020-03-27,Hopkins,Kentucky,21107.0,1,1.0,0.0,,,,-0.26100001
123232,2020-03-28,Hopkins,Kentucky,21107.0,2,1.0,1.0,,,,-0.23899999
123233,2020-03-29,Hopkins,Kentucky,21107.0,7,1.0,5.0,,,,-0.228
123234,2020-03-30,Hopkins,Kentucky,21107.0,11,1.0,4.0,,,,-0.222
123235,2020-03-31,Hopkins,Kentucky,21107.0,21,1.0,10.0,,,,-0.20299999
123236,2020-04-01,Hopkins,Kentucky,21107.0,21,2.0,0.0,,,,-0.22499999
123237,2020-04-02,Hopkins,Kentucky,21107.0,21,2.0,0.0,,,,-0.20900001
123238,2020-04-03,Hopkins,Kentucky,21107.0,21,2.0,0.0,,,,-0.19499999
123239,2020-04-04,Hopkins,Kentucky,21107.0,26,2.0,5.0,,,,-0.20100001
123240,2020-04-05,Hopkins,Kentucky,21107.0,33,3.0,7.0,,,,-0.191
123241,2020-04-06,Hopkins,Kentucky,21107.0,33,3.0,0.0,,,,-0.17900001
123242,2020-04-07,Hopkins,Kentucky,21107.0,38,3.0,5.0,,,,-0.17299999
123243,2020-04-08,Hopkins,Kentucky,21107.0,57,3.0,19.0,,,,-0.162
123244,2020-04-09,Hopkins,Kentucky,21107.0,78,7.0,21.0,,,,-0.15700001
123245,2020-04-10,Hopkins,Kentucky,21107.0,84,8.0,6.0,,,,-0.16
123246,2020-04-11,Hopkins,Kentucky,21107.0,88,8.0,4.0,,,,-0.15700001
123247,2020-04-12,Hopkins,Kentucky,21107.0,86,9.0,-2.0,,,,-0.18700001
123248,2020-04-13,Hopkins,Kentucky,21107.0,88,9.0,2.0,,,,-0.19699999999999998
123249,2020-04-14,Hopkins,Kentucky,21107.0,92,9.0,4.0,,,,-0.184
123250,2020-04-15,Hopkins,Kentucky,21107.0,102,10.0,10.0,,,,-0.044799998
123251,2020-04-16,Hopkins,Kentucky,21107.0,111,10.0,9.0,,,,0.0024600001
123252,2020-04-17,Hopkins,Kentucky,21107.0,117,10.0,6.0,,,,0.049699999
123253,2020-04-18,Hopkins,Kentucky,21107.0,117,10.0,0.0,,,,0.0792
123254,2020-04-19,Hopkins,Kentucky,21107.0,118,11.0,1.0,,,,0.14399999
123255,2020-04-20,Hopkins,Kentucky,21107.0,118,12.0,0.0,,,,0.17800000000000002
123256,2020-04-21,Hopkins,Kentucky,21107.0,159,18.0,41.0,,,,0.132
123257,2020-04-22,Hopkins,Kentucky,21107.0,159,18.0,0.0,,,,0.20200001
123258,2020-04-23,Hopkins,Kentucky,21107.0,170,18.0,11.0,,,,0.12
123259,2020-04-24,Hopkins,Kentucky,21107.0,171,20.0,1.0,,,,0.111
123260,2020-04-25,Hopkins,Kentucky,21107.0,175,20.0,4.0,,,,0.10300000000000001
123261,2020-04-26,Hopkins,Kentucky,21107.0,184,20.0,9.0,,,,0.102
123262,2020-04-27,Hopkins,Kentucky,21107.0,188,22.0,4.0,,,,0.11
123263,2020-04-28,Hopkins,Kentucky,21107.0,192,24.0,4.0,,,,0.062899999
123264,2020-04-29,Hopkins,Kentucky,21107.0,193,23.0,1.0,,,,0.064400002
123265,2020-04-30,Hopkins,Kentucky,21107.0,197,23.0,4.0,,,,0.097400002
123266,2020-05-01,Hopkins,Kentucky,21107.0,201,23.0,4.0,,,,0.15099999
123267,2020-05-02,Hopkins,Kentucky,21107.0,201,23.0,0.0,,,,0.147
123268,2020-05-03,Hopkins,Kentucky,21107.0,207,23.0,6.0,,,,0.115
123269,2020-05-04,Hopkins,Kentucky,21107.0,207,23.0,0.0,,,,0.111
123270,2020-05-05,Hopkins,Kentucky,21107.0,207,24.0,0.0,,,,0.147
123271,2020-05-06,Hopkins,Kentucky,21107.0,211,24.0,4.0,,,,0.17399999
123272,2020-05-07,Hopkins,Kentucky,21107.0,212,24.0,1.0,,,,0.17800000000000002
123273,2020-05-08,Hopkins,Kentucky,21107.0,213,25.0,1.0,,,,0.17399999
123274,2020-05-09,Hopkins,Kentucky,21107.0,214,25.0,1.0,,,,0.17
123275,2020-05-10,Hopkins,Kentucky,21107.0,214,25.0,0.0,,,,0.19699999999999998
123276,2020-05-11,Hopkins,Kentucky,21107.0,215,27.0,1.0,,,,0.191
123277,2020-05-12,Hopkins,Kentucky,21107.0,216,28.0,1.0,,,,0.17
123278,2020-05-13,Hopkins,Kentucky,21107.0,217,28.0,1.0,,,,0.16899999999999998
123279,2020-05-14,Hopkins,Kentucky,21107.0,218,28.0,1.0,,,,0.161
123280,2020-05-15,Hopkins,Kentucky,21107.0,217,28.0,-1.0,,,,0.171
123281,2020-05-16,Hopkins,Kentucky,21107.0,217,28.0,0.0,,,,0.17299999
123282,2020-05-17,Hopkins,Kentucky,21107.0,217,28.0,0.0,,,,0.184
123283,2020-05-18,Hopkins,Kentucky,21107.0,217,28.0,0.0,,,,0.20800000000000002
123284,2020-05-19,Hopkins,Kentucky,21107.0,217,28.0,0.0,,,,0.228
123285,2020-05-20,Hopkins,Kentucky,21107.0,218,28.0,1.0,,,,0.21100000000000002
123286,2020-05-21,Hopkins,Kentucky,21107.0,218,28.0,0.0,,,,0.21799999
123287,2020-05-22,Hopkins,Kentucky,21107.0,220,29.0,2.0,,,,0.204
123288,2020-05-23,Hopkins,Kentucky,21107.0,220,29.0,0.0,,,,0.21899999999999997
123289,2020-05-24,Hopkins,Kentucky,21107.0,220,29.0,0.0,,,,0.207
123290,2020-05-25,Hopkins,Kentucky,21107.0,220,29.0,0.0,,,,0.193
123291,2020-05-26,Hopkins,Kentucky,21107.0,220,29.0,0.0,,,,0.17800000000000002
123292,2020-05-27,Hopkins,Kentucky,21107.0,220,30.0,0.0,,,,0.18700001
123293,2020-05-28,Hopkins,Kentucky,21107.0,222,30.0,2.0,,,,0.192
123294,2020-05-29,Hopkins,Kentucky,21107.0,222,30.0,0.0,,,,0.212
123295,2020-05-30,Hopkins,Kentucky,21107.0,222,31.0,0.0,,,,0.221
123296,2020-05-31,Hopkins,Kentucky,21107.0,222,31.0,0.0,,,,0.215
123297,2020-06-01,Hopkins,Kentucky,21107.0,223,31.0,1.0,,,,0.23999999
123298,2020-06-02,Hopkins,Kentucky,21107.0,223,31.0,0.0,,,,0.27000001
123299,2020-06-03,Hopkins,Kentucky,21107.0,225,32.0,2.0,,,,0.259
123300,2020-06-04,Hopkins,Kentucky,21107.0,225,32.0,0.0,,,,0.248
123301,2020-06-05,Hopkins,Kentucky,21107.0,225,32.0,0.0,,,,0.237
123302,2020-06-06,Hopkins,Kentucky,21107.0,225,32.0,0.0,,,,0.26199999
123303,2020-06-07,Hopkins,Kentucky,21107.0,225,32.0,0.0,,,,0.29699999
123304,2020-06-08,Hopkins,Kentucky,21107.0,225,32.0,0.0,,,,0.28
123305,2020-06-09,Hopkins,Kentucky,21107.0,225,32.0,0.0,,,,0.243
123306,2020-06-10,Hopkins,Kentucky,21107.0,226,32.0,1.0,,,,0.24600001
123307,2020-06-11,Hopkins,Kentucky,21107.0,226,32.0,0.0,,,,0.25099999
123308,2020-06-12,Hopkins,Kentucky,21107.0,226,32.0,0.0,,,,0.22699999999999998
123309,2020-06-13,Hopkins,Kentucky,21107.0,229,32.0,3.0,,,,0.205
123310,2020-06-14,Hopkins,Kentucky,21107.0,229,32.0,0.0,,,,0.17399999
123311,2020-06-15,Hopkins,Kentucky,21107.0,230,32.0,1.0,,,,0.17299999
123312,2020-06-16,Hopkins,Kentucky,21107.0,230,33.0,0.0,,,,0.18899999999999997
123313,2020-06-17,Hopkins,Kentucky,21107.0,232,33.0,2.0,,,,0.19400001
123314,2020-06-18,Hopkins,Kentucky,21107.0,231,33.0,-1.0,,,,0.20299999
123315,2020-06-19,Hopkins,Kentucky,21107.0,232,34.0,1.0,,,,0.2
123316,2020-06-20,Hopkins,Kentucky,21107.0,233,34.0,1.0,,,,0.21899999999999997
123317,2020-06-21,Hopkins,Kentucky,21107.0,234,34.0,1.0,,,,0.243
123318,2020-06-22,Hopkins,Kentucky,21107.0,234,34.0,0.0,,,,0.23399999999999999
123319,2020-06-23,Hopkins,Kentucky,21107.0,241,34.0,7.0,,,,0.23
123320,2020-06-24,Hopkins,Kentucky,21107.0,242,34.0,1.0,,,,0.21899999999999997
123321,2020-06-25,Hopkins,Kentucky,21107.0,243,34.0,1.0,,,,0.20100001
123322,2020-06-26,Hopkins,Kentucky,21107.0,248,34.0,5.0,,,,0.20100001
123323,2020-06-27,Hopkins,Kentucky,21107.0,251,34.0,3.0,,,,0.19
123324,2020-06-28,Hopkins,Kentucky,21107.0,251,34.0,0.0,,,,0.15099999
123325,2020-06-29,Hopkins,Kentucky,21107.0,251,34.0,0.0,,,,0.13699999
123326,2020-06-30,Hopkins,Kentucky,21107.0,255,34.0,4.0,,,,0.133
123327,2020-07-01,Hopkins,Kentucky,21107.0,256,34.0,1.0,,,,0.147
123328,2020-07-02,Hopkins,Kentucky,21107.0,263,34.0,7.0,,,,0.16399999999999998
123329,2020-07-03,Hopkins,Kentucky,21107.0,266,34.0,3.0,,,,0.11599999999999999
