,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
625,2020-03-07,Riverside,California,6065.0,1,0.0,0.0331,-.0564,-0.0195,-0.000231
707,2020-03-08,Riverside,California,6065.0,1,0.0,0.0325,-.058,-0.0174,0.0174
805,2020-03-09,Riverside,California,6065.0,4,0.0,0.0316,-.0597,-0.0199,0.0017100000000000001
917,2020-03-10,Riverside,California,6065.0,4,0.0,0.0303,-.0616,-0.0278,-0.0062500001
1059,2020-03-11,Riverside,California,6065.0,4,0.0,0.0286,-.0636,-0.0271,0.0045099999
1230,2020-03-12,Riverside,California,6065.0,6,0.0,0.0265,-.0658,-0.0392,0.0073699998
1445,2020-03-13,Riverside,California,6065.0,10,0.0,0.0238,-.0684,-0.0488,0.0147
1705,2020-03-14,Riverside,California,6065.0,10,0.0,0.0204,-.0716,-0.0541,-0.019099999
2008,2020-03-15,Riverside,California,6065.0,12,0.0,0.0163,-.0751,-0.06,-0.0252
2350,2020-03-16,Riverside,California,6065.0,14,2.0,0.0115,-.079,-0.0712,-0.0133
2728,2020-03-17,Riverside,California,6065.0,16,3.0,0.0057,-.0835,-0.0821,-0.0145
3157,2020-03-18,Riverside,California,6065.0,16,3.0,-0.00102,-.0886,-0.111,-0.038899999
3657,2020-03-19,Riverside,California,6065.0,22,3.0,-0.00877,-.0945,-0.135,-0.060400002
4230,2020-03-20,Riverside,California,6065.0,28,4.0,-0.0175,-.101,-0.171,-0.122
4896,2020-03-21,Riverside,California,6065.0,30,5.0,-0.0273,-.11,-0.20800000000000002,-0.142
5633,2020-03-22,Riverside,California,6065.0,45,6.0,-0.038,-.119,-0.23199999999999998,-0.161
6437,2020-03-23,Riverside,California,6065.0,48,6.0,-0.0493,-.129,-0.26899999999999996,-0.184
7297,2020-03-24,Riverside,California,6065.0,59,6.0,-0.0612,-.139,-0.309,-0.20600000000000002
8232,2020-03-25,Riverside,California,6065.0,107,8.0,-0.0735,-.151,-0.34299999999999997,-0.26699999
9268,2020-03-26,Riverside,California,6065.0,107,8.0,-0.086,-.163,-0.36,-0.28200001
10369,2020-03-27,Riverside,California,6065.0,185,8.0,-0.0987,-.176,-0.368,-0.273
11523,2020-03-28,Riverside,California,6065.0,185,8.0,-0.111,-.19,-0.376,-0.31299999
12725,2020-03-29,Riverside,California,6065.0,195,8.0,-0.124,-.205,-0.37799999999999995,-0.31799999
13960,2020-03-30,Riverside,California,6065.0,291,9.0,-0.136,-.22,-0.384,-0.33700001
15235,2020-03-31,Riverside,California,6065.0,371,13.0,-0.147,-.235,-0.38299999999999995,-0.31900001
16542,2020-04-01,Riverside,California,6065.0,371,13.0,-0.159,-.25,-0.375,-0.31099999
17881,2020-04-02,Riverside,California,6065.0,493,14.0,-0.169,-.264,-0.382,-0.31299999
19253,2020-04-03,Riverside,California,6065.0,638,15.0,-0.179,-.277,-0.384,-0.30700001
20650,2020-04-04,Riverside,California,6065.0,665,18.0,-0.188,-.289,-0.38799999999999996,-0.30899999
22071,2020-04-05,Riverside,California,6065.0,799,19.0,-0.196,-.299,-0.39299999999999996,-0.308
23500,2020-04-06,Riverside,California,6065.0,946,25.0,-0.203,-.308,-0.39899999999999997,-0.29699999
24942,2020-04-07,Riverside,California,6065.0,1016,28.0,-0.21,-.317,-0.40700000000000003,-0.31999999
26395,2020-04-08,Riverside,California,6065.0,1179,32.0,-0.217,-.324,-0.42200000000000004,-0.32800001
27856,2020-04-09,Riverside,California,6065.0,1280,33.0,-0.223,-.332,-0.43200000000000005,-0.32899999999999996
29325,2020-04-10,Riverside,California,6065.0,1350,39.0,-0.229,-.339,-0.444,-0.32699999
30807,2020-04-11,Riverside,California,6065.0,1431,41.0,-0.234,-.346,-0.449,-0.33199999
32301,2020-04-12,Riverside,California,6065.0,1619,41.0,-0.24,-.353,-0.457,-0.34999999
33799,2020-04-13,Riverside,California,6065.0,1751,50.0,-0.244,-.359,-0.455,-0.35499999
35301,2020-04-14,Riverside,California,6065.0,1961,50.0,-0.249,-.365,-0.452,-0.35499999
36808,2020-04-15,Riverside,California,6065.0,2105,54.0,-0.253,-.372,-0.44,-0.35299999
38321,2020-04-16,Riverside,California,6065.0,2264,59.0,-0.256,-.377,-0.42700000000000005,-0.34700000000000003
39836,2020-04-17,Riverside,California,6065.0,2457,69.0,-0.259,-.382,-0.419,-0.34900001
41355,2020-04-18,Riverside,California,6065.0,2602,74.0,-0.261,-.387,-0.413,-0.33899999
42877,2020-04-19,Riverside,California,6065.0,2638,75.0,-0.262,-.391,-0.39899999999999997,-0.30599999
