,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
27208,2020-04-08,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.21899999999999997
28673,2020-04-09,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.22
30150,2020-04-10,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.205
31640,2020-04-11,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.17600000000000002
33136,2020-04-12,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.19
34637,2020-04-13,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.19899999999999998
36140,2020-04-14,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.18700001
37649,2020-04-15,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.10400000000000001
39164,2020-04-16,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.070600003
40682,2020-04-17,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.0288
42202,2020-04-18,Stutsman,North Dakota,38093.0,1,0.0,,,,-0.0020300001
43727,2020-04-19,Stutsman,North Dakota,38093.0,1,0.0,,,,0.0106
45254,2020-04-20,Stutsman,North Dakota,38093.0,3,0.0,,,,0.041999999
46783,2020-04-21,Stutsman,North Dakota,38093.0,3,0.0,,,,0.0096100001
48313,2020-04-22,Stutsman,North Dakota,38093.0,3,0.0,,,,0.00911
49844,2020-04-23,Stutsman,North Dakota,38093.0,3,0.0,,,,-0.0129
51375,2020-04-24,Stutsman,North Dakota,38093.0,3,0.0,,,,-0.0136
52909,2020-04-25,Stutsman,North Dakota,38093.0,4,0.0,,,,-0.023700001000000002
54445,2020-04-26,Stutsman,North Dakota,38093.0,4,0.0,,,,0.007090000000000001
55981,2020-04-27,Stutsman,North Dakota,38093.0,4,0.0,,,,-0.0043199998
57518,2020-04-28,Stutsman,North Dakota,38093.0,5,0.0,,,,-0.050000000999999995
59056,2020-04-29,Stutsman,North Dakota,38093.0,6,0.0,,,,-0.020500001
60594,2020-04-30,Stutsman,North Dakota,38093.0,6,0.0,,,,-0.017999999
62134,2020-05-01,Stutsman,North Dakota,38093.0,7,0.0,,,,-0.0244
63676,2020-05-02,Stutsman,North Dakota,38093.0,10,0.0,,,,-0.035100002000000005
65220,2020-05-03,Stutsman,North Dakota,38093.0,11,0.0,,,,-0.0605
66764,2020-05-04,Stutsman,North Dakota,38093.0,11,0.0,,,,-0.060600000999999994
68311,2020-05-05,Stutsman,North Dakota,38093.0,12,0.0,,,,-0.047800000999999995
69858,2020-05-06,Stutsman,North Dakota,38093.0,12,0.0,,,,-0.030099999
71411,2020-05-07,Stutsman,North Dakota,38093.0,12,0.0,,,,-0.0063200002
