,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1405,2020-03-12,Prince William,Virginia,51153.0,1,0.0,0.0295,.0304,0.0177,0.011000000000000001
1658,2020-03-13,Prince William,Virginia,51153.0,2,0.0,0.0283,.0299,0.00852,0.043000000999999996
1956,2020-03-14,Prince William,Virginia,51153.0,2,0.0,0.0269,.0289,0.00758,0.0418
2296,2020-03-15,Prince William,Virginia,51153.0,3,0.0,0.0253,.0277,-0.0129,-2.1699999e-07
2665,2020-03-16,Prince William,Virginia,51153.0,3,0.0,0.0232,.0261,-0.009590000000000001,-0.0102
3085,2020-03-17,Prince William,Virginia,51153.0,4,0.0,0.0208,.0243,-0.0317,-0.012
3570,2020-03-18,Prince William,Virginia,51153.0,4,0.0,0.0178,.022,-0.0435,-0.0416
4129,2020-03-19,Prince William,Virginia,51153.0,12,0.0,0.0141,.0191,-0.0587,-0.075599998
4781,2020-03-20,Prince William,Virginia,51153.0,12,0.0,0.00963,.0153,-0.0838,-0.13699999
5517,2020-03-21,Prince William,Virginia,51153.0,14,0.0,0.00438,.0104,-0.10800000000000001,-0.16399999999999998
6316,2020-03-22,Prince William,Virginia,51153.0,18,0.0,-0.00156,.00479,-0.12300000000000001,-0.192
7167,2020-03-23,Prince William,Virginia,51153.0,18,0.0,-0.0081,-.0016,-0.174,-0.21799999
8087,2020-03-24,Prince William,Virginia,51153.0,23,0.0,-0.0151,-.00862,-0.19899999999999998,-0.278
9107,2020-03-25,Prince William,Virginia,51153.0,32,0.0,-0.0225,-.0163,-0.247,-0.29800001
10194,2020-03-26,Prince William,Virginia,51153.0,44,0.0,-0.0301,-.0245,-0.281,-0.315
11342,2020-03-27,Prince William,Virginia,51153.0,44,0.0,-0.0379,-.0335,-0.307,-0.34099999
12539,2020-03-28,Prince William,Virginia,51153.0,56,0.0,-0.0457,-.0431,-0.332,-0.34799999
13770,2020-03-29,Prince William,Virginia,51153.0,72,0.0,-0.0535,-.0532,-0.34,-0.37799999
15040,2020-03-30,Prince William,Virginia,51153.0,79,0.0,-0.0613,-.0639,-0.342,-0.37400001
16342,2020-03-31,Prince William,Virginia,51153.0,94,0.0,-0.0689,-.0751,-0.358,-0.38
17679,2020-04-01,Prince William,Virginia,51153.0,106,1.0,-0.0764,-.0869,-0.358,-0.38100001
19047,2020-04-02,Prince William,Virginia,51153.0,117,1.0,-0.0836,-.0992,-0.37,-0.38800001
20438,2020-04-03,Prince William,Virginia,51153.0,131,1.0,-0.0905,-.112,-0.381,-0.37799999
21856,2020-04-04,Prince William,Virginia,51153.0,159,1.0,-0.0972,-.124,-0.387,-0.38600001
23284,2020-04-05,Prince William,Virginia,51153.0,175,1.0,-0.104,-.137,-0.391,-0.366
24722,2020-04-06,Prince William,Virginia,51153.0,193,1.0,-0.11,-.151,-0.397,-0.36300001
26175,2020-04-07,Prince William,Virginia,51153.0,236,1.0,-0.116,-.164,-0.40299999999999997,-0.34799999
27634,2020-04-08,Prince William,Virginia,51153.0,263,1.0,-0.122,-.176,-0.41,-0.34700000000000003
29102,2020-04-09,Prince William,Virginia,51153.0,299,1.0,-0.128,-.188,-0.415,-0.35600001
30582,2020-04-10,Prince William,Virginia,51153.0,337,1.0,-0.133,-.2,-0.42,-0.366
32074,2020-04-11,Prince William,Virginia,51153.0,390,1.0,-0.139,-.21,-0.428,-0.37799999
33570,2020-04-12,Prince William,Virginia,51153.0,389,1.0,-0.144,-.219,-0.43700000000000006,-0.41200000000000003
35071,2020-04-13,Prince William,Virginia,51153.0,434,1.0,-0.149,-.227,-0.444,-0.41499999
36577,2020-04-14,Prince William,Virginia,51153.0,508,1.0,-0.153,-.234,-0.43700000000000006,-0.42399999
38089,2020-04-15,Prince William,Virginia,51153.0,536,1.0,-0.157,-.24,-0.42700000000000005,-0.41999999
39604,2020-04-16,Prince William,Virginia,51153.0,582,1.0,-0.16,-.245,-0.41600000000000004,-0.43099999
41123,2020-04-17,Prince William,Virginia,51153.0,644,1.0,-0.163,-.249,-0.40299999999999997,-0.43099999
42645,2020-04-18,Prince William,Virginia,51153.0,700,1.0,-0.165,-.251,-0.401,-0.41700000000000004
44171,2020-04-19,Prince William,Virginia,51153.0,742,1.0,-0.166,-.253,-0.387,-0.38699999
45698,2020-04-20,Prince William,Virginia,51153.0,793,1.0,-0.167,-.253,-0.373,-0.39199999
47228,2020-04-21,Prince William,Virginia,51153.0,867,16.0,-0.167,-.253,-0.358,-0.36300001
48759,2020-04-22,Prince William,Virginia,51153.0,924,17.0,-0.166,-.253,-0.35700000000000004,-0.36000001
50290,2020-04-23,Prince William,Virginia,51153.0,1027,18.0,-0.166,-.252,-0.36200000000000004,-0.331
51821,2020-04-24,Prince William,Virginia,51153.0,1110,18.0,-0.164,-.251,-0.36200000000000004,-0.324
53355,2020-04-25,Prince William,Virginia,51153.0,1184,19.0,-0.163,-.249,-0.35200000000000004,-0.31999999
54891,2020-04-26,Prince William,Virginia,51153.0,1265,19.0,-0.162,-.248,-0.354,-0.331
56427,2020-04-27,Prince William,Virginia,51153.0,1353,20.0,-0.16,-.246,-0.35600000000000004,-0.33399999
57965,2020-04-28,Prince William,Virginia,51153.0,1449,20.0,-0.158,-.244,-0.368,-0.35100001
59503,2020-04-29,Prince William,Virginia,51153.0,1527,22.0,-0.156,-.241,-0.36200000000000004,-0.35200000000000004
61041,2020-04-30,Prince William,Virginia,51153.0,1645,24.0,-0.154,-.239,-0.364,-0.35200000000000004
62581,2020-05-01,Prince William,Virginia,51153.0,1781,28.0,-0.152,-.237,-0.355,-0.33899999
64123,2020-05-02,Prince William,Virginia,51153.0,1900,29.0,-0.149,-.235,-0.353,-0.33700001
65667,2020-05-03,Prince William,Virginia,51153.0,2026,30.0,-0.146,-.232,-0.35600000000000004,-0.336
67212,2020-05-04,Prince William,Virginia,51153.0,2146,32.0,-0.143,-.23,-0.35100000000000003,-0.31299999
68759,2020-05-05,Prince William,Virginia,51153.0,2223,33.0,-0.14,-.228,-0.34700000000000003,-0.31400001
70307,2020-05-06,Prince William,Virginia,51153.0,2223,33.0,-0.137,-.226,-0.348,-0.30599999
71861,2020-05-07,Prince William,Virginia,51153.0,2398,39.0,-0.133,-.224,-0.33399999999999996,-0.31099999
73415,2020-05-08,Prince William,Virginia,51153.0,2474,46.0,-0.129,-.222,-0.34,-0.30899999
74969,2020-05-09,Prince William,Virginia,51153.0,2548,47.0,-0.126,-.221,-0.34,-0.289
76523,2020-05-10,Prince William,Virginia,51153.0,2740,48.0,-0.122,-.219,-0.34299999999999997,-0.294
78077,2020-05-11,Prince William,Virginia,51153.0,2991,53.0,-0.118,-.218,-0.33899999999999997,-0.308
79631,2020-05-12,Prince William,Virginia,51153.0,3078,58.0,-0.114,-.218,-0.335,-0.31099999
81185,2020-05-13,Prince William,Virginia,51153.0,3181,65.0,-0.111,-.217,-0.335,-0.303
82739,2020-05-14,Prince William,Virginia,51153.0,3351,66.0,-0.107,-.217,-0.33799999999999997,-0.28999999
84295,2020-05-15,Prince William,Virginia,51153.0,3421,67.0,-0.104,-.216,-0.327,-0.29600000000000004
85851,2020-05-16,Prince William,Virginia,51153.0,3563,69.0,-0.101,-.215,-0.327,-0.31
87407,2020-05-17,Prince William,Virginia,51153.0,3666,70.0,-0.0975,-.214,-0.316,-0.28799999
88963,2020-05-18,Prince William,Virginia,51153.0,3759,70.0,-0.0943,-.212,-0.319,-0.27900001
90522,2020-05-19,Prince William,Virginia,51153.0,3934,73.0,-0.0912,-.211,-0.322,-0.27399999
92082,2020-05-20,Prince William,Virginia,51153.0,4054,79.0,-0.0881,-.209,-0.318,-0.27700001
93642,2020-05-21,Prince William,Virginia,51153.0,4183,79.0,-0.0852,-.207,-0.305,-0.27900001
95204,2020-05-22,Prince William,Virginia,51153.0,4315,80.0,-0.0825,-.206,-0.314,-0.27900001
96769,2020-05-23,Prince William,Virginia,51153.0,4408,84.0,-0.0799,-.205,-0.318,-0.271
98334,2020-05-24,Prince William,Virginia,51153.0,4468,84.0,-0.0776,-.204,-0.331,-0.28799999
99899,2020-05-25,Prince William,Virginia,51153.0,4702,94.0,-0.0754,-.204,-0.34,-0.303
101464,2020-05-26,Prince William,Virginia,51153.0,4992,96.0,-0.0733,-.204,-0.324,-0.29300001
103029,2020-05-27,Prince William,Virginia,51153.0,5074,99.0,-0.0713,-.204,-0.32899999999999996,-0.30899999
104595,2020-05-28,Prince William,Virginia,51153.0,5157,101.0,-0.0692,-.204,-0.33899999999999997,-0.31400001
106162,2020-05-29,Prince William,Virginia,51153.0,5270,101.0,-0.0672,-.204,-0.33,-0.30199999
107729,2020-05-30,Prince William,Virginia,51153.0,5412,104.0,-0.0651,-.204,-0.32,-0.29699999
109296,2020-05-31,Prince William,Virginia,51153.0,5533,104.0,-0.0629,-.203,-0.308,-0.28299999
110863,2020-06-01,Prince William,Virginia,51153.0,5663,104.0,-0.0606,-.203,-0.29600000000000004,-0.23999999
112432,2020-06-02,Prince William,Virginia,51153.0,5724,104.0,-0.0582,-.201,-0.294,-0.235
114002,2020-06-03,Prince William,Virginia,51153.0,5837,109.0,-0.0557,-.2,-0.28800000000000003,-0.226
115573,2020-06-04,Prince William,Virginia,51153.0,5932,110.0,-0.0532,-.198,-0.278,-0.205
117145,2020-06-05,Prince William,Virginia,51153.0,6030,110.0,-0.0507,-.195,-0.26899999999999996,-0.205
118717,2020-06-06,Prince William,Virginia,51153.0,6121,110.0,-0.0481,-.193,-0.266,-0.17600000000000002
120289,2020-06-07,Prince William,Virginia,51153.0,6207,118.0,-0.0456,-.19,-0.26,-0.15800001
121861,2020-06-08,Prince William,Virginia,51153.0,6278,118.0,-0.0432,-.187,-0.263,-0.17800000000000002
123433,2020-06-09,Prince William,Virginia,51153.0,6336,119.0,-0.0409,-.184,-0.259,-0.16399999999999998
125005,2020-06-10,Prince William,Virginia,51153.0,6376,118.0,-0.0388,-.181,-0.256,-0.16
126577,2020-06-11,Prince William,Virginia,51153.0,6396,118.0,-0.0367,-.179,-0.248,-0.142
128149,2020-06-12,Prince William,Virginia,51153.0,6439,120.0,-0.0349,-.176,-0.258,-0.131
129722,2020-06-13,Prince William,Virginia,51153.0,6509,120.0,-0.0332,-.175,-0.254,-0.153
131295,2020-06-14,Prince William,Virginia,51153.0,6580,120.0,-0.0318,-.173,-0.256,-0.17600000000000002
132869,2020-06-15,Prince William,Virginia,51153.0,6608,122.0,-0.0304,-.171,-0.253,-0.171
134444,2020-06-16,Prince William,Virginia,51153.0,6621,127.0,-0.0293,-.17,-0.24600000000000002,-0.16599999
136019,2020-06-17,Prince William,Virginia,51153.0,6654,127.0,-0.0284,-.169,-0.23800000000000002,-0.16
137596,2020-06-18,Prince William,Virginia,51153.0,6684,127.0,-0.0277,-.169,-0.237,-0.156
139173,2020-06-19,Prince William,Virginia,51153.0,6756,131.0,-0.0271,-.168,-0.23,-0.147
140751,2020-06-20,Prince William,Virginia,51153.0,6807,131.0,-0.0268,-.168,-0.231,-0.15000001
142330,2020-06-21,Prince William,Virginia,51153.0,6879,133.0,-0.0266,-.169,-0.23199999999999998,-0.14399999
143910,2020-06-22,Prince William,Virginia,51153.0,6904,133.0,-0.0265,-.169,-0.22899999999999998,-0.141
145490,2020-06-23,Prince William,Virginia,51153.0,6962,134.0,-0.0266,-.17,-0.233,-0.16399999999999998
147070,2020-06-24,Prince William,Virginia,51153.0,7038,136.0,-0.0266,-.171,-0.23600000000000002,-0.16
148650,2020-06-25,Prince William,Virginia,51153.0,7064,137.0,-0.0267,-.171,-0.22899999999999998,-0.17800000000000002
150231,2020-06-26,Prince William,Virginia,51153.0,7107,138.0,-0.0266,-.171,-0.225,-0.191
151812,2020-06-27,Prince William,Virginia,51153.0,7166,139.0,-0.0264,-.17,-0.22399999999999998,-0.182
153393,2020-06-28,Prince William,Virginia,51153.0,7204,139.0,-0.0261,-.169,-0.22,-0.18000001
154974,2020-06-29,Prince William,Virginia,51153.0,7210,139.0,-0.0257,-.168,-0.22,-0.17800000000000002
156555,2020-06-30,Prince William,Virginia,51153.0,7285,144.0,-0.0251,-.166,-0.215,-0.15700001
158136,2020-07-01,Prince William,Virginia,51153.0,7331,144.0,-0.0244,-.164,-0.212,-0.17600000000000002
159717,2020-07-02,Prince William,Virginia,51153.0,7390,143.0,-0.0235,-.161,-0.214,-0.153
161299,2020-07-03,Prince William,Virginia,51153.0,7442,146.0,-0.0226,-.158,-0.249,-0.131
162881,2020-07-04,Prince William,Virginia,51153.0,7484,147.0,-0.0216,-.155,-0.17300000000000001,-0.133
164463,2020-07-05,Prince William,Virginia,51153.0,7570,147.0,-0.0206,-.152,-0.196,-0.133
166045,2020-07-06,Prince William,Virginia,51153.0,7582,147.0,-0.0195,-.149,-0.205,-0.11900000000000001
167627,2020-07-07,Prince William,Virginia,51153.0,7638,148.0,-0.0184,-.145,-0.212,-0.11900000000000001
169210,2020-07-08,Prince William,Virginia,51153.0,7664,151.0,-0.0173,-.142,-0.214,-0.10300000000000001
170793,2020-07-09,Prince William,Virginia,51153.0,7687,155.0,-0.0162,-.138,-0.22,-0.134
