,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
2934,2020-03-17,Gloucester,New Jersey,34015.0,2,0.0,-0.0171,-.0925,-0.07200000000000001,-0.050299998
3392,2020-03-18,Gloucester,New Jersey,34015.0,2,0.0,-0.0234,-.102,-0.12,-0.09510000099999999
3932,2020-03-19,Gloucester,New Jersey,34015.0,3,0.0,-0.0305,-.113,-0.171,-0.134
4543,2020-03-20,Gloucester,New Jersey,34015.0,3,0.0,-0.0385,-.126,-0.222,-0.11800000000000001
5250,2020-03-21,Gloucester,New Jersey,34015.0,6,0.0,-0.0471,-.142,-0.26899999999999996,-0.114
6014,2020-03-22,Gloucester,New Jersey,34015.0,8,0.0,-0.0563,-.16,-0.301,-0.14399999
6849,2020-03-23,Gloucester,New Jersey,34015.0,13,0.0,-0.0662,-.179,-0.368,-0.2
7739,2020-03-24,Gloucester,New Jersey,34015.0,19,0.0,-0.0771,-.2,-0.42100000000000004,-0.20900001
8699,2020-03-25,Gloucester,New Jersey,34015.0,23,0.0,-0.0889,-.222,-0.466,-0.19499999
9757,2020-03-26,Gloucester,New Jersey,34015.0,33,0.0,-0.102,-.245,-0.485,-0.214
10885,2020-03-27,Gloucester,New Jersey,34015.0,40,1.0,-0.116,-.269,-0.499,-0.30500001
12054,2020-03-28,Gloucester,New Jersey,34015.0,51,1.0,-0.132,-.293,-0.517,-0.37200001
13271,2020-03-29,Gloucester,New Jersey,34015.0,72,1.0,-0.149,-.317,-0.508,-0.37
14526,2020-03-30,Gloucester,New Jersey,34015.0,89,1.0,-0.166,-.341,-0.498,-0.31799999
15815,2020-03-31,Gloucester,New Jersey,34015.0,114,2.0,-0.184,-.364,-0.489,-0.294
17139,2020-04-01,Gloucester,New Jersey,34015.0,149,2.0,-0.202,-.385,-0.452,-0.28999999
18491,2020-04-02,Gloucester,New Jersey,34015.0,169,2.0,-0.219,-.405,-0.445,-0.31
19872,2020-04-03,Gloucester,New Jersey,34015.0,183,3.0,-0.235,-.423,-0.446,-0.285
21281,2020-04-04,Gloucester,New Jersey,34015.0,215,3.0,-0.249,-.439,-0.44,-0.25400001
22707,2020-04-05,Gloucester,New Jersey,34015.0,248,3.0,-0.261,-.452,-0.44,-0.27900001
24142,2020-04-06,Gloucester,New Jersey,34015.0,279,3.0,-0.271,-.463,-0.435,-0.29699999
25590,2020-04-07,Gloucester,New Jersey,34015.0,311,5.0,-0.28,-.472,-0.434,-0.30199999
27047,2020-04-08,Gloucester,New Jersey,34015.0,340,7.0,-0.287,-.48,-0.455,-0.31099999
28510,2020-04-09,Gloucester,New Jersey,34015.0,413,8.0,-0.293,-.486,-0.47700000000000004,-0.30199999
29985,2020-04-10,Gloucester,New Jersey,34015.0,447,8.0,-0.297,-.491,-0.48700000000000004,-0.27599999
31474,2020-04-11,Gloucester,New Jersey,34015.0,487,9.0,-0.301,-.496,-0.495,-0.28200001
32970,2020-04-12,Gloucester,New Jersey,34015.0,532,9.0,-0.303,-.5,-0.512,-0.287
34470,2020-04-13,Gloucester,New Jersey,34015.0,566,9.0,-0.306,-.503,-0.519,-0.30399999
