,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
4670,2020-03-20,Franklin,Pennsylvania,42055.0,1,0.0,,,-0.131,-0.075900003
5386,2020-03-21,Franklin,Pennsylvania,42055.0,1,0.0,,,-0.159,-0.106
6171,2020-03-22,Franklin,Pennsylvania,42055.0,1,0.0,,,-0.175,-0.146
7014,2020-03-23,Franklin,Pennsylvania,42055.0,1,0.0,,,-0.218,-0.17800000000000002
7920,2020-03-24,Franklin,Pennsylvania,42055.0,3,0.0,,,-0.251,-0.223
8902,2020-03-25,Franklin,Pennsylvania,42055.0,5,0.0,,,-0.298,-0.24600001
9971,2020-03-26,Franklin,Pennsylvania,42055.0,5,0.0,,,-0.324,-0.23399999999999999
11106,2020-03-27,Franklin,Pennsylvania,42055.0,5,0.0,,,-0.35,-0.255
12285,2020-03-28,Franklin,Pennsylvania,42055.0,7,0.0,,,-0.361,-0.289
13506,2020-03-29,Franklin,Pennsylvania,42055.0,11,0.0,,,-0.358,-0.26300001
14767,2020-03-30,Franklin,Pennsylvania,42055.0,12,0.0,,,-0.358,-0.257
16064,2020-03-31,Franklin,Pennsylvania,42055.0,19,0.0,,,-0.359,-0.25099999
17391,2020-04-01,Franklin,Pennsylvania,42055.0,21,0.0,,,-0.35200000000000004,-0.19899999999999998
18749,2020-04-02,Franklin,Pennsylvania,42055.0,23,0.0,,,-0.365,-0.19
20133,2020-04-03,Franklin,Pennsylvania,42055.0,26,0.0,,,-0.377,-0.20600000000000002
21545,2020-04-04,Franklin,Pennsylvania,42055.0,27,0.0,,,-0.382,-0.214
22972,2020-04-05,Franklin,Pennsylvania,42055.0,30,0.0,,,-0.384,-0.18000001
24409,2020-04-06,Franklin,Pennsylvania,42055.0,32,0.0,,,-0.396,-0.168
25859,2020-04-07,Franklin,Pennsylvania,42055.0,39,0.0,,,-0.402,-0.175
27318,2020-04-08,Franklin,Pennsylvania,42055.0,43,0.0,,,-0.413,-0.19
28783,2020-04-09,Franklin,Pennsylvania,42055.0,52,0.0,,,-0.408,-0.19
30260,2020-04-10,Franklin,Pennsylvania,42055.0,57,0.0,,,-0.41100000000000003,-0.17200001
31752,2020-04-11,Franklin,Pennsylvania,42055.0,59,0.0,,,-0.40700000000000003,-0.183
33248,2020-04-12,Franklin,Pennsylvania,42055.0,64,0.0,,,-0.41200000000000003,-0.223
34749,2020-04-13,Franklin,Pennsylvania,42055.0,66,0.0,,,-0.41100000000000003,-0.24699999
36253,2020-04-14,Franklin,Pennsylvania,42055.0,69,0.0,,,-0.41,-0.24600001
37762,2020-04-15,Franklin,Pennsylvania,42055.0,78,0.0,,,-0.396,-0.20299999
