,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
8400,2020-03-25,Ware,Georgia,13299.0,1,0.0,,,,-0.23
9440,2020-03-26,Ware,Georgia,13299.0,2,0.0,,,,-0.25299999
10546,2020-03-27,Ware,Georgia,13299.0,2,0.0,,,,-0.249
11706,2020-03-28,Ware,Georgia,13299.0,5,0.0,,,,-0.235
12911,2020-03-29,Ware,Georgia,13299.0,5,0.0,,,,-0.26800001
14150,2020-03-30,Ware,Georgia,13299.0,5,0.0,,,,-0.26199999
15432,2020-03-31,Ware,Georgia,13299.0,10,0.0,,,,-0.23600000000000002
16744,2020-04-01,Ware,Georgia,13299.0,12,2.0,,,,-0.221
18083,2020-04-02,Ware,Georgia,13299.0,14,2.0,,,,-0.192
19457,2020-04-03,Ware,Georgia,13299.0,17,3.0,,,,-0.18099999
20857,2020-04-04,Ware,Georgia,13299.0,18,3.0,,,,-0.18000001
22278,2020-04-05,Ware,Georgia,13299.0,18,3.0,,,,-0.155
23709,2020-04-06,Ware,Georgia,13299.0,28,3.0,,,,-0.13500001
25153,2020-04-07,Ware,Georgia,13299.0,37,3.0,,,,-0.17600000000000002
26607,2020-04-08,Ware,Georgia,13299.0,43,3.0,,,,-0.15700001
28069,2020-04-09,Ware,Georgia,13299.0,45,4.0,,,,-0.15099999
29539,2020-04-10,Ware,Georgia,13299.0,50,4.0,,,,-0.18000001
31021,2020-04-11,Ware,Georgia,13299.0,50,4.0,,,,-0.18799999
32515,2020-04-12,Ware,Georgia,13299.0,54,4.0,,,,-0.19599999
34013,2020-04-13,Ware,Georgia,13299.0,58,4.0,,,,-0.17200001
35515,2020-04-14,Ware,Georgia,13299.0,64,4.0,,,,-0.109
37022,2020-04-15,Ware,Georgia,13299.0,67,5.0,,,,-0.057100002000000004
38535,2020-04-16,Ware,Georgia,13299.0,76,5.0,,,,-0.0186
40050,2020-04-17,Ware,Georgia,13299.0,77,5.0,,,,0.046500001
41569,2020-04-18,Ware,Georgia,13299.0,81,5.0,,,,0.07379999799999999
43091,2020-04-19,Ware,Georgia,13299.0,86,6.0,,,,0.102
44617,2020-04-20,Ware,Georgia,13299.0,88,6.0,,,,0.071800001
46144,2020-04-21,Ware,Georgia,13299.0,93,7.0,,,,0.065099999
47674,2020-04-22,Ware,Georgia,13299.0,95,7.0,,,,0.040800001
49205,2020-04-23,Ware,Georgia,13299.0,100,7.0,,,,-0.0135
50736,2020-04-24,Ware,Georgia,13299.0,103,8.0,,,,-0.028100001
52268,2020-04-25,Ware,Georgia,13299.0,105,8.0,,,,-0.041000001
53803,2020-04-26,Ware,Georgia,13299.0,107,8.0,,,,-0.0524
55339,2020-04-27,Ware,Georgia,13299.0,112,8.0,,,,-0.0339
56876,2020-04-28,Ware,Georgia,13299.0,113,9.0,,,,-0.0612
58414,2020-04-29,Ware,Georgia,13299.0,115,10.0,,,,-0.0405
59952,2020-04-30,Ware,Georgia,13299.0,121,11.0,,,,0.0124
61490,2020-05-01,Ware,Georgia,13299.0,128,11.0,,,,0.033399999
63031,2020-05-02,Ware,Georgia,13299.0,129,11.0,,,,0.0779
64573,2020-05-03,Ware,Georgia,13299.0,130,11.0,,,,0.08060000099999999
66117,2020-05-04,Ware,Georgia,13299.0,133,12.0,,,,0.0889
67662,2020-05-05,Ware,Georgia,13299.0,142,13.0,,,,0.0232
69209,2020-05-06,Ware,Georgia,13299.0,146,13.0,,,,0.024
70760,2020-05-07,Ware,Georgia,13299.0,147,12.0,,,,-0.00715
72314,2020-05-08,Ware,Georgia,13299.0,155,12.0,,,,0.0046100002000000005
73868,2020-05-09,Ware,Georgia,13299.0,155,12.0,,,,-0.0275
75422,2020-05-10,Ware,Georgia,13299.0,165,12.0,,,,-0.021199999
76976,2020-05-11,Ware,Georgia,13299.0,165,12.0,,,,-0.0451
78530,2020-05-12,Ware,Georgia,13299.0,167,12.0,,,,0.0175
80084,2020-05-13,Ware,Georgia,13299.0,166,12.0,,,,0.0208
81638,2020-05-14,Ware,Georgia,13299.0,169,12.0,,,,0.078900002
83193,2020-05-15,Ware,Georgia,13299.0,170,12.0,,,,0.074900001
84749,2020-05-16,Ware,Georgia,13299.0,171,12.0,,,,0.036400001
86305,2020-05-17,Ware,Georgia,13299.0,171,12.0,,,,0.019099999
87861,2020-05-18,Ware,Georgia,13299.0,174,13.0,,,,0.0517
89417,2020-05-19,Ware,Georgia,13299.0,177,13.0,,,,0.068499997
90976,2020-05-20,Ware,Georgia,13299.0,191,13.0,,,,0.062199999000000006
92536,2020-05-21,Ware,Georgia,13299.0,191,13.0,,,,0.0103
94098,2020-05-22,Ware,Georgia,13299.0,201,13.0,,,,0.0070099998
95661,2020-05-23,Ware,Georgia,13299.0,206,13.0,,,,0.0273
97226,2020-05-24,Ware,Georgia,13299.0,209,13.0,,,,0.058699999
98791,2020-05-25,Ware,Georgia,13299.0,218,14.0,,,,0.042599998
100356,2020-05-26,Ware,Georgia,13299.0,221,14.0,,,,0.0385
101921,2020-05-27,Ware,Georgia,13299.0,223,14.0,,,,0.018999999
103487,2020-05-28,Ware,Georgia,13299.0,225,14.0,,,,0.0187
105053,2020-05-29,Ware,Georgia,13299.0,228,14.0,,,,0.045200001
106620,2020-05-30,Ware,Georgia,13299.0,228,14.0,,,,0.07289999700000001
108187,2020-05-31,Ware,Georgia,13299.0,228,14.0,,,,0.023399998999999998
109754,2020-06-01,Ware,Georgia,13299.0,228,14.0,,,,0.0104
111321,2020-06-02,Ware,Georgia,13299.0,228,14.0,,,,0.057700000999999994
112890,2020-06-03,Ware,Georgia,13299.0,234,14.0,,,,0.036200002
114460,2020-06-04,Ware,Georgia,13299.0,238,14.0,,,,0.0361
116031,2020-06-05,Ware,Georgia,13299.0,240,14.0,,,,0.041000001
117603,2020-06-06,Ware,Georgia,13299.0,247,14.0,,,,0.071999997
119175,2020-06-07,Ware,Georgia,13299.0,248,14.0,,,,0.114
120747,2020-06-08,Ware,Georgia,13299.0,249,14.0,,,,0.084799998
122319,2020-06-09,Ware,Georgia,13299.0,252,14.0,,,,0.042199999
123891,2020-06-10,Ware,Georgia,13299.0,252,14.0,,,,0.0691
125463,2020-06-11,Ware,Georgia,13299.0,254,14.0,,,,0.062399998
127035,2020-06-12,Ware,Georgia,13299.0,263,14.0,,,,0.034200002
128607,2020-06-13,Ware,Georgia,13299.0,267,14.0,,,,0.0133
130180,2020-06-14,Ware,Georgia,13299.0,268,14.0,,,,0.0113
131753,2020-06-15,Ware,Georgia,13299.0,286,14.0,,,,0.022500001000000002
133327,2020-06-16,Ware,Georgia,13299.0,290,15.0,,,,0.030999999
