,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1779,2020-03-14,Teton,Idaho,16081.0,1,0.0,,,,0.049800000999999997
2092,2020-03-15,Teton,Idaho,16081.0,1,0.0,,,,-0.0524
2440,2020-03-16,Teton,Idaho,16081.0,1,0.0,,,,-0.075099997
2825,2020-03-17,Teton,Idaho,16081.0,1,0.0,,,,-0.0735
3260,2020-03-18,Teton,Idaho,16081.0,1,0.0,,,,-0.21100000000000002
3772,2020-03-19,Teton,Idaho,16081.0,1,0.0,,,,-0.24699999
4361,2020-03-20,Teton,Idaho,16081.0,1,0.0,,,,-0.31200001
5038,2020-03-21,Teton,Idaho,16081.0,2,0.0,,,,-0.27000001
5783,2020-03-22,Teton,Idaho,16081.0,2,0.0,,,,-0.26800001
6596,2020-03-23,Teton,Idaho,16081.0,2,0.0,,,,-0.29300001
7468,2020-03-24,Teton,Idaho,16081.0,2,0.0,,,,-0.24600001
8416,2020-03-25,Teton,Idaho,16081.0,2,0.0,,,,-0.21100000000000002
9457,2020-03-26,Teton,Idaho,16081.0,2,0.0,,,,-0.233
10564,2020-03-27,Teton,Idaho,16081.0,2,0.0,,,,-0.292
11726,2020-03-28,Teton,Idaho,16081.0,2,0.0,,,,-0.40900001
12931,2020-03-29,Teton,Idaho,16081.0,2,0.0,,,,-0.40599999
14172,2020-03-30,Teton,Idaho,16081.0,2,0.0,,,,-0.44100001
15454,2020-03-31,Teton,Idaho,16081.0,2,0.0,,,,-0.48699999
16767,2020-04-01,Teton,Idaho,16081.0,3,0.0,,,,-0.47700000000000004
18106,2020-04-02,Teton,Idaho,16081.0,3,0.0,,,,-0.43700001
19480,2020-04-03,Teton,Idaho,16081.0,3,0.0,,,,-0.42699999
20881,2020-04-04,Teton,Idaho,16081.0,4,0.0,,,,-0.373
22302,2020-04-05,Teton,Idaho,16081.0,4,0.0,,,,-0.38299999
23733,2020-04-06,Teton,Idaho,16081.0,5,0.0,,,,-0.345
25177,2020-04-07,Teton,Idaho,16081.0,5,0.0,,,,-0.324
26631,2020-04-08,Teton,Idaho,16081.0,6,0.0,,,,-0.31400001
28093,2020-04-09,Teton,Idaho,16081.0,6,0.0,,,,-0.41999999
29563,2020-04-10,Teton,Idaho,16081.0,6,0.0,,,,-0.414
31045,2020-04-11,Teton,Idaho,16081.0,6,0.0,,,,-0.41800001
32539,2020-04-12,Teton,Idaho,16081.0,6,0.0,,,,-0.45300001
34037,2020-04-13,Teton,Idaho,16081.0,6,0.0,,,,-0.50199997
35539,2020-04-14,Teton,Idaho,16081.0,7,0.0,,,,-0.53299999
37046,2020-04-15,Teton,Idaho,16081.0,7,0.0,,,,-0.51800001
38559,2020-04-16,Teton,Idaho,16081.0,7,0.0,,,,-0.368
40074,2020-04-17,Teton,Idaho,16081.0,8,0.0,,,,-0.40299999999999997
41593,2020-04-18,Teton,Idaho,16081.0,8,0.0,,,,-0.38100001
43115,2020-04-19,Teton,Idaho,16081.0,8,0.0,,,,-0.34700000000000003
44641,2020-04-20,Teton,Idaho,16081.0,8,0.0,,,,-0.285
46168,2020-04-21,Teton,Idaho,16081.0,8,0.0,,,,-0.25299999
47698,2020-04-22,Teton,Idaho,16081.0,8,0.0,,,,-0.317
