,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
4576,2020-03-20,Niagara,New York,36063.0,3,0.0,-0.0548,-.0882,-0.201,-0.091700003
5284,2020-03-21,Niagara,New York,36063.0,4,0.0,-0.0686,-.108,-0.228,-0.15099999
6051,2020-03-22,Niagara,New York,36063.0,6,0.0,-0.0842,-.131,-0.253,-0.19899999999999998
6887,2020-03-23,Niagara,New York,36063.0,10,0.0,-0.101,-.156,-0.29100000000000004,-0.23199999
7780,2020-03-24,Niagara,New York,36063.0,11,0.0,-0.12,-.184,-0.31,-0.30500001
8744,2020-03-25,Niagara,New York,36063.0,12,0.0,-0.139,-.214,-0.35100000000000003,-0.359
9802,2020-03-26,Niagara,New York,36063.0,14,0.0,-0.159,-.244,-0.39299999999999996,-0.38100001
10932,2020-03-27,Niagara,New York,36063.0,23,0.0,-0.18,-.274,-0.39299999999999996,-0.42500001
12102,2020-03-28,Niagara,New York,36063.0,33,0.0,-0.2,-.303,-0.40399999999999997,-0.44100001
13319,2020-03-29,Niagara,New York,36063.0,38,0.0,-0.22,-.33,-0.405,-0.43200001
14575,2020-03-30,Niagara,New York,36063.0,41,0.0,-0.239,-.356,-0.39899999999999997,-0.41200000000000003
15864,2020-03-31,Niagara,New York,36063.0,42,0.0,-0.258,-.379,-0.406,-0.41999999
17190,2020-04-01,Niagara,New York,36063.0,46,0.0,-0.276,-.401,-0.385,-0.40299999999999997
18542,2020-04-02,Niagara,New York,36063.0,91,0.0,-0.293,-.42,-0.374,-0.41200000000000003
19923,2020-04-03,Niagara,New York,36063.0,91,0.0,-0.309,-.437,-0.379,-0.382
21334,2020-04-04,Niagara,New York,36063.0,103,0.0,-0.323,-.452,-0.375,-0.391
22760,2020-04-05,Niagara,New York,36063.0,116,0.0,-0.337,-.465,-0.379,-0.38699999
24195,2020-04-06,Niagara,New York,36063.0,130,0.0,-0.35,-.476,-0.371,-0.361
25643,2020-04-07,Niagara,New York,36063.0,143,0.0,-0.361,-.485,-0.36700000000000005,-0.35600001
27100,2020-04-08,Niagara,New York,36063.0,143,0.0,-0.371,-.493,-0.384,-0.35800001
28564,2020-04-09,Niagara,New York,36063.0,146,0.0,-0.38,-.5,-0.38299999999999995,-0.324
30040,2020-04-10,Niagara,New York,36063.0,156,1.0,-0.388,-.505,-0.4,-0.33799999999999997
31529,2020-04-11,Niagara,New York,36063.0,167,2.0,-0.394,-.51,-0.40700000000000003,-0.303
33025,2020-04-12,Niagara,New York,36063.0,183,5.0,-0.398,-.513,-0.418,-0.324
34525,2020-04-13,Niagara,New York,36063.0,189,5.0,-0.401,-.516,-0.43200000000000005,-0.34700000000000003
36028,2020-04-14,Niagara,New York,36063.0,197,6.0,-0.403,-.517,-0.43799999999999994,-0.33700001
37537,2020-04-15,Niagara,New York,36063.0,204,6.0,-0.403,-.519,-0.434,-0.33299999999999996
39052,2020-04-16,Niagara,New York,36063.0,216,8.0,-0.403,-.519,-0.433,-0.33399999
40570,2020-04-17,Niagara,New York,36063.0,227,8.0,-0.403,-.519,-0.41700000000000004,-0.32899999999999996
42090,2020-04-18,Niagara,New York,36063.0,234,8.0,-0.403,-.519,-0.425,-0.34099999
43615,2020-04-19,Niagara,New York,36063.0,246,9.0,-0.402,-.518,-0.405,-0.32100001
45142,2020-04-20,Niagara,New York,36063.0,255,9.0,-0.401,-.517,-0.39399999999999996,-0.29899999
46671,2020-04-21,Niagara,New York,36063.0,260,9.0,-0.4,-.515,-0.381,-0.28600001
48201,2020-04-22,Niagara,New York,36063.0,268,10.0,-0.399,-.513,-0.381,-0.28999999
49732,2020-04-23,Niagara,New York,36063.0,295,11.0,-0.397,-.511,-0.39,-0.303
51263,2020-04-24,Niagara,New York,36063.0,332,11.0,-0.395,-.508,-0.392,-0.30199999
52796,2020-04-25,Niagara,New York,36063.0,344,11.0,-0.392,-.505,-0.38,-0.28299999
54332,2020-04-26,Niagara,New York,36063.0,368,11.0,-0.388,-.502,-0.387,-0.27399999
55868,2020-04-27,Niagara,New York,36063.0,378,11.0,-0.383,-.498,-0.387,-0.26300001
57405,2020-04-28,Niagara,New York,36063.0,386,11.0,-0.378,-.495,-0.392,-0.27599999
58943,2020-04-29,Niagara,New York,36063.0,401,11.0,-0.373,-.491,-0.392,-0.26199999
60481,2020-04-30,Niagara,New York,36063.0,420,13.0,-0.367,-.487,-0.377,-0.25799999
62020,2020-05-01,Niagara,New York,36063.0,440,14.0,-0.362,-.483,-0.381,-0.24699999
63562,2020-05-02,Niagara,New York,36063.0,457,14.0,-0.356,-.479,-0.376,-0.257
65105,2020-05-03,Niagara,New York,36063.0,474,14.0,-0.351,-.476,-0.385,-0.26100001
66649,2020-05-04,Niagara,New York,36063.0,493,14.0,-0.346,-.472,-0.38299999999999995,-0.26499999
68195,2020-05-05,Niagara,New York,36063.0,508,14.0,-0.341,-.469,-0.38,-0.26100001
69742,2020-05-06,Niagara,New York,36063.0,549,24.0,-0.336,-.465,-0.375,-0.25799999
71294,2020-05-07,Niagara,New York,36063.0,588,27.0,-0.331,-.462,-0.38799999999999996,-0.25400001
72848,2020-05-08,Niagara,New York,36063.0,605,31.0,-0.326,-.458,-0.384,-0.235
74402,2020-05-09,Niagara,New York,36063.0,627,32.0,-0.321,-.455,-0.384,-0.205
75956,2020-05-10,Niagara,New York,36063.0,643,33.0,-0.316,-.451,-0.38,-0.20600000000000002
