,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1711,2020-03-14,San Luis Obispo,California,6079.0,1,0.0,0.0209,.,-0.0069700000000000005,-0.0128
2015,2020-03-15,San Luis Obispo,California,6079.0,2,0.0,0.017,.,-0.00916,-0.0241
2357,2020-03-16,San Luis Obispo,California,6079.0,3,0.0,0.0121,.,-0.0326,-0.040600002
2735,2020-03-17,San Luis Obispo,California,6079.0,6,0.0,0.00613,.,-0.0506,-0.0309
3164,2020-03-18,San Luis Obispo,California,6079.0,7,0.0,-0.00102,.,-0.0798,-0.035700001
3664,2020-03-19,San Luis Obispo,California,6079.0,13,0.0,-0.00945,.,-0.115,-0.036800001
4237,2020-03-20,San Luis Obispo,California,6079.0,16,0.0,-0.0191,.,-0.157,-0.11800000000000001
4903,2020-03-21,San Luis Obispo,California,6079.0,27,0.0,-0.03,.,-0.19699999999999998,-0.131
5640,2020-03-22,San Luis Obispo,California,6079.0,27,0.0,-0.0418,.,-0.23399999999999999,-0.156
6444,2020-03-23,San Luis Obispo,California,6079.0,33,0.0,-0.0545,.,-0.258,-0.191
7304,2020-03-24,San Luis Obispo,California,6079.0,42,0.0,-0.0679,.,-0.29,-0.22699999999999998
8239,2020-03-25,San Luis Obispo,California,6079.0,46,0.0,-0.0818,.,-0.314,-0.26300001
9275,2020-03-26,San Luis Obispo,California,6079.0,54,0.0,-0.0961,.,-0.33399999999999996,-0.29800001
10376,2020-03-27,San Luis Obispo,California,6079.0,59,0.0,-0.111,.,-0.335,-0.35600001
11530,2020-03-28,San Luis Obispo,California,6079.0,67,0.0,-0.126,.,-0.33899999999999997,-0.38100001
12732,2020-03-29,San Luis Obispo,California,6079.0,71,0.0,-0.141,.,-0.33899999999999997,-0.405
13967,2020-03-30,San Luis Obispo,California,6079.0,77,0.0,-0.155,.,-0.345,-0.39199999
15242,2020-03-31,San Luis Obispo,California,6079.0,80,0.0,-0.17,.,-0.344,-0.36199999
16549,2020-04-01,San Luis Obispo,California,6079.0,83,0.0,-0.184,.,-0.33899999999999997,-0.35600001
17888,2020-04-02,San Luis Obispo,California,6079.0,89,0.0,-0.197,.,-0.349,-0.35299999
19260,2020-04-03,San Luis Obispo,California,6079.0,93,0.0,-0.21,.,-0.353,-0.33000001
20657,2020-04-04,San Luis Obispo,California,6079.0,93,1.0,-0.222,.,-0.36,-0.308
22078,2020-04-05,San Luis Obispo,California,6079.0,95,1.0,-0.233,.,-0.369,-0.289
23507,2020-04-06,San Luis Obispo,California,6079.0,95,1.0,-0.243,.,-0.37200000000000005,-0.27900001
24949,2020-04-07,San Luis Obispo,California,6079.0,99,1.0,-0.252,.,-0.368,-0.29699999
26402,2020-04-08,San Luis Obispo,California,6079.0,102,1.0,-0.26,.,-0.374,-0.29600000000000004
27863,2020-04-09,San Luis Obispo,California,6079.0,104,1.0,-0.268,.,-0.381,-0.29699999
29332,2020-04-10,San Luis Obispo,California,6079.0,107,1.0,-0.275,.,-0.385,-0.31900001
