,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
3336,2020-04-01,Dale,Alabama,1045.0,1,0.0,0.0,,,-0.384,-0.214
3337,2020-04-02,Dale,Alabama,1045.0,1,0.0,0.0,,,-0.45,-0.135
3338,2020-04-03,Dale,Alabama,1045.0,1,0.0,0.0,,,-0.39299999999999996,-0.129
3339,2020-04-04,Dale,Alabama,1045.0,2,0.0,1.0,,,-0.36700000000000005,-0.0956
3340,2020-04-05,Dale,Alabama,1045.0,2,0.0,0.0,,,-0.32899999999999996,-0.0436
3341,2020-04-06,Dale,Alabama,1045.0,4,0.0,2.0,,,-0.297,-0.0531
3342,2020-04-07,Dale,Alabama,1045.0,4,0.0,0.0,,,-0.307,-0.0856
3343,2020-04-08,Dale,Alabama,1045.0,4,0.0,0.0,,,-0.287,-0.134
3344,2020-04-09,Dale,Alabama,1045.0,6,0.0,2.0,,,-0.28800000000000003,-0.142
3345,2020-04-10,Dale,Alabama,1045.0,6,0.0,0.0,,,-0.359,-0.149
3346,2020-04-11,Dale,Alabama,1045.0,6,0.0,0.0,,,-0.4,-0.113
3347,2020-04-12,Dale,Alabama,1045.0,8,0.0,2.0,,,-0.44799999999999995,-0.154
3348,2020-04-13,Dale,Alabama,1045.0,12,0.0,4.0,,,-0.451,-0.15
3349,2020-04-14,Dale,Alabama,1045.0,12,0.0,0.0,,,-0.42,-0.142
3350,2020-04-15,Dale,Alabama,1045.0,13,0.0,1.0,,,-0.36,-0.151
3351,2020-04-16,Dale,Alabama,1045.0,14,0.0,1.0,,,-0.37,-0.111
3352,2020-04-17,Dale,Alabama,1045.0,14,0.0,0.0,,,-0.34,-0.0971
3353,2020-04-18,Dale,Alabama,1045.0,17,0.0,3.0,,,-0.305,-0.115
3354,2020-04-19,Dale,Alabama,1045.0,20,0.0,3.0,,,-0.255,-0.0884
3355,2020-04-20,Dale,Alabama,1045.0,21,0.0,1.0,,,-0.322,-0.0572
3356,2020-04-21,Dale,Alabama,1045.0,21,0.0,0.0,,,-0.353,-0.0594
3357,2020-04-22,Dale,Alabama,1045.0,22,0.0,1.0,,,-0.43799999999999994,-0.037
3358,2020-04-23,Dale,Alabama,1045.0,22,0.0,0.0,,,-0.46399999999999997,-0.0909
3359,2020-04-24,Dale,Alabama,1045.0,23,0.0,1.0,,,-0.496,-0.059
3360,2020-04-25,Dale,Alabama,1045.0,25,0.0,2.0,,,-0.507,-0.0833
3361,2020-04-26,Dale,Alabama,1045.0,25,0.0,0.0,,,-0.5479999999999999,-0.175
3362,2020-04-27,Dale,Alabama,1045.0,25,0.0,0.0,,,-0.508,-0.14
