,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
12362,2020-03-28,Yankton,South Dakota,46135.0,1,0.0,,,,-0.289
13586,2020-03-29,Yankton,South Dakota,46135.0,4,0.0,,,,-0.29100001
14848,2020-03-30,Yankton,South Dakota,46135.0,4,0.0,,,,-0.28999999
16145,2020-03-31,Yankton,South Dakota,46135.0,6,0.0,,,,-0.26100001
17472,2020-04-01,Yankton,South Dakota,46135.0,8,0.0,,,,-0.24699999
18834,2020-04-02,Yankton,South Dakota,46135.0,10,0.0,,,,-0.29100001
20218,2020-04-03,Yankton,South Dakota,46135.0,11,0.0,,,,-0.34200001
21631,2020-04-04,Yankton,South Dakota,46135.0,14,0.0,,,,-0.30000001
23058,2020-04-05,Yankton,South Dakota,46135.0,14,0.0,,,,-0.26300001
24495,2020-04-06,Yankton,South Dakota,46135.0,18,0.0,,,,-0.19499999
25946,2020-04-07,Yankton,South Dakota,46135.0,15,0.0,,,,-0.215
27405,2020-04-08,Yankton,South Dakota,46135.0,17,0.0,,,,-0.21699999
28870,2020-04-09,Yankton,South Dakota,46135.0,18,0.0,,,,-0.252
30347,2020-04-10,Yankton,South Dakota,46135.0,19,0.0,,,,-0.17299999
31839,2020-04-11,Yankton,South Dakota,46135.0,20,0.0,,,,-0.17600000000000002
33335,2020-04-12,Yankton,South Dakota,46135.0,20,0.0,,,,-0.23100001
34836,2020-04-13,Yankton,South Dakota,46135.0,22,0.0,,,,-0.289
36340,2020-04-14,Yankton,South Dakota,46135.0,22,0.0,,,,-0.25400001
37849,2020-04-15,Yankton,South Dakota,46135.0,22,0.0,,,,-0.25
39364,2020-04-16,Yankton,South Dakota,46135.0,23,0.0,,,,-0.252
40882,2020-04-17,Yankton,South Dakota,46135.0,23,0.0,,,,-0.294
42402,2020-04-18,Yankton,South Dakota,46135.0,23,0.0,,,,-0.248
43927,2020-04-19,Yankton,South Dakota,46135.0,23,0.0,,,,-0.20100001
45454,2020-04-20,Yankton,South Dakota,46135.0,23,0.0,,,,-0.21600001
46983,2020-04-21,Yankton,South Dakota,46135.0,23,0.0,,,,-0.161
48514,2020-04-22,Yankton,South Dakota,46135.0,23,0.0,,,,-0.15800001
50045,2020-04-23,Yankton,South Dakota,46135.0,25,0.0,,,,-0.147
51576,2020-04-24,Yankton,South Dakota,46135.0,25,0.0,,,,-0.16500001
53110,2020-04-25,Yankton,South Dakota,46135.0,26,0.0,,,,-0.215
54646,2020-04-26,Yankton,South Dakota,46135.0,26,0.0,,,,-0.26800001
56182,2020-04-27,Yankton,South Dakota,46135.0,27,0.0,,,,-0.26300001
57720,2020-04-28,Yankton,South Dakota,46135.0,27,0.0,,,,-0.31400001
59258,2020-04-29,Yankton,South Dakota,46135.0,27,0.0,,,,-0.30599999
60796,2020-04-30,Yankton,South Dakota,46135.0,27,0.0,,,,-0.193
62336,2020-05-01,Yankton,South Dakota,46135.0,27,0.0,,,,-0.19699999999999998
63878,2020-05-02,Yankton,South Dakota,46135.0,27,0.0,,,,-0.16399999999999998
65422,2020-05-03,Yankton,South Dakota,46135.0,28,0.0,,,,-0.09229999800000001
66966,2020-05-04,Yankton,South Dakota,46135.0,28,0.0,,,,-0.0814
68513,2020-05-05,Yankton,South Dakota,46135.0,28,0.0,,,,-0.048700001
70061,2020-05-06,Yankton,South Dakota,46135.0,29,0.0,,,,0.0041899998
71615,2020-05-07,Yankton,South Dakota,46135.0,29,0.0,,,,-0.026699999
73169,2020-05-08,Yankton,South Dakota,46135.0,29,0.0,,,,0.00108
74723,2020-05-09,Yankton,South Dakota,46135.0,29,0.0,,,,0.066500001
76277,2020-05-10,Yankton,South Dakota,46135.0,30,0.0,,,,0.038400002
77831,2020-05-11,Yankton,South Dakota,46135.0,30,0.0,,,,0.059599999
79385,2020-05-12,Yankton,South Dakota,46135.0,31,0.0,,,,0.022299998999999997
80939,2020-05-13,Yankton,South Dakota,46135.0,33,0.0,,,,-0.064300001
82493,2020-05-14,Yankton,South Dakota,46135.0,34,0.0,,,,-0.11800000000000001
84048,2020-05-15,Yankton,South Dakota,46135.0,38,0.0,,,,-0.18799999
85604,2020-05-16,Yankton,South Dakota,46135.0,40,0.0,,,,-0.19499999
87160,2020-05-17,Yankton,South Dakota,46135.0,40,0.0,,,,-0.191
88716,2020-05-18,Yankton,South Dakota,46135.0,41,0.0,,,,-0.205
90274,2020-05-19,Yankton,South Dakota,46135.0,42,0.0,,,,-0.213
91834,2020-05-20,Yankton,South Dakota,46135.0,44,0.0,,,,-0.16899999999999998
93394,2020-05-21,Yankton,South Dakota,46135.0,44,0.0,,,,-0.16
94956,2020-05-22,Yankton,South Dakota,46135.0,45,0.0,,,,-0.09560000199999999
96520,2020-05-23,Yankton,South Dakota,46135.0,46,0.0,,,,-0.11
98085,2020-05-24,Yankton,South Dakota,46135.0,51,0.0,,,,-0.091300003
99650,2020-05-25,Yankton,South Dakota,46135.0,51,0.0,,,,-0.14300001
101215,2020-05-26,Yankton,South Dakota,46135.0,51,0.0,,,,-0.109
102780,2020-05-27,Yankton,South Dakota,46135.0,51,0.0,,,,-0.069300003
104346,2020-05-28,Yankton,South Dakota,46135.0,51,0.0,,,,-0.0053099999
105913,2020-05-29,Yankton,South Dakota,46135.0,51,0.0,,,,-0.0572
107480,2020-05-30,Yankton,South Dakota,46135.0,51,0.0,,,,-0.0252
109047,2020-05-31,Yankton,South Dakota,46135.0,51,0.0,,,,0.0557
110614,2020-06-01,Yankton,South Dakota,46135.0,51,0.0,,,,0.102
112183,2020-06-02,Yankton,South Dakota,46135.0,51,0.0,,,,0.11599999999999999
113753,2020-06-03,Yankton,South Dakota,46135.0,51,0.0,,,,-0.0061200000000000004
115324,2020-06-04,Yankton,South Dakota,46135.0,51,0.0,,,,0.0022600000000000003
116895,2020-06-05,Yankton,South Dakota,46135.0,52,0.0,,,,-0.0113
118467,2020-06-06,Yankton,South Dakota,46135.0,53,0.0,,,,0.00073600002
120039,2020-06-07,Yankton,South Dakota,46135.0,55,0.0,,,,-0.088600002
121611,2020-06-08,Yankton,South Dakota,46135.0,58,0.0,,,,-0.124
123183,2020-06-09,Yankton,South Dakota,46135.0,58,0.0,,,,-0.12899999
124755,2020-06-10,Yankton,South Dakota,46135.0,58,0.0,,,,-0.11599999999999999
126327,2020-06-11,Yankton,South Dakota,46135.0,58,0.0,,,,-0.13699999
127899,2020-06-12,Yankton,South Dakota,46135.0,58,0.0,,,,-0.102
129472,2020-06-13,Yankton,South Dakota,46135.0,58,0.0,,,,-0.114
131045,2020-06-14,Yankton,South Dakota,46135.0,58,0.0,,,,-0.05840000099999999
132618,2020-06-15,Yankton,South Dakota,46135.0,58,0.0,,,,-0.0060100001
134192,2020-06-16,Yankton,South Dakota,46135.0,60,0.0,,,,0.067599997
135767,2020-06-17,Yankton,South Dakota,46135.0,62,0.0,,,,0.041200001
137344,2020-06-18,Yankton,South Dakota,46135.0,63,0.0,,,,0.0286
138921,2020-06-19,Yankton,South Dakota,46135.0,64,0.0,,,,0.032699998
140499,2020-06-20,Yankton,South Dakota,46135.0,65,0.0,,,,0.0105
142078,2020-06-21,Yankton,South Dakota,46135.0,68,0.0,,,,-0.090400003
143658,2020-06-22,Yankton,South Dakota,46135.0,69,0.0,,,,-0.20100001
145238,2020-06-23,Yankton,South Dakota,46135.0,68,0.0,,,,-0.19899999999999998
146818,2020-06-24,Yankton,South Dakota,46135.0,70,0.0,,,,-0.147
148398,2020-06-25,Yankton,South Dakota,46135.0,71,0.0,,,,-0.18700001
149979,2020-06-26,Yankton,South Dakota,46135.0,74,0.0,,,,-0.16399999999999998
151560,2020-06-27,Yankton,South Dakota,46135.0,77,0.0,,,,-0.124
153141,2020-06-28,Yankton,South Dakota,46135.0,78,0.0,,,,-0.0722
154722,2020-06-29,Yankton,South Dakota,46135.0,78,0.0,,,,-0.0148
156303,2020-06-30,Yankton,South Dakota,46135.0,77,0.0,,,,-0.051399997999999995
157884,2020-07-01,Yankton,South Dakota,46135.0,77,0.0,,,,-0.06899999799999999
