,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1175,2020-03-11,Lancaster,South Carolina,45057.0,1,0.0,0.0244,.,,-0.0053900001
1378,2020-03-12,Lancaster,South Carolina,45057.0,2,0.0,0.0248,.,,0.0232
1623,2020-03-13,Lancaster,South Carolina,45057.0,2,0.0,0.0247,.,,-0.0057100002
1915,2020-03-14,Lancaster,South Carolina,45057.0,2,0.0,0.0242,.,,-0.027100001000000002
2253,2020-03-15,Lancaster,South Carolina,45057.0,2,0.0,0.0235,.,,-0.0524
2618,2020-03-16,Lancaster,South Carolina,45057.0,2,0.0,0.0223,.,,-0.047800000999999995
3031,2020-03-17,Lancaster,South Carolina,45057.0,2,0.0,0.0209,.,,-0.044300001
3507,2020-03-18,Lancaster,South Carolina,45057.0,2,0.0,0.0191,.,,-0.033
4059,2020-03-19,Lancaster,South Carolina,45057.0,3,0.0,0.0171,.,,-0.081100002
4697,2020-03-20,Lancaster,South Carolina,45057.0,3,0.0,0.0148,.,,-0.105
5417,2020-03-21,Lancaster,South Carolina,45057.0,3,0.0,0.012,.,,-0.105
6205,2020-03-22,Lancaster,South Carolina,45057.0,5,0.0,0.00896,.,,-0.11599999999999999
7050,2020-03-23,Lancaster,South Carolina,45057.0,7,0.0,0.00556,.,,-0.149
7958,2020-03-24,Lancaster,South Carolina,45057.0,7,0.0,0.00185,.,,-0.19400001
8947,2020-03-25,Lancaster,South Carolina,45057.0,7,0.0,-0.00211,.,,-0.18899999999999997
10018,2020-03-26,Lancaster,South Carolina,45057.0,7,0.0,-0.0063,.,,-0.252
11154,2020-03-27,Lancaster,South Carolina,45057.0,8,0.0,-0.0105,.,,-0.27700001
12337,2020-03-28,Lancaster,South Carolina,45057.0,9,0.0,-0.0151,.,,-0.27900001
13559,2020-03-29,Lancaster,South Carolina,45057.0,13,0.0,-0.0197,.,,-0.28600001
14821,2020-03-30,Lancaster,South Carolina,45057.0,14,0.0,-0.0244,.,,-0.28400001
16118,2020-03-31,Lancaster,South Carolina,45057.0,15,0.0,-0.0291,.,,-0.28099999
17445,2020-04-01,Lancaster,South Carolina,45057.0,17,0.0,-0.034,.,,-0.264
18805,2020-04-02,Lancaster,South Carolina,45057.0,26,0.0,-0.0389,.,,-0.26199999
20189,2020-04-03,Lancaster,South Carolina,45057.0,31,0.0,-0.0441,.,,-0.23800001
21602,2020-04-04,Lancaster,South Carolina,45057.0,39,0.0,-0.0492,.,,-0.24100000000000002
23029,2020-04-05,Lancaster,South Carolina,45057.0,41,0.0,-0.0548,.,,-0.23
24466,2020-04-06,Lancaster,South Carolina,45057.0,43,0.0,-0.0606,.,,-0.23199999
25917,2020-04-07,Lancaster,South Carolina,45057.0,46,0.0,-0.0668,.,,-0.24100000000000002
27376,2020-04-08,Lancaster,South Carolina,45057.0,48,0.0,-0.0732,.,,-0.23199999
28841,2020-04-09,Lancaster,South Carolina,45057.0,51,0.0,-0.0799,.,,-0.249
30318,2020-04-10,Lancaster,South Carolina,45057.0,61,0.0,-0.0867,.,,-0.26300001
31810,2020-04-11,Lancaster,South Carolina,45057.0,62,0.0,-0.0933,.,,-0.29499999
33306,2020-04-12,Lancaster,South Carolina,45057.0,65,0.0,-0.0996,.,,-0.35699999
34807,2020-04-13,Lancaster,South Carolina,45057.0,66,0.0,-0.105,.,,-0.39399999
36311,2020-04-14,Lancaster,South Carolina,45057.0,67,1.0,-0.111,.,,-0.396
37820,2020-04-15,Lancaster,South Carolina,45057.0,68,2.0,-0.115,.,,-0.39399999
39335,2020-04-16,Lancaster,South Carolina,45057.0,71,2.0,-0.119,.,,-0.35699999
40853,2020-04-17,Lancaster,South Carolina,45057.0,73,2.0,-0.123,.,,-0.35499999
42373,2020-04-18,Lancaster,South Carolina,45057.0,73,2.0,-0.126,.,,-0.34
43898,2020-04-19,Lancaster,South Carolina,45057.0,79,2.0,-0.128,.,,-0.29800001
45425,2020-04-20,Lancaster,South Carolina,45057.0,79,3.0,-0.13,.,,-0.278
46954,2020-04-21,Lancaster,South Carolina,45057.0,79,3.0,-0.132,.,,-0.24600001
48485,2020-04-22,Lancaster,South Carolina,45057.0,80,3.0,-0.133,.,,-0.245
50016,2020-04-23,Lancaster,South Carolina,45057.0,79,3.0,-0.134,.,,-0.27500001
51547,2020-04-24,Lancaster,South Carolina,45057.0,80,3.0,-0.135,.,,-0.25600001
53081,2020-04-25,Lancaster,South Carolina,45057.0,85,3.0,-0.135,.,,-0.22899999999999998
54617,2020-04-26,Lancaster,South Carolina,45057.0,87,3.0,-0.135,.,,-0.222
56153,2020-04-27,Lancaster,South Carolina,45057.0,88,3.0,-0.134,.,,-0.177
57691,2020-04-28,Lancaster,South Carolina,45057.0,90,4.0,-0.132,.,,-0.17
59229,2020-04-29,Lancaster,South Carolina,45057.0,93,4.0,-0.13,.,,-0.175
60767,2020-04-30,Lancaster,South Carolina,45057.0,96,4.0,-0.127,.,,-0.15700001
62307,2020-05-01,Lancaster,South Carolina,45057.0,99,4.0,-0.124,.,,-0.15700001
63849,2020-05-02,Lancaster,South Carolina,45057.0,100,4.0,-0.121,.,,-0.183
65393,2020-05-03,Lancaster,South Carolina,45057.0,101,4.0,-0.117,.,,-0.19599999
66937,2020-05-04,Lancaster,South Carolina,45057.0,99,4.0,-0.112,.,,-0.20600000000000002
68484,2020-05-05,Lancaster,South Carolina,45057.0,96,4.0,-0.108,.,,-0.20600000000000002
70032,2020-05-06,Lancaster,South Carolina,45057.0,99,4.0,-0.102,.,,-0.17900001
71586,2020-05-07,Lancaster,South Carolina,45057.0,101,4.0,-0.096,.,,-0.17900001
73140,2020-05-08,Lancaster,South Carolina,45057.0,103,4.0,-0.0892,.,,-0.17399999
74694,2020-05-09,Lancaster,South Carolina,45057.0,104,4.0,-0.082,.,,-0.133
76248,2020-05-10,Lancaster,South Carolina,45057.0,110,4.0,-0.0746,.,,-0.12
77802,2020-05-11,Lancaster,South Carolina,45057.0,111,5.0,-0.0674,.,,-0.11
79356,2020-05-12,Lancaster,South Carolina,45057.0,115,5.0,-0.0605,.,,-0.106
80910,2020-05-13,Lancaster,South Carolina,45057.0,110,5.0,-0.054,.,,-0.105
82464,2020-05-14,Lancaster,South Carolina,45057.0,108,5.0,-0.0483,.,,-0.106
84019,2020-05-15,Lancaster,South Carolina,45057.0,110,5.0,-0.0435,.,,-0.096000001
85575,2020-05-16,Lancaster,South Carolina,45057.0,109,5.0,-0.0395,.,,-0.139
87131,2020-05-17,Lancaster,South Carolina,45057.0,111,5.0,-0.0362,.,,-0.13500001
88687,2020-05-18,Lancaster,South Carolina,45057.0,111,5.0,-0.0334,.,,-0.127
90245,2020-05-19,Lancaster,South Carolina,45057.0,108,5.0,-0.0308,.,,-0.142
91805,2020-05-20,Lancaster,South Carolina,45057.0,108,5.0,-0.0284,.,,-0.15800001
93365,2020-05-21,Lancaster,South Carolina,45057.0,116,5.0,-0.026,.,,-0.14399999
94927,2020-05-22,Lancaster,South Carolina,45057.0,120,5.0,-0.0234,.,,-0.146
96491,2020-05-23,Lancaster,South Carolina,45057.0,121,5.0,-0.0206,.,,-0.11
98056,2020-05-24,Lancaster,South Carolina,45057.0,121,5.0,-0.0177,.,,-0.09929999699999999
99621,2020-05-25,Lancaster,South Carolina,45057.0,121,5.0,-0.0146,.,,-0.08209999700000001
101186,2020-05-26,Lancaster,South Carolina,45057.0,122,5.0,-0.0114,.,,-0.096600004
102751,2020-05-27,Lancaster,South Carolina,45057.0,124,5.0,-0.00802,.,,-0.075599998
104317,2020-05-28,Lancaster,South Carolina,45057.0,126,5.0,-0.00472,.,,-0.074299999
105884,2020-05-29,Lancaster,South Carolina,45057.0,129,5.0,-0.00136,.,,-0.10099999999999999
107451,2020-05-30,Lancaster,South Carolina,45057.0,130,5.0,0.002,.,,-0.127
109018,2020-05-31,Lancaster,South Carolina,45057.0,135,5.0,0.00525,.,,-0.131
110585,2020-06-01,Lancaster,South Carolina,45057.0,140,5.0,0.00835,.,,-0.126
112154,2020-06-02,Lancaster,South Carolina,45057.0,166,5.0,0.0112,.,,-0.11199999999999999
113723,2020-06-03,Lancaster,South Carolina,45057.0,180,6.0,0.0139,.,,-0.125
115293,2020-06-04,Lancaster,South Carolina,45057.0,182,6.0,0.0164,.,,-0.139
116864,2020-06-05,Lancaster,South Carolina,45057.0,189,6.0,0.0187,.,,-0.106
118436,2020-06-06,Lancaster,South Carolina,45057.0,199,6.0,0.0207,.,,-0.10400000000000001
120008,2020-06-07,Lancaster,South Carolina,45057.0,201,6.0,0.0224,.,,-0.10099999999999999
121580,2020-06-08,Lancaster,South Carolina,45057.0,203,6.0,0.024,.,,-0.10300000000000001
123152,2020-06-09,Lancaster,South Carolina,45057.0,214,6.0,0.0254,.,,-0.10800000000000001
124724,2020-06-10,Lancaster,South Carolina,45057.0,220,6.0,0.0267,.,,-0.090099998
126296,2020-06-11,Lancaster,South Carolina,45057.0,232,6.0,0.0277,.,,-0.050099999000000006
127868,2020-06-12,Lancaster,South Carolina,45057.0,230,6.0,0.0287,.,,-0.048300002
129441,2020-06-13,Lancaster,South Carolina,45057.0,239,6.0,0.0294,.,,-0.037500001
131014,2020-06-14,Lancaster,South Carolina,45057.0,246,6.0,0.0299,.,,-0.078400001
132587,2020-06-15,Lancaster,South Carolina,45057.0,248,6.0,0.0303,.,,-0.082800001
134161,2020-06-16,Lancaster,South Carolina,45057.0,259,6.0,0.0304,.,,-0.08590000099999999
135736,2020-06-17,Lancaster,South Carolina,45057.0,270,7.0,0.0304,.,,-0.098800004
137313,2020-06-18,Lancaster,South Carolina,45057.0,277,9.0,0.0301,.,,-0.11199999999999999
138890,2020-06-19,Lancaster,South Carolina,45057.0,300,10.0,0.0298,.,,-0.102
140468,2020-06-20,Lancaster,South Carolina,45057.0,315,10.0,0.0293,.,,-0.08209999700000001
142047,2020-06-21,Lancaster,South Carolina,45057.0,324,10.0,0.0286,.,,-0.042300001
143627,2020-06-22,Lancaster,South Carolina,45057.0,337,11.0,0.028,.,,-0.034299999
145207,2020-06-23,Lancaster,South Carolina,45057.0,346,10.0,0.0273,.,,-0.0092799999
146787,2020-06-24,Lancaster,South Carolina,45057.0,352,10.0,0.0266,.,,-0.020500001
148367,2020-06-25,Lancaster,South Carolina,45057.0,383,11.0,0.0259,.,,-0.045699999000000005
149948,2020-06-26,Lancaster,South Carolina,45057.0,394,11.0,0.0253,.,,-0.0691
151529,2020-06-27,Lancaster,South Carolina,45057.0,412,12.0,0.025,.,,-0.090400003
153110,2020-06-28,Lancaster,South Carolina,45057.0,421,12.0,0.0249,.,,-0.12800001
154691,2020-06-29,Lancaster,South Carolina,45057.0,447,12.0,0.0249,.,,-0.131
156272,2020-06-30,Lancaster,South Carolina,45057.0,475,12.0,0.025,.,,-0.12800001
157853,2020-07-01,Lancaster,South Carolina,45057.0,493,13.0,0.0253,.,,-0.11800000000000001
159434,2020-07-02,Lancaster,South Carolina,45057.0,506,13.0,0.0257,.,,-0.08269999900000001
161016,2020-07-03,Lancaster,South Carolina,45057.0,519,13.0,0.0262,.,,-0.114
162598,2020-07-04,Lancaster,South Carolina,45057.0,547,13.0,0.0265,.,,-0.069700003
164180,2020-07-05,Lancaster,South Carolina,45057.0,555,14.0,0.0268,.,,-0.064800002
165762,2020-07-06,Lancaster,South Carolina,45057.0,571,14.0,0.0268,.,,-0.063900001
167344,2020-07-07,Lancaster,South Carolina,45057.0,574,14.0,0.0265,.,,-0.083300002
168926,2020-07-08,Lancaster,South Carolina,45057.0,579,14.0,0.0259,.,,-0.091499999
170509,2020-07-09,Lancaster,South Carolina,45057.0,594,14.0,0.0247,.,,-0.11800000000000001
172092,2020-07-10,Lancaster,South Carolina,45057.0,612,14.0,0.023,.,,-0.10300000000000001
173675,2020-07-11,Lancaster,South Carolina,45057.0,634,15.0,0.0209,.,,-0.073200002
175258,2020-07-12,Lancaster,South Carolina,45057.0,657,15.0,0.0187,.,,-0.0211
176841,2020-07-13,Lancaster,South Carolina,45057.0,659,15.0,0.0163,.,,-0.016799999
