,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
5131,2020-03-21,Sagadahoc,Maine,23023.0,1,0.0,,,,-0.09839999699999999
5887,2020-03-22,Sagadahoc,Maine,23023.0,3,0.0,,,,-0.11699999999999999
6709,2020-03-23,Sagadahoc,Maine,23023.0,3,0.0,,,,-0.156
7593,2020-03-24,Sagadahoc,Maine,23023.0,3,0.0,,,,-0.193
8546,2020-03-25,Sagadahoc,Maine,23023.0,4,0.0,,,,-0.2
9595,2020-03-26,Sagadahoc,Maine,23023.0,4,0.0,,,,-0.22400001
10716,2020-03-27,Sagadahoc,Maine,23023.0,4,0.0,,,,-0.26699999
11883,2020-03-28,Sagadahoc,Maine,23023.0,5,0.0,,,,-0.25600001
13093,2020-03-29,Sagadahoc,Maine,23023.0,7,0.0,,,,-0.278
14340,2020-03-30,Sagadahoc,Maine,23023.0,7,0.0,,,,-0.27000001
15625,2020-03-31,Sagadahoc,Maine,23023.0,7,0.0,,,,-0.20299999
16941,2020-04-01,Sagadahoc,Maine,23023.0,10,0.0,,,,-0.163
18286,2020-04-02,Sagadahoc,Maine,23023.0,10,0.0,,,,-0.191
19665,2020-04-03,Sagadahoc,Maine,23023.0,12,0.0,,,,-0.17600000000000002
21071,2020-04-04,Sagadahoc,Maine,23023.0,13,0.0,,,,-0.15899999
22494,2020-04-05,Sagadahoc,Maine,23023.0,13,0.0,,,,-0.191
23927,2020-04-06,Sagadahoc,Maine,23023.0,13,0.0,,,,-0.16899999999999998
25373,2020-04-07,Sagadahoc,Maine,23023.0,13,0.0,,,,-0.16899999999999998
26829,2020-04-08,Sagadahoc,Maine,23023.0,13,0.0,,,,-0.193
28291,2020-04-09,Sagadahoc,Maine,23023.0,14,0.0,,,,-0.161
29763,2020-04-10,Sagadahoc,Maine,23023.0,15,1.0,,,,-0.19499999
31250,2020-04-11,Sagadahoc,Maine,23023.0,15,1.0,,,,-0.183
32744,2020-04-12,Sagadahoc,Maine,23023.0,15,1.0,,,,-0.16899999999999998
34243,2020-04-13,Sagadahoc,Maine,23023.0,15,1.0,,,,-0.193
35746,2020-04-14,Sagadahoc,Maine,23023.0,14,0.0,,,,-0.115
37253,2020-04-15,Sagadahoc,Maine,23023.0,15,0.0,,,,-0.025900001000000002
38766,2020-04-16,Sagadahoc,Maine,23023.0,15,0.0,,,,0.033399999
40281,2020-04-17,Sagadahoc,Maine,23023.0,15,0.0,,,,0.0535
41800,2020-04-18,Sagadahoc,Maine,23023.0,15,0.0,,,,-0.0026799999
43323,2020-04-19,Sagadahoc,Maine,23023.0,16,0.0,,,,0.0207
44849,2020-04-20,Sagadahoc,Maine,23023.0,16,0.0,,,,0.05229999900000001
46376,2020-04-21,Sagadahoc,Maine,23023.0,17,0.0,,,,0.023600001000000002
47906,2020-04-22,Sagadahoc,Maine,23023.0,17,0.0,,,,-0.0243
