,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
28481,2020-04-09,Polk,Nebraska,31143.0,1,0.0,,,,-0.15700001
29956,2020-04-10,Polk,Nebraska,31143.0,1,0.0,,,,-0.15000001
31445,2020-04-11,Polk,Nebraska,31143.0,1,0.0,,,,-0.17
32941,2020-04-12,Polk,Nebraska,31143.0,2,0.0,,,,-0.17900001
34440,2020-04-13,Polk,Nebraska,31143.0,2,0.0,,,,-0.26699999
35943,2020-04-14,Polk,Nebraska,31143.0,2,0.0,,,,-0.171
37452,2020-04-15,Polk,Nebraska,31143.0,3,0.0,,,,-0.091799997
38967,2020-04-16,Polk,Nebraska,31143.0,4,0.0,,,,-0.061799999
40484,2020-04-17,Polk,Nebraska,31143.0,5,0.0,,,,-0.07829999900000001
42004,2020-04-18,Polk,Nebraska,31143.0,5,0.0,,,,-0.121
43529,2020-04-19,Polk,Nebraska,31143.0,5,0.0,,,,-0.17900001
45056,2020-04-20,Polk,Nebraska,31143.0,6,0.0,,,,-0.15099999
46584,2020-04-21,Polk,Nebraska,31143.0,6,0.0,,,,0.0438
48114,2020-04-22,Polk,Nebraska,31143.0,6,0.0,,,,-0.062799998
49645,2020-04-23,Polk,Nebraska,31143.0,6,0.0,,,,-0.18000001
51176,2020-04-24,Polk,Nebraska,31143.0,6,0.0,,,,-0.162
52709,2020-04-25,Polk,Nebraska,31143.0,5,0.0,,,,-0.111
54245,2020-04-26,Polk,Nebraska,31143.0,5,0.0,,,,0.020500001
55781,2020-04-27,Polk,Nebraska,31143.0,5,0.0,,,,-0.08820000300000001
57318,2020-04-28,Polk,Nebraska,31143.0,5,0.0,,,,-0.125
58856,2020-04-29,Polk,Nebraska,31143.0,7,0.0,,,,-0.0178
60394,2020-04-30,Polk,Nebraska,31143.0,7,0.0,,,,0.0018899999999999998
61933,2020-05-01,Polk,Nebraska,31143.0,9,0.0,,,,0.0052200002
63475,2020-05-02,Polk,Nebraska,31143.0,10,0.0,,,,0.0103
65018,2020-05-03,Polk,Nebraska,31143.0,10,0.0,,,,-0.020199999
66562,2020-05-04,Polk,Nebraska,31143.0,9,0.0,,,,-0.00997
68108,2020-05-05,Polk,Nebraska,31143.0,9,0.0,,,,-0.07010000200000001
69655,2020-05-06,Polk,Nebraska,31143.0,9,0.0,,,,-0.09759999800000001
71207,2020-05-07,Polk,Nebraska,31143.0,9,0.0,,,,-0.048799999000000004
72761,2020-05-08,Polk,Nebraska,31143.0,9,0.0,,,,-0.078400001
74315,2020-05-09,Polk,Nebraska,31143.0,9,0.0,,,,-0.081200004
75869,2020-05-10,Polk,Nebraska,31143.0,9,0.0,,,,-0.086300001
77423,2020-05-11,Polk,Nebraska,31143.0,9,0.0,,,,-0.033399999
78977,2020-05-12,Polk,Nebraska,31143.0,9,0.0,,,,-0.068000004
80531,2020-05-13,Polk,Nebraska,31143.0,9,0.0,,,,-0.17200001
82085,2020-05-14,Polk,Nebraska,31143.0,9,0.0,,,,-0.127
83640,2020-05-15,Polk,Nebraska,31143.0,9,0.0,,,,-0.050500002
85196,2020-05-16,Polk,Nebraska,31143.0,9,0.0,,,,-0.083300002
