,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
4153,2020-03-19,Monongalia,West Virginia,54061.0,1,0.0,-0.0968,-.121,-0.111,-0.055
4809,2020-03-20,Monongalia,West Virginia,54061.0,1,0.0,-0.1,-.124,-0.16,-0.09309999599999999
5545,2020-03-21,Monongalia,West Virginia,54061.0,1,0.0,-0.104,-.128,-0.19899999999999998,-0.11699999999999999
6344,2020-03-22,Monongalia,West Virginia,54061.0,2,0.0,-0.109,-.132,-0.221,-0.11699999999999999
7196,2020-03-23,Monongalia,West Virginia,54061.0,2,0.0,-0.113,-.137,-0.266,-0.162
8118,2020-03-24,Monongalia,West Virginia,54061.0,16,0.0,-0.118,-.142,-0.306,-0.20999999
9142,2020-03-25,Monongalia,West Virginia,54061.0,18,0.0,-0.122,-.147,-0.35700000000000004,-0.25600001
10233,2020-03-26,Monongalia,West Virginia,54061.0,24,0.0,-0.126,-.152,-0.396,-0.28799999
11382,2020-03-27,Monongalia,West Virginia,54061.0,23,0.0,-0.13,-.157,-0.42700000000000005,-0.32300001
12579,2020-03-28,Monongalia,West Virginia,54061.0,29,0.0,-0.133,-.161,-0.44,-0.34999999
13813,2020-03-29,Monongalia,West Virginia,54061.0,30,0.0,-0.136,-.165,-0.445,-0.354
15084,2020-03-30,Monongalia,West Virginia,54061.0,31,0.0,-0.138,-.169,-0.45399999999999996,-0.35100001
16387,2020-03-31,Monongalia,West Virginia,54061.0,31,0.0,-0.14,-.173,-0.461,-0.34400001
17725,2020-04-01,Monongalia,West Virginia,54061.0,32,0.0,-0.142,-.177,-0.469,-0.30500001
19094,2020-04-02,Monongalia,West Virginia,54061.0,35,0.0,-0.144,-.181,-0.46299999999999997,-0.25999999
20488,2020-04-03,Monongalia,West Virginia,54061.0,40,0.0,-0.146,-.186,-0.46399999999999997,-0.27200001
21907,2020-04-04,Monongalia,West Virginia,54061.0,40,0.0,-0.148,-.192,-0.461,-0.25600001
23335,2020-04-05,Monongalia,West Virginia,54061.0,49,1.0,-0.151,-.198,-0.46299999999999997,-0.25799999
24774,2020-04-06,Monongalia,West Virginia,54061.0,53,1.0,-0.154,-.205,-0.45899999999999996,-0.23100001
26227,2020-04-07,Monongalia,West Virginia,54061.0,60,1.0,-0.157,-.213,-0.45799999999999996,-0.226
27687,2020-04-08,Monongalia,West Virginia,54061.0,73,1.0,-0.161,-.221,-0.45,-0.233
29155,2020-04-09,Monongalia,West Virginia,54061.0,76,2.0,-0.164,-.228,-0.45299999999999996,-0.264
30637,2020-04-10,Monongalia,West Virginia,54061.0,76,2.0,-0.168,-.235,-0.455,-0.25099999
32129,2020-04-11,Monongalia,West Virginia,54061.0,83,3.0,-0.171,-.241,-0.46,-0.244
33625,2020-04-12,Monongalia,West Virginia,54061.0,83,4.0,-0.174,-.246,-0.469,-0.264
35126,2020-04-13,Monongalia,West Virginia,54061.0,81,4.0,-0.176,-.249,-0.46399999999999997,-0.29499999
36632,2020-04-14,Monongalia,West Virginia,54061.0,82,4.0,-0.177,-.252,-0.47,-0.29100001
38144,2020-04-15,Monongalia,West Virginia,54061.0,83,4.0,-0.178,-.253,-0.469,-0.221
39659,2020-04-16,Monongalia,West Virginia,54061.0,83,4.0,-0.178,-.254,-0.46299999999999997,-0.191
41178,2020-04-17,Monongalia,West Virginia,54061.0,83,4.0,-0.178,-.254,-0.456,-0.14300001
42700,2020-04-18,Monongalia,West Virginia,54061.0,84,4.0,-0.178,-.253,-0.449,-0.134
44226,2020-04-19,Monongalia,West Virginia,54061.0,87,4.0,-0.178,-.252,-0.42700000000000005,-0.08590000099999999
45753,2020-04-20,Monongalia,West Virginia,54061.0,89,5.0,-0.177,-.251,-0.431,-0.066799998
47283,2020-04-21,Monongalia,West Virginia,54061.0,89,5.0,-0.177,-.25,-0.406,-0.0189
48814,2020-04-22,Monongalia,West Virginia,54061.0,90,5.0,-0.176,-.249,-0.389,-0.11800000000000001
50345,2020-04-23,Monongalia,West Virginia,54061.0,89,4.0,-0.176,-.248,-0.389,-0.106
51876,2020-04-24,Monongalia,West Virginia,54061.0,97,4.0,-0.175,-.247,-0.37799999999999995,-0.122
53410,2020-04-25,Monongalia,West Virginia,54061.0,97,4.0,-0.175,-.247,-0.384,-0.11599999999999999
54946,2020-04-26,Monongalia,West Virginia,54061.0,101,4.0,-0.175,-.247,-0.401,-0.162
56482,2020-04-27,Monongalia,West Virginia,54061.0,102,4.0,-0.175,-.247,-0.392,-0.163
58020,2020-04-28,Monongalia,West Virginia,54061.0,103,4.0,-0.175,-.247,-0.40700000000000003,-0.17
59558,2020-04-29,Monongalia,West Virginia,54061.0,102,4.0,-0.175,-.248,-0.419,-0.163
61096,2020-04-30,Monongalia,West Virginia,54061.0,102,4.0,-0.175,-.249,-0.42100000000000004,-0.16500001
62636,2020-05-01,Monongalia,West Virginia,54061.0,101,4.0,-0.175,-.251,-0.423,-0.142
64178,2020-05-02,Monongalia,West Virginia,54061.0,105,5.0,-0.176,-.253,-0.414,-0.175
65722,2020-05-03,Monongalia,West Virginia,54061.0,105,5.0,-0.176,-.255,-0.406,-0.171
