,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
145287,2020-06-22,Thomas,Kansas,20193.0,10,0.0,0.0,,,,0.0541
145288,2020-06-23,Thomas,Kansas,20193.0,10,0.0,0.0,,,,0.0349
145289,2020-06-24,Thomas,Kansas,20193.0,14,0.0,4.0,,,,-0.0217
145290,2020-06-25,Thomas,Kansas,20193.0,14,0.0,0.0,,,,-0.112
145291,2020-06-26,Thomas,Kansas,20193.0,15,0.0,1.0,,,,-0.107
145292,2020-06-27,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.113
145293,2020-06-28,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.128
145294,2020-06-29,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.108
145295,2020-06-30,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.138
145296,2020-07-01,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.0895
145297,2020-07-02,Thomas,Kansas,20193.0,15,0.0,0.0,,,,0.0129
145298,2020-07-03,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.0596
145299,2020-07-04,Thomas,Kansas,20193.0,15,0.0,0.0,,,,-0.0518
145300,2020-07-05,Thomas,Kansas,20193.0,15,0.0,0.0,,,,0.0527
145301,2020-07-06,Thomas,Kansas,20193.0,16,0.0,1.0,,,,-0.000727
145302,2020-07-07,Thomas,Kansas,20193.0,16,0.0,0.0,,,,0.0466
145303,2020-07-08,Thomas,Kansas,20193.0,17,0.0,1.0,,,,0.00173
145304,2020-07-09,Thomas,Kansas,20193.0,17,0.0,0.0,,,,-0.00162
145305,2020-07-10,Thomas,Kansas,20193.0,17,0.0,0.0,,,,0.0193
145306,2020-07-11,Thomas,Kansas,20193.0,17,0.0,0.0,,,,-0.0165
145307,2020-07-12,Thomas,Kansas,20193.0,18,0.0,1.0,,,,0.0139
145308,2020-07-13,Thomas,Kansas,20193.0,18,0.0,0.0,,,,-0.0388
145309,2020-07-14,Thomas,Kansas,20193.0,18,0.0,0.0,,,,-0.0501
145310,2020-07-15,Thomas,Kansas,20193.0,19,0.0,1.0,,,,-0.00499
145311,2020-07-16,Thomas,Kansas,20193.0,19,0.0,0.0,,,,-0.0117
145312,2020-07-17,Thomas,Kansas,20193.0,20,0.0,1.0,,,,-0.0194
145313,2020-07-18,Thomas,Kansas,20193.0,20,0.0,0.0,,,,0.0195
145314,2020-07-19,Thomas,Kansas,20193.0,20,0.0,0.0,,,,0.0416
145315,2020-07-20,Thomas,Kansas,20193.0,24,0.0,4.0,,,,0.0714
145316,2020-07-21,Thomas,Kansas,20193.0,24,0.0,0.0,,,,0.0439
145317,2020-07-22,Thomas,Kansas,20193.0,23,0.0,-1.0,,,,0.0357
145318,2020-07-23,Thomas,Kansas,20193.0,23,0.0,0.0,,,,0.0502
145319,2020-07-24,Thomas,Kansas,20193.0,25,0.0,2.0,,,,0.0381
145320,2020-07-25,Thomas,Kansas,20193.0,25,0.0,0.0,,,,0.00985
145321,2020-07-26,Thomas,Kansas,20193.0,25,0.0,0.0,,,,0.0291
145322,2020-07-27,Thomas,Kansas,20193.0,26,0.0,1.0,,,,0.0487
145323,2020-07-28,Thomas,Kansas,20193.0,31,0.0,5.0,,,,0.00322
145324,2020-07-29,Thomas,Kansas,20193.0,31,0.0,0.0,,,,-0.0406
145325,2020-07-30,Thomas,Kansas,20193.0,31,0.0,0.0,,,,-0.0254
145326,2020-07-31,Thomas,Kansas,20193.0,32,0.0,1.0,,,,-0.0144
145327,2020-08-01,Thomas,Kansas,20193.0,32,0.0,0.0,,,,-0.0239
145328,2020-08-02,Thomas,Kansas,20193.0,32,0.0,0.0,,,,-0.0741
145329,2020-08-03,Thomas,Kansas,20193.0,32,0.0,0.0,,,,-0.0779
145330,2020-08-04,Thomas,Kansas,20193.0,32,0.0,0.0,,,,0.0277
145331,2020-08-05,Thomas,Kansas,20193.0,34,0.0,2.0,,,,0.108
145332,2020-08-06,Thomas,Kansas,20193.0,34,0.0,0.0,,,,0.0814
145333,2020-08-07,Thomas,Kansas,20193.0,35,0.0,1.0,,,,0.0523
145334,2020-08-08,Thomas,Kansas,20193.0,35,0.0,0.0,,,,0.0518
145335,2020-08-09,Thomas,Kansas,20193.0,38,0.0,3.0,,,,0.125
145336,2020-08-10,Thomas,Kansas,20193.0,38,0.0,0.0,,,,0.128
