,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
746,2020-03-08,Carver,Minnesota,27019.0,1,0.0,,,,0.060199998
851,2020-03-09,Carver,Minnesota,27019.0,1,0.0,,,,0.018300001
977,2020-03-10,Carver,Minnesota,27019.0,1,0.0,,,,0.061700001
1128,2020-03-11,Carver,Minnesota,27019.0,1,0.0,,,,0.075199999
1313,2020-03-12,Carver,Minnesota,27019.0,1,0.0,,,,0.042199999
1549,2020-03-13,Carver,Minnesota,27019.0,1,0.0,,,,0.0394
1830,2020-03-14,Carver,Minnesota,27019.0,1,0.0,,,,0.027899998999999998
2153,2020-03-15,Carver,Minnesota,27019.0,1,0.0,,,,0.0112
2509,2020-03-16,Carver,Minnesota,27019.0,1,0.0,,,,-0.0085300002
2902,2020-03-17,Carver,Minnesota,27019.0,1,0.0,,,,-0.0184
3348,2020-03-18,Carver,Minnesota,27019.0,2,0.0,,,,-0.033100002
3882,2020-03-19,Carver,Minnesota,27019.0,3,0.0,,,,-0.060699999000000004
4480,2020-03-20,Carver,Minnesota,27019.0,3,0.0,,,,-0.113
5173,2020-03-21,Carver,Minnesota,27019.0,3,0.0,,,,-0.16399999999999998
5933,2020-03-22,Carver,Minnesota,27019.0,8,0.0,,,,-0.161
6760,2020-03-23,Carver,Minnesota,27019.0,8,0.0,,,,-0.17399999
7645,2020-03-24,Carver,Minnesota,27019.0,8,0.0,,,,-0.20800000000000002
8601,2020-03-25,Carver,Minnesota,27019.0,8,0.0,,,,-0.20900001
9652,2020-03-26,Carver,Minnesota,27019.0,8,0.0,,,,-0.20299999
10775,2020-03-27,Carver,Minnesota,27019.0,8,0.0,,,,-0.25400001
11942,2020-03-28,Carver,Minnesota,27019.0,9,0.0,,,,-0.301
13154,2020-03-29,Carver,Minnesota,27019.0,9,0.0,,,,-0.37400001
14403,2020-03-30,Carver,Minnesota,27019.0,10,0.0,,,,-0.39399999
15690,2020-03-31,Carver,Minnesota,27019.0,10,0.0,,,,-0.37099999
17007,2020-04-01,Carver,Minnesota,27019.0,10,0.0,,,,-0.405
18354,2020-04-02,Carver,Minnesota,27019.0,10,0.0,,,,-0.428
19733,2020-04-03,Carver,Minnesota,27019.0,11,0.0,,,,-0.39199999
21139,2020-04-04,Carver,Minnesota,27019.0,10,0.0,,,,-0.36399999
22562,2020-04-05,Carver,Minnesota,27019.0,10,0.0,,,,-0.36000001
23996,2020-04-06,Carver,Minnesota,27019.0,10,0.0,,,,-0.345
25442,2020-04-07,Carver,Minnesota,27019.0,10,0.0,,,,-0.37400001
26898,2020-04-08,Carver,Minnesota,27019.0,10,0.0,,,,-0.35100001
28360,2020-04-09,Carver,Minnesota,27019.0,10,0.0,,,,-0.32100001
29833,2020-04-10,Carver,Minnesota,27019.0,12,0.0,,,,-0.315
31322,2020-04-11,Carver,Minnesota,27019.0,12,0.0,,,,-0.29800001
32816,2020-04-12,Carver,Minnesota,27019.0,13,0.0,,,,-0.331
34315,2020-04-13,Carver,Minnesota,27019.0,13,0.0,,,,-0.39899999
35818,2020-04-14,Carver,Minnesota,27019.0,13,0.0,,,,-0.31200001
37326,2020-04-15,Carver,Minnesota,27019.0,14,0.0,,,,-0.21600001
38839,2020-04-16,Carver,Minnesota,27019.0,14,0.0,,,,-0.23
40355,2020-04-17,Carver,Minnesota,27019.0,14,0.0,,,,-0.242
41874,2020-04-18,Carver,Minnesota,27019.0,14,0.0,,,,-0.29499999
43397,2020-04-19,Carver,Minnesota,27019.0,14,0.0,,,,-0.26499999
44923,2020-04-20,Carver,Minnesota,27019.0,14,0.0,,,,-0.26199999
46450,2020-04-21,Carver,Minnesota,27019.0,14,0.0,,,,-0.259
47980,2020-04-22,Carver,Minnesota,27019.0,15,0.0,,,,-0.264
49511,2020-04-23,Carver,Minnesota,27019.0,15,0.0,,,,-0.252
51042,2020-04-24,Carver,Minnesota,27019.0,15,0.0,,,,-0.34400001
52575,2020-04-25,Carver,Minnesota,27019.0,16,0.0,,,,-0.29800001
54110,2020-04-26,Carver,Minnesota,27019.0,17,0.0,,,,-0.242
55646,2020-04-27,Carver,Minnesota,27019.0,17,0.0,,,,-0.25
