,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
12835,2020-03-29,Wakulla,Florida,12129.0,1,0.0,,,,-0.287
14072,2020-03-30,Wakulla,Florida,12129.0,1,0.0,,,,-0.29300001
15350,2020-03-31,Wakulla,Florida,12129.0,1,0.0,,,,-0.278
16660,2020-04-01,Wakulla,Florida,12129.0,2,0.0,,,,-0.228
17999,2020-04-02,Wakulla,Florida,12129.0,2,0.0,,,,-0.17
19372,2020-04-03,Wakulla,Florida,12129.0,3,0.0,,,,-0.177
20772,2020-04-04,Wakulla,Florida,12129.0,5,0.0,,,,-0.17900001
22193,2020-04-05,Wakulla,Florida,12129.0,6,0.0,,,,-0.153
23623,2020-04-06,Wakulla,Florida,12129.0,6,0.0,,,,-0.138
25067,2020-04-07,Wakulla,Florida,12129.0,6,0.0,,,,-0.15899999
26521,2020-04-08,Wakulla,Florida,12129.0,7,0.0,,,,-0.17399999
27983,2020-04-09,Wakulla,Florida,12129.0,7,0.0,,,,-0.214
29453,2020-04-10,Wakulla,Florida,12129.0,7,0.0,,,,-0.20200001
30935,2020-04-11,Wakulla,Florida,12129.0,7,0.0,,,,-0.17200001
32429,2020-04-12,Wakulla,Florida,12129.0,8,1.0,,,,-0.223
33927,2020-04-13,Wakulla,Florida,12129.0,12,1.0,,,,-0.23399999999999999
35429,2020-04-14,Wakulla,Florida,12129.0,12,1.0,,,,-0.22499999
36936,2020-04-15,Wakulla,Florida,12129.0,13,1.0,,,,-0.20600000000000002
38449,2020-04-16,Wakulla,Florida,12129.0,14,1.0,,,,-0.096600004
39964,2020-04-17,Wakulla,Florida,12129.0,14,1.0,,,,-0.078900002
41483,2020-04-18,Wakulla,Florida,12129.0,14,1.0,,,,-0.074699998
43005,2020-04-19,Wakulla,Florida,12129.0,14,1.0,,,,-0.00182
44531,2020-04-20,Wakulla,Florida,12129.0,15,1.0,,,,0.019300001
46058,2020-04-21,Wakulla,Florida,12129.0,15,1.0,,,,0.074000001
47588,2020-04-22,Wakulla,Florida,12129.0,15,1.0,,,,0.065499999
49119,2020-04-23,Wakulla,Florida,12129.0,17,1.0,,,,-0.0085300002
50650,2020-04-24,Wakulla,Florida,12129.0,20,1.0,,,,-0.0118
52182,2020-04-25,Wakulla,Florida,12129.0,20,1.0,,,,-0.0086099999
53717,2020-04-26,Wakulla,Florida,12129.0,21,1.0,,,,-0.0136
55253,2020-04-27,Wakulla,Florida,12129.0,22,1.0,,,,-0.033100002
56790,2020-04-28,Wakulla,Florida,12129.0,22,1.0,,,,-0.059500001
58328,2020-04-29,Wakulla,Florida,12129.0,22,1.0,,,,-0.045400000999999995
59866,2020-04-30,Wakulla,Florida,12129.0,23,1.0,,,,-0.032000002
61404,2020-05-01,Wakulla,Florida,12129.0,24,1.0,,,,-0.037999999
62945,2020-05-02,Wakulla,Florida,12129.0,23,1.0,,,,-0.036400001
64487,2020-05-03,Wakulla,Florida,12129.0,24,1.0,,,,-0.034499998999999996
66031,2020-05-04,Wakulla,Florida,12129.0,24,1.0,,,,-0.0053599998
67576,2020-05-05,Wakulla,Florida,12129.0,29,1.0,,,,-0.0042400002
69123,2020-05-06,Wakulla,Florida,12129.0,29,1.0,,,,0.00428
70674,2020-05-07,Wakulla,Florida,12129.0,29,1.0,,,,0.0185
72228,2020-05-08,Wakulla,Florida,12129.0,29,1.0,,,,0.033
73782,2020-05-09,Wakulla,Florida,12129.0,29,1.0,,,,0.052700002
75336,2020-05-10,Wakulla,Florida,12129.0,29,1.0,,,,0.032099999
