,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
4642,2020-03-20,Warren,Ohio,39165.0,2,0.0,-0.0493,-.0169,-0.212,-0.264
5356,2020-03-21,Warren,Ohio,39165.0,2,0.0,-0.0566,-.0295,-0.249,-0.22400001
6137,2020-03-22,Warren,Ohio,39165.0,3,0.0,-0.0639,-.043,-0.266,-0.264
6979,2020-03-23,Warren,Ohio,39165.0,5,0.0,-0.0714,-.0572,-0.284,-0.294
7879,2020-03-24,Warren,Ohio,39165.0,7,0.0,-0.0791,-.072,-0.311,-0.41
8854,2020-03-25,Warren,Ohio,39165.0,8,0.0,-0.0868,-.0871,-0.35,-0.44999999
9916,2020-03-26,Warren,Ohio,39165.0,10,0.0,-0.0947,-.102,-0.369,-0.36700001
11049,2020-03-27,Warren,Ohio,39165.0,11,0.0,-0.103,-.117,-0.382,-0.39500001
12228,2020-03-28,Warren,Ohio,39165.0,16,0.0,-0.111,-.133,-0.392,-0.44999999
13449,2020-03-29,Warren,Ohio,39165.0,20,0.0,-0.119,-.147,-0.406,-0.41600001
14710,2020-03-30,Warren,Ohio,39165.0,20,0.0,-0.127,-.162,-0.43,-0.373
16005,2020-03-31,Warren,Ohio,39165.0,21,0.0,-0.136,-.175,-0.44,-0.29899999
17332,2020-04-01,Warren,Ohio,39165.0,23,0.0,-0.144,-.189,-0.425,-0.26800001
18689,2020-04-02,Warren,Ohio,39165.0,26,0.0,-0.152,-.202,-0.423,-0.33500001
20072,2020-04-03,Warren,Ohio,39165.0,31,0.0,-0.16,-.215,-0.43,-0.35499999
21484,2020-04-04,Warren,Ohio,39165.0,35,0.0,-0.167,-.226,-0.43,-0.34200001
22911,2020-04-05,Warren,Ohio,39165.0,36,0.0,-0.174,-.238,-0.43200000000000005,-0.40400001
24347,2020-04-06,Warren,Ohio,39165.0,37,0.0,-0.18,-.249,-0.42700000000000005,-0.41100001
25796,2020-04-07,Warren,Ohio,39165.0,45,0.0,-0.186,-.259,-0.42,-0.428
27255,2020-04-08,Warren,Ohio,39165.0,46,0.0,-0.192,-.269,-0.431,-0.44400001
28720,2020-04-09,Warren,Ohio,39165.0,53,0.0,-0.197,-.277,-0.439,-0.43599999
30197,2020-04-10,Warren,Ohio,39165.0,72,0.0,-0.201,-.285,-0.444,-0.40299999999999997
31688,2020-04-11,Warren,Ohio,39165.0,74,0.0,-0.205,-.291,-0.43700000000000006,-0.38299999
33184,2020-04-12,Warren,Ohio,39165.0,75,1.0,-0.208,-.295,-0.445,-0.41800001
34685,2020-04-13,Warren,Ohio,39165.0,76,1.0,-0.211,-.299,-0.446,-0.43099999
36188,2020-04-14,Warren,Ohio,39165.0,78,3.0,-0.213,-.301,-0.44799999999999995,-0.35499999
37697,2020-04-15,Warren,Ohio,39165.0,85,3.0,-0.215,-.302,-0.439,-0.35299999
39212,2020-04-16,Warren,Ohio,39165.0,89,4.0,-0.216,-.302,-0.42700000000000005,-0.32899999999999996
40730,2020-04-17,Warren,Ohio,39165.0,93,5.0,-0.216,-.302,-0.433,-0.361
42250,2020-04-18,Warren,Ohio,39165.0,112,8.0,-0.216,-.301,-0.441,-0.41200000000000003
43775,2020-04-19,Warren,Ohio,39165.0,112,9.0,-0.215,-.3,-0.426,-0.377
