,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
275866,2020-03-18,Gaston,North Carolina,37071.0,1,0.0,0.0,-0.0245,-.0697,-0.1,-0.0183
275867,2020-03-19,Gaston,North Carolina,37071.0,1,0.0,0.0,-0.0276,-.0746,-0.146,-0.0711
275868,2020-03-20,Gaston,North Carolina,37071.0,1,0.0,0.0,-0.0307,-.0793,-0.139,-0.142
275869,2020-03-21,Gaston,North Carolina,37071.0,1,0.0,0.0,-0.0338,-.0843,-0.16399999999999998,-0.155
275870,2020-03-22,Gaston,North Carolina,37071.0,3,0.0,2.0,-0.037,-.0892,-0.152,-0.138
275871,2020-03-23,Gaston,North Carolina,37071.0,3,0.0,0.0,-0.0402,-.0944,-0.185,-0.146
275872,2020-03-24,Gaston,North Carolina,37071.0,3,0.0,0.0,-0.0435,-.0999,-0.226,-0.172
275873,2020-03-25,Gaston,North Carolina,37071.0,5,0.0,2.0,-0.047,-.106,-0.267,-0.179
275874,2020-03-26,Gaston,North Carolina,37071.0,7,0.0,2.0,-0.0505,-.112,-0.278,-0.173
275875,2020-03-27,Gaston,North Carolina,37071.0,9,0.0,2.0,-0.0543,-.12,-0.27699999999999997,-0.225
275876,2020-03-28,Gaston,North Carolina,37071.0,16,0.0,7.0,-0.0584,-.128,-0.303,-0.238
275877,2020-03-29,Gaston,North Carolina,37071.0,21,0.0,5.0,-0.0627,-.138,-0.35100000000000003,-0.241
275878,2020-03-30,Gaston,North Carolina,37071.0,22,0.0,1.0,-0.0674,-.148,-0.376,-0.252
275879,2020-03-31,Gaston,North Carolina,37071.0,29,0.0,7.0,-0.0723,-.159,-0.341,-0.263
275880,2020-04-01,Gaston,North Carolina,37071.0,31,0.0,2.0,-0.0774,-.171,-0.373,-0.263
275881,2020-04-02,Gaston,North Carolina,37071.0,33,1.0,2.0,-0.0827,-.182,-0.379,-0.239
275882,2020-04-03,Gaston,North Carolina,37071.0,37,1.0,4.0,-0.0881,-.192,-0.379,-0.217
275883,2020-04-04,Gaston,North Carolina,37071.0,42,1.0,5.0,-0.0933,-.202,-0.382,-0.225
275884,2020-04-05,Gaston,North Carolina,37071.0,45,1.0,3.0,-0.0983,-.21,-0.41200000000000003,-0.226
275885,2020-04-06,Gaston,North Carolina,37071.0,46,2.0,1.0,-0.103,-.217,-0.401,-0.246
