,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
281694,2020-03-18,New Hanover,North Carolina,37129.0,1,0.0,0.0,0.02,.,-0.19399999999999998,-0.00988
281695,2020-03-19,New Hanover,North Carolina,37129.0,1,0.0,0.0,0.0147,.,-0.22399999999999998,-0.0532
281696,2020-03-20,New Hanover,North Carolina,37129.0,1,0.0,0.0,0.00862,.,-0.242,-0.0694
281697,2020-03-21,New Hanover,North Carolina,37129.0,1,0.0,0.0,0.00191,.,-0.28600000000000003,-0.0981
281698,2020-03-22,New Hanover,North Carolina,37129.0,3,0.0,2.0,-0.00534,.,-0.298,-0.0961
281699,2020-03-23,New Hanover,North Carolina,37129.0,4,0.0,1.0,-0.0131,.,-0.324,-0.12
281700,2020-03-24,New Hanover,North Carolina,37129.0,7,0.0,3.0,-0.0214,.,-0.35100000000000003,-0.195
281701,2020-03-25,New Hanover,North Carolina,37129.0,9,0.0,2.0,-0.0302,.,-0.335,-0.224
281702,2020-03-26,New Hanover,North Carolina,37129.0,11,0.0,2.0,-0.0394,.,-0.368,-0.221
281703,2020-03-27,New Hanover,North Carolina,37129.0,13,0.0,2.0,-0.0491,.,-0.385,-0.242
281704,2020-03-28,New Hanover,North Carolina,37129.0,18,0.0,5.0,-0.0591,.,-0.376,-0.253
281705,2020-03-29,New Hanover,North Carolina,37129.0,22,0.0,4.0,-0.0695,.,-0.391,-0.265
281706,2020-03-30,New Hanover,North Carolina,37129.0,26,0.0,4.0,-0.0801,.,-0.402,-0.235
281707,2020-03-31,New Hanover,North Carolina,37129.0,28,0.0,2.0,-0.0909,.,-0.433,-0.266
281708,2020-04-01,New Hanover,North Carolina,37129.0,32,0.0,4.0,-0.102,.,-0.478,-0.286
281709,2020-04-02,New Hanover,North Carolina,37129.0,33,0.0,1.0,-0.112,.,-0.496,-0.275
281710,2020-04-03,New Hanover,North Carolina,37129.0,36,0.0,3.0,-0.122,.,-0.511,-0.299
281711,2020-04-04,New Hanover,North Carolina,37129.0,37,0.0,1.0,-0.132,.,-0.536,-0.302
281712,2020-04-05,New Hanover,North Carolina,37129.0,37,0.0,0.0,-0.141,.,-0.547,-0.298
281713,2020-04-06,New Hanover,North Carolina,37129.0,45,0.0,8.0,-0.15,.,-0.5579999999999999,-0.298
281714,2020-04-07,New Hanover,North Carolina,37129.0,47,0.0,2.0,-0.158,.,-0.555,-0.287
281715,2020-04-08,New Hanover,North Carolina,37129.0,48,0.0,1.0,-0.165,.,-0.537,-0.273
281716,2020-04-09,New Hanover,North Carolina,37129.0,49,0.0,1.0,-0.172,.,-0.504,-0.287
281717,2020-04-10,New Hanover,North Carolina,37129.0,50,0.0,1.0,-0.178,.,-0.54,-0.285
281718,2020-04-11,New Hanover,North Carolina,37129.0,54,0.0,4.0,-0.184,.,-0.539,-0.293
281719,2020-04-12,New Hanover,North Carolina,37129.0,54,1.0,0.0,-0.188,.,-0.5429999999999999,-0.319
281720,2020-04-13,New Hanover,North Carolina,37129.0,54,1.0,0.0,-0.192,.,-0.544,-0.351
281721,2020-04-14,New Hanover,North Carolina,37129.0,55,1.0,1.0,-0.195,.,-0.5429999999999999,-0.338
281722,2020-04-15,New Hanover,North Carolina,37129.0,56,1.0,1.0,-0.197,.,-0.537,-0.334
281723,2020-04-16,New Hanover,North Carolina,37129.0,58,1.0,2.0,-0.199,.,-0.5489999999999999,-0.33
281724,2020-04-17,New Hanover,North Carolina,37129.0,60,1.0,2.0,-0.2,.,-0.502,-0.334
281725,2020-04-18,New Hanover,North Carolina,37129.0,62,1.0,2.0,-0.201,.,-0.495,-0.332
281726,2020-04-19,New Hanover,North Carolina,37129.0,62,1.0,0.0,-0.202,.,-0.47,-0.314
281727,2020-04-20,New Hanover,North Carolina,37129.0,62,1.0,0.0,-0.203,.,-0.46799999999999997,-0.309
281728,2020-04-21,New Hanover,North Carolina,37129.0,62,1.0,0.0,-0.204,.,-0.457,-0.31
281729,2020-04-22,New Hanover,North Carolina,37129.0,62,2.0,0.0,-0.204,.,-0.466,-0.31
281730,2020-04-23,New Hanover,North Carolina,37129.0,66,2.0,4.0,-0.205,.,-0.473,-0.314
281731,2020-04-24,New Hanover,North Carolina,37129.0,66,3.0,0.0,-0.204,.,-0.483,-0.303
281732,2020-04-25,New Hanover,North Carolina,37129.0,71,3.0,5.0,-0.204,.,-0.48,-0.294
281733,2020-04-26,New Hanover,North Carolina,37129.0,72,3.0,1.0,-0.203,.,-0.498,-0.316
281734,2020-04-27,New Hanover,North Carolina,37129.0,74,3.0,2.0,-0.202,.,-0.47100000000000003,-0.309
281735,2020-04-28,New Hanover,North Carolina,37129.0,74,3.0,0.0,-0.2,.,-0.47,-0.293
281736,2020-04-29,New Hanover,North Carolina,37129.0,74,3.0,0.0,-0.198,.,-0.451,-0.29
281737,2020-04-30,New Hanover,North Carolina,37129.0,75,3.0,1.0,-0.196,.,-0.436,-0.29
281738,2020-05-01,New Hanover,North Carolina,37129.0,75,3.0,0.0,-0.194,.,-0.429,-0.289
281739,2020-05-02,New Hanover,North Carolina,37129.0,79,3.0,4.0,-0.191,.,-0.42,-0.287
281740,2020-05-03,New Hanover,North Carolina,37129.0,79,3.0,0.0,-0.189,.,-0.402,-0.272
281741,2020-05-04,New Hanover,North Carolina,37129.0,79,3.0,0.0,-0.186,.,-0.409,-0.266
281742,2020-05-05,New Hanover,North Carolina,37129.0,83,3.0,4.0,-0.183,.,-0.415,-0.26
281743,2020-05-06,New Hanover,North Carolina,37129.0,84,3.0,1.0,-0.18,.,-0.428,-0.254
281744,2020-05-07,New Hanover,North Carolina,37129.0,91,3.0,7.0,-0.177,.,-0.44,-0.249
281745,2020-05-08,New Hanover,North Carolina,37129.0,95,3.0,4.0,-0.173,.,-0.43799999999999994,-0.232
281746,2020-05-09,New Hanover,North Carolina,37129.0,96,3.0,1.0,-0.169,.,-0.436,-0.225
281747,2020-05-10,New Hanover,North Carolina,37129.0,97,3.0,1.0,-0.164,.,-0.44,-0.221
281748,2020-05-11,New Hanover,North Carolina,37129.0,97,3.0,0.0,-0.16,.,-0.436,-0.213
281749,2020-05-12,New Hanover,North Carolina,37129.0,104,3.0,7.0,-0.155,.,-0.406,-0.224
281750,2020-05-13,New Hanover,North Carolina,37129.0,112,3.0,8.0,-0.15,.,-0.36700000000000005,-0.225
