,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
383073,2020-03-04,Fort Bend,Texas,48157.0,1,0.0,0.0,0.0223,-.0192,0.0021100000000000003,0.0193
383074,2020-03-05,Fort Bend,Texas,48157.0,1,0.0,0.0,0.0217,-.0194,-0.0033799999999999998,0.0162
383075,2020-03-06,Fort Bend,Texas,48157.0,3,0.0,2.0,0.0212,-.0198,-0.0058200000000000005,0.0112
383076,2020-03-07,Fort Bend,Texas,48157.0,3,0.0,0.0,0.0205,-.0205,-0.0293,0.0347
383077,2020-03-08,Fort Bend,Texas,48157.0,6,0.0,3.0,0.0198,-.0216,0.0132,0.0518
383078,2020-03-09,Fort Bend,Texas,48157.0,6,0.0,0.0,0.019,-.0231,-0.0139,-0.00333
383079,2020-03-10,Fort Bend,Texas,48157.0,6,0.0,0.0,0.018,-.0252,-0.0049700000000000005,-5.84e-05
383080,2020-03-11,Fort Bend,Texas,48157.0,6,0.0,0.0,0.0168,-.0279,0.0326,0.04
383081,2020-03-12,Fort Bend,Texas,48157.0,6,0.0,0.0,0.0153,-.0313,0.0159,0.0547
383082,2020-03-13,Fort Bend,Texas,48157.0,9,0.0,3.0,0.0134,-.0354,-0.00671,0.064
383083,2020-03-14,Fort Bend,Texas,48157.0,9,0.0,0.0,0.0109,-.0406,-0.017,0.0262
383084,2020-03-15,Fort Bend,Texas,48157.0,9,0.0,0.0,0.00807,-.0466,-0.0461,-0.0118
383085,2020-03-16,Fort Bend,Texas,48157.0,9,0.0,0.0,0.00471,-.0533,-0.0416,0.0206
383086,2020-03-17,Fort Bend,Texas,48157.0,10,0.0,1.0,0.000805,-.0608,-0.062,0.0069
383087,2020-03-18,Fort Bend,Texas,48157.0,12,0.0,2.0,-0.00363,-.0688,-0.0922,-0.054
383088,2020-03-19,Fort Bend,Texas,48157.0,19,0.0,7.0,-0.00862,-.0773,-0.126,-0.0948
383089,2020-03-20,Fort Bend,Texas,48157.0,24,0.0,5.0,-0.0142,-.0863,-0.171,-0.142
383090,2020-03-21,Fort Bend,Texas,48157.0,29,0.0,5.0,-0.0204,-.0959,-0.233,-0.176
383091,2020-03-22,Fort Bend,Texas,48157.0,29,0.0,0.0,-0.027,-.106,-0.268,-0.19
383092,2020-03-23,Fort Bend,Texas,48157.0,42,0.0,13.0,-0.0341,-.116,-0.325,-0.208
383093,2020-03-24,Fort Bend,Texas,48157.0,42,0.0,0.0,-0.0415,-.126,-0.353,-0.176
383094,2020-03-25,Fort Bend,Texas,48157.0,54,0.0,12.0,-0.0492,-.137,-0.40399999999999997,-0.216
383095,2020-03-26,Fort Bend,Texas,48157.0,86,0.0,32.0,-0.0572,-.148,-0.435,-0.263
383096,2020-03-27,Fort Bend,Texas,48157.0,101,1.0,15.0,-0.0654,-.159,-0.478,-0.292
383097,2020-03-28,Fort Bend,Texas,48157.0,101,1.0,0.0,-0.0738,-.171,-0.503,-0.305
383098,2020-03-29,Fort Bend,Texas,48157.0,119,1.0,18.0,-0.0822,-.184,-0.506,-0.341
383099,2020-03-30,Fort Bend,Texas,48157.0,119,1.0,0.0,-0.0906,-.197,-0.525,-0.356
383100,2020-03-31,Fort Bend,Texas,48157.0,138,2.0,19.0,-0.099,-.21,-0.547,-0.34
383101,2020-04-01,Fort Bend,Texas,48157.0,163,2.0,25.0,-0.107,-.223,-0.5379999999999999,-0.314
383102,2020-04-02,Fort Bend,Texas,48157.0,194,2.0,31.0,-0.115,-.235,-0.517,-0.337
383103,2020-04-03,Fort Bend,Texas,48157.0,221,2.0,27.0,-0.123,-.247,-0.506,-0.335
383104,2020-04-04,Fort Bend,Texas,48157.0,268,5.0,47.0,-0.13,-.259,-0.506,-0.342
383105,2020-04-05,Fort Bend,Texas,48157.0,268,5.0,0.0,-0.137,-.269,-0.502,-0.326
383106,2020-04-06,Fort Bend,Texas,48157.0,318,6.0,50.0,-0.144,-.279,-0.504,-0.339
383107,2020-04-07,Fort Bend,Texas,48157.0,318,6.0,0.0,-0.15,-.288,-0.496,-0.342
383108,2020-04-08,Fort Bend,Texas,48157.0,417,7.0,99.0,-0.156,-.297,-0.493,-0.404
383109,2020-04-09,Fort Bend,Texas,48157.0,432,7.0,15.0,-0.162,-.305,-0.498,-0.349
383110,2020-04-10,Fort Bend,Texas,48157.0,485,10.0,53.0,-0.167,-.313,-0.496,-0.37
383111,2020-04-11,Fort Bend,Texas,48157.0,518,11.0,33.0,-0.172,-.32,-0.479,-0.375
383112,2020-04-12,Fort Bend,Texas,48157.0,536,11.0,18.0,-0.176,-.327,-0.515,-0.382
383113,2020-04-13,Fort Bend,Texas,48157.0,543,12.0,7.0,-0.18,-.334,-0.508,-0.375
383114,2020-04-14,Fort Bend,Texas,48157.0,577,14.0,34.0,-0.183,-.34,-0.502,-0.368
383115,2020-04-15,Fort Bend,Texas,48157.0,627,15.0,50.0,-0.186,-.345,-0.485,-0.314
383116,2020-04-16,Fort Bend,Texas,48157.0,656,16.0,29.0,-0.189,-.35,-0.48,-0.354
383117,2020-04-17,Fort Bend,Texas,48157.0,695,17.0,39.0,-0.191,-.354,-0.474,-0.339
383118,2020-04-18,Fort Bend,Texas,48157.0,755,17.0,60.0,-0.192,-.357,-0.46399999999999997,-0.316
383119,2020-04-19,Fort Bend,Texas,48157.0,783,17.0,28.0,-0.194,-.359,-0.428,-0.332
383120,2020-04-20,Fort Bend,Texas,48157.0,799,18.0,16.0,-0.195,-.36,-0.423,-0.311
383121,2020-04-21,Fort Bend,Texas,48157.0,808,18.0,9.0,-0.195,-.361,-0.392,-0.334
383122,2020-04-22,Fort Bend,Texas,48157.0,870,18.0,62.0,-0.195,-.36,-0.413,-0.311
383123,2020-04-23,Fort Bend,Texas,48157.0,889,20.0,19.0,-0.195,-.359,-0.40399999999999997,-0.352
383124,2020-04-24,Fort Bend,Texas,48157.0,905,21.0,16.0,-0.195,-.357,-0.397,-0.312
383125,2020-04-25,Fort Bend,Texas,48157.0,919,21.0,14.0,-0.195,-.355,-0.392,-0.303
383126,2020-04-26,Fort Bend,Texas,48157.0,952,21.0,33.0,-0.194,-.352,-0.381,-0.3
383127,2020-04-27,Fort Bend,Texas,48157.0,957,22.0,5.0,-0.193,-.349,-0.374,-0.325
383128,2020-04-28,Fort Bend,Texas,48157.0,973,24.0,16.0,-0.192,-.346,-0.405,-0.344
383129,2020-04-29,Fort Bend,Texas,48157.0,1018,24.0,45.0,-0.191,-.342,-0.377,-0.322
383130,2020-04-30,Fort Bend,Texas,48157.0,1052,26.0,34.0,-0.189,-.338,-0.374,-0.28
383131,2020-05-01,Fort Bend,Texas,48157.0,1079,26.0,27.0,-0.188,-.334,-0.363,-0.281
383132,2020-05-02,Fort Bend,Texas,48157.0,1133,27.0,54.0,-0.185,-.33,-0.353,-0.303
383133,2020-05-03,Fort Bend,Texas,48157.0,1183,28.0,50.0,-0.183,-.325,-0.358,-0.265
383134,2020-05-04,Fort Bend,Texas,48157.0,1187,28.0,4.0,-0.18,-.321,-0.365,-0.241
383135,2020-05-05,Fort Bend,Texas,48157.0,1245,30.0,58.0,-0.177,-.316,-0.35700000000000004,-0.257
383136,2020-05-06,Fort Bend,Texas,48157.0,1287,32.0,42.0,-0.174,-.312,-0.34700000000000003,-0.279
383137,2020-05-07,Fort Bend,Texas,48157.0,1332,33.0,45.0,-0.171,-.308,-0.335,-0.27
383138,2020-05-08,Fort Bend,Texas,48157.0,1357,36.0,25.0,-0.168,-.304,-0.32299999999999995,-0.229
383139,2020-05-09,Fort Bend,Texas,48157.0,1370,36.0,13.0,-0.165,-.3,-0.281,-0.201
383140,2020-05-10,Fort Bend,Texas,48157.0,1384,38.0,14.0,-0.162,-.296,-0.24,-0.214
383141,2020-05-11,Fort Bend,Texas,48157.0,1385,38.0,1.0,-0.159,-.293,-0.205,-0.236
383142,2020-05-12,Fort Bend,Texas,48157.0,1404,40.0,19.0,-0.156,-.29,-0.19699999999999998,-0.24
383143,2020-05-13,Fort Bend,Texas,48157.0,1452,40.0,48.0,-0.154,-.287,-0.18899999999999997,-0.217
383144,2020-05-14,Fort Bend,Texas,48157.0,1471,40.0,19.0,-0.152,-.285,-0.20199999999999999,-0.228
383145,2020-05-15,Fort Bend,Texas,48157.0,1510,40.0,39.0,-0.149,-.282,-0.22399999999999998,-0.232
383146,2020-05-16,Fort Bend,Texas,48157.0,1558,40.0,48.0,-0.147,-.28,-0.239,-0.223
383147,2020-05-17,Fort Bend,Texas,48157.0,1559,40.0,1.0,-0.145,-.278,-0.255,-0.213
383148,2020-05-18,Fort Bend,Texas,48157.0,1559,40.0,0.0,-0.144,-.275,-0.22899999999999998,-0.195
383149,2020-05-19,Fort Bend,Texas,48157.0,1581,40.0,22.0,-0.142,-.273,-0.198,-0.173
383150,2020-05-20,Fort Bend,Texas,48157.0,1621,40.0,40.0,-0.14,-.27,-0.192,-0.183
383151,2020-05-21,Fort Bend,Texas,48157.0,1652,41.0,31.0,-0.138,-.267,-0.17600000000000002,-0.215
383152,2020-05-22,Fort Bend,Texas,48157.0,1661,41.0,9.0,-0.136,-.264,-0.149,-0.204
383153,2020-05-23,Fort Bend,Texas,48157.0,1676,41.0,15.0,-0.133,-.26,-0.163,-0.183
383154,2020-05-24,Fort Bend,Texas,48157.0,1685,41.0,9.0,-0.131,-.256,-0.174,-0.21
383155,2020-05-25,Fort Bend,Texas,48157.0,1685,41.0,0.0,-0.128,-.252,-0.19699999999999998,-0.241
383156,2020-05-26,Fort Bend,Texas,48157.0,1732,41.0,47.0,-0.126,-.248,-0.17,-0.214
383157,2020-05-27,Fort Bend,Texas,48157.0,1766,41.0,34.0,-0.123,-.244,-0.18,-0.178
383158,2020-05-28,Fort Bend,Texas,48157.0,1783,41.0,17.0,-0.12,-.24,-0.188,-0.154
383159,2020-05-29,Fort Bend,Texas,48157.0,1832,41.0,49.0,-0.118,-.236,-0.183,-0.191
383160,2020-05-30,Fort Bend,Texas,48157.0,1861,44.0,29.0,-0.115,-.232,-0.184,-0.222
383161,2020-05-31,Fort Bend,Texas,48157.0,1861,44.0,0.0,-0.113,-.229,-0.174,-0.208
383162,2020-06-01,Fort Bend,Texas,48157.0,1881,44.0,20.0,-0.111,-.226,-0.187,-0.158
383163,2020-06-02,Fort Bend,Texas,48157.0,1916,45.0,35.0,-0.109,-.224,-0.192,-0.171
383164,2020-06-03,Fort Bend,Texas,48157.0,1951,47.0,35.0,-0.108,-.222,-0.237,-0.205
383165,2020-06-04,Fort Bend,Texas,48157.0,2032,47.0,81.0,-0.106,-.22,-0.248,-0.188
383166,2020-06-05,Fort Bend,Texas,48157.0,2117,47.0,85.0,-0.105,-.219,-0.251,-0.132
383167,2020-06-06,Fort Bend,Texas,48157.0,2117,47.0,0.0,-0.103,-.219,-0.275,-0.121
383168,2020-06-07,Fort Bend,Texas,48157.0,2117,47.0,0.0,-0.102,-.218,-0.28800000000000003,-0.102
383169,2020-06-08,Fort Bend,Texas,48157.0,2138,47.0,21.0,-0.102,-.218,-0.294,-0.111
383170,2020-06-09,Fort Bend,Texas,48157.0,2225,47.0,87.0,-0.101,-.218,-0.33,-0.124
383171,2020-06-10,Fort Bend,Texas,48157.0,2299,47.0,74.0,-0.1,-.218,-0.298,-0.128
383172,2020-06-11,Fort Bend,Texas,48157.0,2320,47.0,21.0,-0.0999,-.219,-0.304,-0.148
383173,2020-06-12,Fort Bend,Texas,48157.0,2358,47.0,38.0,-0.0997,-.219,-0.325,-0.164
383174,2020-06-13,Fort Bend,Texas,48157.0,2385,49.0,27.0,-0.0997,-.22,-0.316,-0.158
383175,2020-06-14,Fort Bend,Texas,48157.0,2385,49.0,0.0,-0.1,-.22,-0.327,-0.153
383176,2020-06-15,Fort Bend,Texas,48157.0,2402,49.0,17.0,-0.101,-.221,-0.348,-0.163
383177,2020-06-16,Fort Bend,Texas,48157.0,2496,50.0,94.0,-0.102,-.222,-0.348,-0.134
383178,2020-06-17,Fort Bend,Texas,48157.0,2667,50.0,171.0,-0.104,-.224,-0.337,-0.116
383179,2020-06-18,Fort Bend,Texas,48157.0,2726,50.0,59.0,-0.108,-.226,-0.33,-0.113
383180,2020-06-19,Fort Bend,Texas,48157.0,2882,50.0,156.0,-0.112,-.229,-0.32899999999999996,-0.0971
383181,2020-06-20,Fort Bend,Texas,48157.0,2951,50.0,69.0,-0.118,-.234,-0.335,-0.101
383182,2020-06-21,Fort Bend,Texas,48157.0,3069,50.0,118.0,-0.124,-.239,-0.332,-0.113
383183,2020-06-22,Fort Bend,Texas,48157.0,3132,50.0,63.0,-0.132,-.246,-0.337,-0.136
383184,2020-06-23,Fort Bend,Texas,48157.0,3176,50.0,44.0,-0.14,-.252,-0.33299999999999996,-0.15
383185,2020-06-24,Fort Bend,Texas,48157.0,3267,51.0,91.0,-0.148,-.259,-0.36,-0.137
383186,2020-06-25,Fort Bend,Texas,48157.0,3397,51.0,130.0,-0.157,-.266,-0.36200000000000004,-0.15
