,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
755,2020-03-08,Passaic,New Jersey,34031.0,1,0.0,-0.00321,-.0726,-0.0332,0.0484
862,2020-03-09,Passaic,New Jersey,34031.0,1,0.0,-0.00375,-.0742,-0.0472,0.0041
989,2020-03-10,Passaic,New Jersey,34031.0,1,0.0,-0.00453,-.0762,-0.0461,0.0041499999
1143,2020-03-11,Passaic,New Jersey,34031.0,1,0.0,-0.00558,-.0784,-0.0679,-0.0037499999
1334,2020-03-12,Passaic,New Jersey,34031.0,1,0.0,-0.00695,-.0808,-0.0772,-0.0074499998999999996
1574,2020-03-13,Passaic,New Jersey,34031.0,2,0.0,-0.0088,-.0834,-0.0646,0.0244
1857,2020-03-14,Passaic,New Jersey,34031.0,2,0.0,-0.0112,-.0863,-0.0768,-0.0051000002000000004
2184,2020-03-15,Passaic,New Jersey,34031.0,5,0.0,-0.0142,-.0896,-0.0823,-0.035
2542,2020-03-16,Passaic,New Jersey,34031.0,8,0.0,-0.018,-.0934,-0.0929,-0.020400001
2942,2020-03-17,Passaic,New Jersey,34031.0,10,0.0,-0.0226,-.0978,-0.113,-0.011000000000000001
3400,2020-03-18,Passaic,New Jersey,34031.0,18,0.0,-0.0283,-.103,-0.141,-0.022299998999999997
3940,2020-03-19,Passaic,New Jersey,34031.0,38,0.0,-0.0351,-.11,-0.177,-0.0418
4551,2020-03-20,Passaic,New Jersey,34031.0,49,0.0,-0.0432,-.119,-0.223,-0.086199999
5258,2020-03-21,Passaic,New Jersey,34031.0,67,0.0,-0.0526,-.129,-0.262,-0.109
6022,2020-03-22,Passaic,New Jersey,34031.0,95,1.0,-0.0634,-.141,-0.292,-0.122
6857,2020-03-23,Passaic,New Jersey,34031.0,141,2.0,-0.0753,-.155,-0.33899999999999997,-0.15000001
7747,2020-03-24,Passaic,New Jersey,34031.0,216,3.0,-0.0883,-.171,-0.384,-0.20900001
8707,2020-03-25,Passaic,New Jersey,34031.0,255,4.0,-0.102,-.187,-0.414,-0.22699999999999998
9765,2020-03-26,Passaic,New Jersey,34031.0,399,5.0,-0.117,-.204,-0.43200000000000005,-0.24699999
10893,2020-03-27,Passaic,New Jersey,34031.0,484,5.0,-0.132,-.221,-0.444,-0.27900001
12062,2020-03-28,Passaic,New Jersey,34031.0,608,7.0,-0.147,-.238,-0.45299999999999996,-0.30000001
13279,2020-03-29,Passaic,New Jersey,34031.0,831,7.0,-0.162,-.255,-0.451,-0.317
14534,2020-03-30,Passaic,New Jersey,34031.0,1091,9.0,-0.177,-.271,-0.444,-0.30000001
15823,2020-03-31,Passaic,New Jersey,34031.0,1294,11.0,-0.192,-.287,-0.444,-0.29600000000000004
17147,2020-04-01,Passaic,New Jersey,34031.0,1494,15.0,-0.206,-.302,-0.441,-0.308
18499,2020-04-02,Passaic,New Jersey,34031.0,1750,22.0,-0.22,-.317,-0.445,-0.303
19880,2020-04-03,Passaic,New Jersey,34031.0,2216,34.0,-0.234,-.332,-0.45299999999999996,-0.29100001
21289,2020-04-04,Passaic,New Jersey,34031.0,2856,38.0,-0.247,-.347,-0.462,-0.29300001
22715,2020-04-05,Passaic,New Jersey,34031.0,3227,42.0,-0.26,-.362,-0.46399999999999997,-0.27700001
24150,2020-04-06,Passaic,New Jersey,34031.0,3756,53.0,-0.272,-.377,-0.474,-0.27900001
25598,2020-04-07,Passaic,New Jersey,34031.0,4101,62.0,-0.284,-.392,-0.478,-0.29100001
27055,2020-04-08,Passaic,New Jersey,34031.0,4372,71.0,-0.295,-.407,-0.486,-0.285
28518,2020-04-09,Passaic,New Jersey,34031.0,4690,82.0,-0.305,-.421,-0.49700000000000005,-0.278
29993,2020-04-10,Passaic,New Jersey,34031.0,5017,101.0,-0.314,-.433,-0.504,-0.292
31482,2020-04-11,Passaic,New Jersey,34031.0,5295,119.0,-0.322,-.444,-0.506,-0.289
32978,2020-04-12,Passaic,New Jersey,34031.0,5590,131.0,-0.329,-.454,-0.518,-0.31900001
34478,2020-04-13,Passaic,New Jersey,34031.0,5950,136.0,-0.334,-.462,-0.516,-0.324
35981,2020-04-14,Passaic,New Jersey,34031.0,6438,156.0,-0.339,-.469,-0.512,-0.31600001
37490,2020-04-15,Passaic,New Jersey,34031.0,6750,182.0,-0.342,-.475,-0.502,-0.30199999
39005,2020-04-16,Passaic,New Jersey,34031.0,7317,211.0,-0.345,-.479,-0.49,-0.29499999
40523,2020-04-17,Passaic,New Jersey,34031.0,7604,221.0,-0.347,-.483,-0.48,-0.27599999
42043,2020-04-18,Passaic,New Jersey,34031.0,7936,243.0,-0.348,-.486,-0.47600000000000003,-0.27700001
43568,2020-04-19,Passaic,New Jersey,34031.0,8288,250.0,-0.349,-.489,-0.455,-0.255
45095,2020-04-20,Passaic,New Jersey,34031.0,8479,263.0,-0.35,-.491,-0.44799999999999995,-0.249
46624,2020-04-21,Passaic,New Jersey,34031.0,8941,294.0,-0.35,-.493,-0.434,-0.22400001
48154,2020-04-22,Passaic,New Jersey,34031.0,9392,327.0,-0.35,-.495,-0.441,-0.21600001
49685,2020-04-23,Passaic,New Jersey,34031.0,9874,350.0,-0.349,-.497,-0.439,-0.213
51216,2020-04-24,Passaic,New Jersey,34031.0,10291,383.0,-0.348,-.498,-0.45399999999999996,-0.2
52749,2020-04-25,Passaic,New Jersey,34031.0,10738,416.0,-0.347,-.499,-0.456,-0.18899999999999997
54285,2020-04-26,Passaic,New Jersey,34031.0,11137,426.0,-0.346,-.5,-0.466,-0.17399999
55821,2020-04-27,Passaic,New Jersey,34031.0,11349,438.0,-0.344,-.5,-0.46399999999999997,-0.152
57358,2020-04-28,Passaic,New Jersey,34031.0,11755,475.0,-0.342,-.5,-0.47100000000000003,-0.16699999999999998
58896,2020-04-29,Passaic,New Jersey,34031.0,12185,516.0,-0.34,-.5,-0.461,-0.163
60434,2020-04-30,Passaic,New Jersey,34031.0,12449,573.0,-0.338,-.499,-0.462,-0.16500001
61973,2020-05-01,Passaic,New Jersey,34031.0,12814,599.0,-0.335,-.498,-0.442,-0.183
63515,2020-05-02,Passaic,New Jersey,34031.0,13082,624.0,-0.333,-.496,-0.43799999999999994,-0.16599999
65058,2020-05-03,Passaic,New Jersey,34031.0,13364,632.0,-0.329,-.494,-0.435,-0.16399999999999998
66602,2020-05-04,Passaic,New Jersey,34031.0,13496,633.0,-0.326,-.492,-0.435,-0.156
68148,2020-05-05,Passaic,New Jersey,34031.0,13797,663.0,-0.323,-.489,-0.429,-0.14300001
69695,2020-05-06,Passaic,New Jersey,34031.0,13971,690.0,-0.319,-.486,-0.428,-0.139
71247,2020-05-07,Passaic,New Jersey,34031.0,14133,703.0,-0.316,-.482,-0.42100000000000004,-0.122
72801,2020-05-08,Passaic,New Jersey,34031.0,14280,715.0,-0.312,-.479,-0.42,-0.121
74355,2020-05-09,Passaic,New Jersey,34031.0,14428,734.0,-0.308,-.476,-0.42100000000000004,-0.11199999999999999
75909,2020-05-10,Passaic,New Jersey,34031.0,14543,744.0,-0.304,-.473,-0.423,-0.11
77463,2020-05-11,Passaic,New Jersey,34031.0,14645,747.0,-0.3,-.47,-0.418,-0.13600001
79017,2020-05-12,Passaic,New Jersey,34031.0,14716,765.0,-0.295,-.467,-0.41700000000000004,-0.14800000000000002
