,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
1447,2020-03-13,San Benito,California,6069.0,1,0.0,0.0108,.,,-0.0186
1707,2020-03-14,San Benito,California,6069.0,1,0.0,0.0107,.,,-0.018999999
2010,2020-03-15,San Benito,California,6069.0,1,0.0,0.0104,.,,-0.067900002
2352,2020-03-16,San Benito,California,6069.0,1,0.0,0.00924,.,,-0.036899998999999996
2730,2020-03-17,San Benito,California,6069.0,2,1.0,0.0069,.,,-0.059300002000000004
3159,2020-03-18,San Benito,California,6069.0,5,1.0,0.00273,.,,-0.0973
3659,2020-03-19,San Benito,California,6069.0,5,1.0,-0.00381,.,,-0.10099999999999999
4232,2020-03-20,San Benito,California,6069.0,5,1.0,-0.0131,.,,-0.13699999
4898,2020-03-21,San Benito,California,6069.0,5,1.0,-0.0254,.,,-0.17
5635,2020-03-22,San Benito,California,6069.0,5,1.0,-0.0405,.,,-0.192
6439,2020-03-23,San Benito,California,6069.0,6,1.0,-0.0579,.,,-0.248
7299,2020-03-24,San Benito,California,6069.0,7,1.0,-0.077,.,,-0.273
8234,2020-03-25,San Benito,California,6069.0,9,1.0,-0.0974,.,,-0.23199999
9270,2020-03-26,San Benito,California,6069.0,9,1.0,-0.118,.,,-0.294
10371,2020-03-27,San Benito,California,6069.0,11,1.0,-0.139,.,,-0.23399999999999999
11525,2020-03-28,San Benito,California,6069.0,11,1.0,-0.16,.,,-0.23399999999999999
12727,2020-03-29,San Benito,California,6069.0,14,1.0,-0.18,.,,-0.244
13962,2020-03-30,San Benito,California,6069.0,17,1.0,-0.199,.,,-0.26199999
15237,2020-03-31,San Benito,California,6069.0,21,1.0,-0.218,.,,-0.27700001
16544,2020-04-01,San Benito,California,6069.0,23,1.0,-0.236,.,,-0.33199999
17883,2020-04-02,San Benito,California,6069.0,23,1.0,-0.253,.,,-0.30399999
19255,2020-04-03,San Benito,California,6069.0,23,2.0,-0.269,.,,-0.34599999
20652,2020-04-04,San Benito,California,6069.0,23,2.0,-0.285,.,,-0.36899999
22073,2020-04-05,San Benito,California,6069.0,23,2.0,-0.299,.,,-0.37799999
23502,2020-04-06,San Benito,California,6069.0,30,2.0,-0.313,.,,-0.375
24944,2020-04-07,San Benito,California,6069.0,31,2.0,-0.327,.,,-0.37200001
26397,2020-04-08,San Benito,California,6069.0,33,2.0,-0.34,.,,-0.33899999
27858,2020-04-09,San Benito,California,6069.0,34,2.0,-0.352,.,,-0.32300001
29327,2020-04-10,San Benito,California,6069.0,35,2.0,-0.365,.,,-0.375
30809,2020-04-11,San Benito,California,6069.0,35,2.0,-0.376,.,,-0.37200001
32303,2020-04-12,San Benito,California,6069.0,35,2.0,-0.387,.,,-0.37200001
33801,2020-04-13,San Benito,California,6069.0,38,2.0,-0.397,.,,-0.35600001
35303,2020-04-14,San Benito,California,6069.0,39,2.0,-0.406,.,,-0.36000001
36810,2020-04-15,San Benito,California,6069.0,41,2.0,-0.413,.,,-0.38600001
38323,2020-04-16,San Benito,California,6069.0,42,2.0,-0.419,.,,-0.40099999
39838,2020-04-17,San Benito,California,6069.0,44,2.0,-0.424,.,,-0.36300001
41357,2020-04-18,San Benito,California,6069.0,44,2.0,-0.427,.,,-0.368
42879,2020-04-19,San Benito,California,6069.0,44,2.0,-0.428,.,,-0.37
