,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
6078,2020-03-22,Cumberland,North Carolina,37051.0,2,0.0,-0.0263,-.0622,-0.109,-0.032000002
6917,2020-03-23,Cumberland,North Carolina,37051.0,2,0.0,-0.0301,-.0672,-0.132,-0.0678
7810,2020-03-24,Cumberland,North Carolina,37051.0,2,0.0,-0.0342,-.0727,-0.146,-0.111
8777,2020-03-25,Cumberland,North Carolina,37051.0,5,0.0,-0.0385,-.0787,-0.166,-0.11199999999999999
9836,2020-03-26,Cumberland,North Carolina,37051.0,7,0.0,-0.0434,-.0856,-0.195,-0.139
10966,2020-03-27,Cumberland,North Carolina,37051.0,8,0.0,-0.0491,-.0951,-0.225,-0.177
12136,2020-03-28,Cumberland,North Carolina,37051.0,10,0.0,-0.0555,-.106,-0.25,-0.21100000000000002
13354,2020-03-29,Cumberland,North Carolina,37051.0,13,0.0,-0.0626,-.119,-0.265,-0.24699999
14611,2020-03-30,Cumberland,North Carolina,37051.0,15,0.0,-0.0702,-.133,-0.281,-0.21699999
15900,2020-03-31,Cumberland,North Carolina,37051.0,18,0.0,-0.0782,-.148,-0.305,-0.19
17226,2020-04-01,Cumberland,North Carolina,37051.0,19,0.0,-0.0864,-.163,-0.318,-0.16699999999999998
18579,2020-04-02,Cumberland,North Carolina,37051.0,25,0.0,-0.0947,-.179,-0.33,-0.139
19961,2020-04-03,Cumberland,North Carolina,37051.0,35,0.0,-0.103,-.193,-0.337,-0.12800001
21373,2020-04-04,Cumberland,North Carolina,37051.0,42,0.0,-0.11,-.207,-0.349,-0.111
22799,2020-04-05,Cumberland,North Carolina,37051.0,42,0.0,-0.118,-.219,-0.345,-0.081600003
24234,2020-04-06,Cumberland,North Carolina,37051.0,45,0.0,-0.125,-.231,-0.35100000000000003,-0.10099999999999999
25682,2020-04-07,Cumberland,North Carolina,37051.0,62,0.0,-0.131,-.242,-0.353,-0.11900000000000001
27139,2020-04-08,Cumberland,North Carolina,37051.0,64,0.0,-0.137,-.252,-0.363,-0.13600001
28603,2020-04-09,Cumberland,North Carolina,37051.0,72,1.0,-0.143,-.262,-0.364,-0.161
30079,2020-04-10,Cumberland,North Carolina,37051.0,75,1.0,-0.149,-.272,-0.38299999999999995,-0.17
31568,2020-04-11,Cumberland,North Carolina,37051.0,82,1.0,-0.154,-.281,-0.386,-0.17
33064,2020-04-12,Cumberland,North Carolina,37051.0,84,1.0,-0.158,-.291,-0.39899999999999997,-0.205
34564,2020-04-13,Cumberland,North Carolina,37051.0,84,2.0,-0.163,-.3,-0.40299999999999997,-0.182
