,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
5413,2020-03-21,Greenwood,South Carolina,45047.0,2,0.0,-0.0235,.,,-0.16399999999999998
6201,2020-03-22,Greenwood,South Carolina,45047.0,2,0.0,-0.0263,.,,-0.19899999999999998
7046,2020-03-23,Greenwood,South Carolina,45047.0,2,0.0,-0.0296,.,,-0.25299999
7954,2020-03-24,Greenwood,South Carolina,45047.0,2,0.0,-0.0332,.,,-0.308
8943,2020-03-25,Greenwood,South Carolina,45047.0,2,0.0,-0.037,.,,-0.32499999
10014,2020-03-26,Greenwood,South Carolina,45047.0,2,0.0,-0.0409,.,,-0.33299999999999996
11150,2020-03-27,Greenwood,South Carolina,45047.0,2,0.0,-0.0447,.,,-0.359
12333,2020-03-28,Greenwood,South Carolina,45047.0,3,0.0,-0.0485,.,,-0.34900001
13555,2020-03-29,Greenwood,South Carolina,45047.0,3,0.0,-0.052,.,,-0.32499999
14817,2020-03-30,Greenwood,South Carolina,45047.0,3,0.0,-0.0551,.,,-0.32100001
16114,2020-03-31,Greenwood,South Carolina,45047.0,5,0.0,-0.0579,.,,-0.27500001
17441,2020-04-01,Greenwood,South Carolina,45047.0,6,0.0,-0.0603,.,,-0.28299999
18800,2020-04-02,Greenwood,South Carolina,45047.0,8,0.0,-0.0623,.,,-0.28099999
20184,2020-04-03,Greenwood,South Carolina,45047.0,9,0.0,-0.0641,.,,-0.22499999
21597,2020-04-04,Greenwood,South Carolina,45047.0,10,0.0,-0.0658,.,,-0.244
23024,2020-04-05,Greenwood,South Carolina,45047.0,10,0.0,-0.0673,.,,-0.23999999
24461,2020-04-06,Greenwood,South Carolina,45047.0,11,0.0,-0.0686,.,,-0.23199999
25912,2020-04-07,Greenwood,South Carolina,45047.0,12,0.0,-0.0697,.,,-0.25999999
27371,2020-04-08,Greenwood,South Carolina,45047.0,14,0.0,-0.0707,.,,-0.237
28836,2020-04-09,Greenwood,South Carolina,45047.0,15,0.0,-0.0714,.,,-0.30700001
30313,2020-04-10,Greenwood,South Carolina,45047.0,16,0.0,-0.0717,.,,-0.361
31805,2020-04-11,Greenwood,South Carolina,45047.0,17,0.0,-0.0717,.,,-0.35600001
33301,2020-04-12,Greenwood,South Carolina,45047.0,17,0.0,-0.0713,.,,-0.375
34802,2020-04-13,Greenwood,South Carolina,45047.0,18,0.0,-0.0706,.,,-0.39799999999999996
36306,2020-04-14,Greenwood,South Carolina,45047.0,18,0.0,-0.0696,.,,-0.39399999
37815,2020-04-15,Greenwood,South Carolina,45047.0,19,0.0,-0.0682,.,,-0.43900001
39330,2020-04-16,Greenwood,South Carolina,45047.0,31,0.0,-0.0665,.,,-0.37
40848,2020-04-17,Greenwood,South Carolina,45047.0,32,0.0,-0.0646,.,,-0.361
42368,2020-04-18,Greenwood,South Carolina,45047.0,34,0.0,-0.0623,.,,-0.34999999
43893,2020-04-19,Greenwood,South Carolina,45047.0,36,0.0,-0.0597,.,,-0.34400001
