,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
171154,2020-03-11,Baltimore,Maryland,24005.0,1,0.0,0.0,0.0163,-.0306,-0.0759,-0.0171
171155,2020-03-12,Baltimore,Maryland,24005.0,1,0.0,0.0,0.0153,-.0319,-0.155,0.0286
171156,2020-03-13,Baltimore,Maryland,24005.0,2,0.0,1.0,0.014,-.0334,-0.151,0.0562
171157,2020-03-14,Baltimore,Maryland,24005.0,3,0.0,1.0,0.0124,-.0354,-0.192,0.0261
171158,2020-03-15,Baltimore,Maryland,24005.0,3,0.0,0.0,0.0103,-.0376,-0.214,-0.0162
171159,2020-03-16,Baltimore,Maryland,24005.0,4,0.0,1.0,0.00791,-.0405,-0.226,-0.0124
171160,2020-03-17,Baltimore,Maryland,24005.0,4,0.0,0.0,0.00491,-.0441,-0.259,-0.0141
171161,2020-03-18,Baltimore,Maryland,24005.0,7,0.0,3.0,0.00122,-.0488,-0.27,-0.0766
171162,2020-03-19,Baltimore,Maryland,24005.0,13,0.0,6.0,-0.0033,-.0548,-0.29100000000000004,-0.121
171163,2020-03-20,Baltimore,Maryland,24005.0,13,1.0,0.0,-0.00875,-.0628,-0.331,-0.159
171164,2020-03-21,Baltimore,Maryland,24005.0,19,1.0,6.0,-0.0153,-.0732,-0.315,-0.187
171165,2020-03-22,Baltimore,Maryland,24005.0,28,1.0,9.0,-0.0229,-.0855,-0.34,-0.197
171166,2020-03-23,Baltimore,Maryland,24005.0,35,1.0,7.0,-0.0313,-.0994,-0.364,-0.237
171167,2020-03-24,Baltimore,Maryland,24005.0,42,1.0,7.0,-0.0404,-.115,-0.379,-0.245
171168,2020-03-25,Baltimore,Maryland,24005.0,51,1.0,9.0,-0.05,-.131,-0.40299999999999997,-0.249
171169,2020-03-26,Baltimore,Maryland,24005.0,81,1.0,30.0,-0.0599,-.148,-0.419,-0.271
171170,2020-03-27,Baltimore,Maryland,24005.0,103,1.0,22.0,-0.0699,-.166,-0.431,-0.29
