,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
3551,2020-03-18,Williamson,Texas,48491.0,4,0.0,0.00096,.00541,-0.0583,0.029100001
4110,2020-03-19,Williamson,Texas,48491.0,8,0.0,-0.00423,.000206,-0.0727,-0.0123
4758,2020-03-20,Williamson,Texas,48491.0,9,0.0,-0.0106,-.00666,-0.0956,-0.059099998
5487,2020-03-21,Williamson,Texas,48491.0,9,0.0,-0.0182,-.0155,-0.122,-0.081799999
6280,2020-03-22,Williamson,Texas,48491.0,9,0.0,-0.0268,-.0256,-0.132,-0.077399999
7129,2020-03-23,Williamson,Texas,48491.0,14,0.0,-0.0365,-.0371,-0.149,-0.13500001
8048,2020-03-24,Williamson,Texas,48491.0,14,0.0,-0.0473,-.0498,-0.17600000000000002,-0.15099999
9063,2020-03-25,Williamson,Texas,48491.0,22,0.0,-0.059,-.0639,-0.233,-0.15800001
10143,2020-03-26,Williamson,Texas,48491.0,27,0.0,-0.0715,-.0789,-0.268,-0.17600000000000002
11289,2020-03-27,Williamson,Texas,48491.0,34,0.0,-0.0851,-.0956,-0.292,-0.212
12481,2020-03-28,Williamson,Texas,48491.0,34,0.0,-0.0997,-.114,-0.308,-0.24100000000000002
13711,2020-03-29,Williamson,Texas,48491.0,37,1.0,-0.115,-.134,-0.322,-0.26300001
14977,2020-03-30,Williamson,Texas,48491.0,37,1.0,-0.131,-.154,-0.341,-0.25600001
16275,2020-03-31,Williamson,Texas,48491.0,42,1.0,-0.147,-.175,-0.35100000000000003,-0.23199999
17610,2020-04-01,Williamson,Texas,48491.0,55,1.0,-0.162,-.196,-0.336,-0.21799999
18978,2020-04-02,Williamson,Texas,48491.0,55,1.0,-0.177,-.216,-0.33899999999999997,-0.23800001
20363,2020-04-03,Williamson,Texas,48491.0,71,1.0,-0.192,-.234,-0.33899999999999997,-0.25
21781,2020-04-04,Williamson,Texas,48491.0,71,1.0,-0.204,-.25,-0.345,-0.25299999
23209,2020-04-05,Williamson,Texas,48491.0,77,2.0,-0.216,-.265,-0.345,-0.25400001
24646,2020-04-06,Williamson,Texas,48491.0,81,3.0,-0.226,-.279,-0.34299999999999997,-0.23199999
26097,2020-04-07,Williamson,Texas,48491.0,81,3.0,-0.236,-.292,-0.349,-0.25600001
27556,2020-04-08,Williamson,Texas,48491.0,87,4.0,-0.244,-.303,-0.358,-0.27500001
29023,2020-04-09,Williamson,Texas,48491.0,103,4.0,-0.251,-.314,-0.368,-0.27900001
30502,2020-04-10,Williamson,Texas,48491.0,110,4.0,-0.258,-.323,-0.377,-0.27200001
31994,2020-04-11,Williamson,Texas,48491.0,110,4.0,-0.264,-.331,-0.38,-0.25400001
33490,2020-04-12,Williamson,Texas,48491.0,117,4.0,-0.268,-.339,-0.38799999999999996,-0.28600001
34991,2020-04-13,Williamson,Texas,48491.0,119,4.0,-0.272,-.345,-0.386,-0.31900001
36497,2020-04-14,Williamson,Texas,48491.0,124,4.0,-0.276,-.351,-0.384,-0.257
38008,2020-04-15,Williamson,Texas,48491.0,128,4.0,-0.279,-.356,-0.37,-0.20600000000000002
39523,2020-04-16,Williamson,Texas,48491.0,140,4.0,-0.281,-.361,-0.35200000000000004,-0.18899999999999997
41042,2020-04-17,Williamson,Texas,48491.0,146,4.0,-0.282,-.364,-0.344,-0.175
42562,2020-04-18,Williamson,Texas,48491.0,151,4.0,-0.283,-.367,-0.331,-0.19499999
44088,2020-04-19,Williamson,Texas,48491.0,155,4.0,-0.283,-.369,-0.307,-0.18600000000000003
45615,2020-04-20,Williamson,Texas,48491.0,156,4.0,-0.283,-.372,-0.29600000000000004,-0.15099999
47144,2020-04-21,Williamson,Texas,48491.0,158,5.0,-0.282,-.374,-0.27399999999999997,-0.18799999
48675,2020-04-22,Williamson,Texas,48491.0,167,5.0,-0.281,-.376,-0.27399999999999997,-0.162
50206,2020-04-23,Williamson,Texas,48491.0,184,5.0,-0.28,-.377,-0.271,-0.16599999
51737,2020-04-24,Williamson,Texas,48491.0,206,5.0,-0.278,-.378,-0.262,-0.20299999
53271,2020-04-25,Williamson,Texas,48491.0,211,6.0,-0.277,-.379,-0.26,-0.18099999
54807,2020-04-26,Williamson,Texas,48491.0,262,6.0,-0.274,-.379,-0.27399999999999997,-0.15099999
56343,2020-04-27,Williamson,Texas,48491.0,287,6.0,-0.272,-.379,-0.28,-0.163
57881,2020-04-28,Williamson,Texas,48491.0,287,7.0,-0.269,-.378,-0.298,-0.149
59419,2020-04-29,Williamson,Texas,48491.0,293,8.0,-0.266,-.377,-0.292,-0.214
60957,2020-04-30,Williamson,Texas,48491.0,301,9.0,-0.263,-.376,-0.294,-0.147
62497,2020-05-01,Williamson,Texas,48491.0,306,10.0,-0.26,-.374,-0.285,-0.18600000000000003
64039,2020-05-02,Williamson,Texas,48491.0,313,10.0,-0.257,-.373,-0.276,-0.17299999
65583,2020-05-03,Williamson,Texas,48491.0,323,10.0,-0.253,-.371,-0.268,-0.145
67128,2020-05-04,Williamson,Texas,48491.0,328,10.0,-0.25,-.37,-0.255,-0.146
68675,2020-05-05,Williamson,Texas,48491.0,333,11.0,-0.247,-.369,-0.245,-0.11699999999999999
70223,2020-05-06,Williamson,Texas,48491.0,341,12.0,-0.244,-.367,-0.239,-0.12300000000000001
71777,2020-05-07,Williamson,Texas,48491.0,352,12.0,-0.241,-.365,-0.23399999999999999,-0.106
73331,2020-05-08,Williamson,Texas,48491.0,361,12.0,-0.238,-.362,-0.21899999999999997,-0.054299999
74885,2020-05-09,Williamson,Texas,48491.0,368,13.0,-0.235,-.359,-0.21100000000000002,-0.051399997999999995
76439,2020-05-10,Williamson,Texas,48491.0,377,13.0,-0.232,-.354,-0.20800000000000002,-0.072400004
77993,2020-05-11,Williamson,Texas,48491.0,380,14.0,-0.23,-.35,-0.201,-0.10099999999999999
79547,2020-05-12,Williamson,Texas,48491.0,397,16.0,-0.227,-.345,-0.183,-0.11900000000000001
81101,2020-05-13,Williamson,Texas,48491.0,424,16.0,-0.224,-.339,-0.16899999999999998,-0.09520000199999999
82655,2020-05-14,Williamson,Texas,48491.0,442,19.0,-0.22,-.333,-0.149,-0.086099997
84211,2020-05-15,Williamson,Texas,48491.0,451,19.0,-0.217,-.326,-0.154,-0.097800002
85767,2020-05-16,Williamson,Texas,48491.0,463,19.0,-0.213,-.319,-0.157,-0.10300000000000001
87323,2020-05-17,Williamson,Texas,48491.0,481,19.0,-0.208,-.313,-0.16,-0.094300002
88879,2020-05-18,Williamson,Texas,48491.0,486,19.0,-0.203,-.306,-0.161,-0.044399999
90438,2020-05-19,Williamson,Texas,48491.0,501,20.0,-0.198,-.298,-0.158,-0.0239
91998,2020-05-20,Williamson,Texas,48491.0,513,20.0,-0.192,-.291,-0.152,-0.037000000000000005
93558,2020-05-21,Williamson,Texas,48491.0,520,20.0,-0.186,-.283,-0.14800000000000002,-0.051800001
95120,2020-05-22,Williamson,Texas,48491.0,528,21.0,-0.181,-.276,-0.14,-0.054299999
96685,2020-05-23,Williamson,Texas,48491.0,541,21.0,-0.176,-.269,-0.131,-0.036400001
98250,2020-05-24,Williamson,Texas,48491.0,553,21.0,-0.171,-.263,-0.128,-0.032699998
99815,2020-05-25,Williamson,Texas,48491.0,565,22.0,-0.167,-.256,-0.11,-0.0493
101380,2020-05-26,Williamson,Texas,48491.0,584,22.0,-0.163,-.25,-0.125,-0.051600002
102945,2020-05-27,Williamson,Texas,48491.0,588,22.0,-0.159,-.245,-0.12300000000000001,-0.018300001
104511,2020-05-28,Williamson,Texas,48491.0,596,23.0,-0.156,-.24,-0.11800000000000001,-0.017100001
106078,2020-05-29,Williamson,Texas,48491.0,605,24.0,-0.153,-.237,-0.12300000000000001,-0.044199999000000004
107645,2020-05-30,Williamson,Texas,48491.0,612,24.0,-0.151,-.234,-0.126,-0.068099998
109212,2020-05-31,Williamson,Texas,48491.0,621,24.0,-0.148,-.231,-0.125,-0.077399999
110779,2020-06-01,Williamson,Texas,48491.0,630,25.0,-0.146,-.23,-0.128,-0.055799997999999996
112348,2020-06-02,Williamson,Texas,48491.0,636,25.0,-0.145,-.228,-0.14,-0.037900001
113918,2020-06-03,Williamson,Texas,48491.0,649,25.0,-0.143,-.227,-0.155,-0.062799998
115489,2020-06-04,Williamson,Texas,48491.0,660,27.0,-0.141,-.226,-0.171,-0.11800000000000001
117061,2020-06-05,Williamson,Texas,48491.0,672,27.0,-0.139,-.224,-0.18100000000000002,-0.072499998
118633,2020-06-06,Williamson,Texas,48491.0,684,28.0,-0.138,-.222,-0.196,-0.053300001
120205,2020-06-07,Williamson,Texas,48491.0,691,28.0,-0.136,-.218,-0.203,-0.043299999000000006
121777,2020-06-08,Williamson,Texas,48491.0,698,28.0,-0.134,-.214,-0.209,-0.054099999
123349,2020-06-09,Williamson,Texas,48491.0,745,29.0,-0.132,-.209,-0.209,-0.077799998
124921,2020-06-10,Williamson,Texas,48491.0,763,29.0,-0.13,-.204,-0.22,-0.048999999
126493,2020-06-11,Williamson,Texas,48491.0,787,30.0,-0.128,-.199,-0.23199999999999998,-0.0162
128065,2020-06-12,Williamson,Texas,48491.0,820,30.0,-0.126,-.194,-0.248,-0.0145
129638,2020-06-13,Williamson,Texas,48491.0,862,30.0,-0.124,-.19,-0.252,-0.0219
131211,2020-06-14,Williamson,Texas,48491.0,904,30.0,-0.123,-.185,-0.255,-0.0297
132784,2020-06-15,Williamson,Texas,48491.0,960,30.0,-0.121,-.182,-0.26,-0.0283
134358,2020-06-16,Williamson,Texas,48491.0,1021,30.0,-0.12,-.179,-0.255,-0.0056099999
135933,2020-06-17,Williamson,Texas,48491.0,1068,32.0,-0.119,-.176,-0.23800000000000002,-0.0029
137510,2020-06-18,Williamson,Texas,48491.0,1114,32.0,-0.118,-.175,-0.221,-0.0185
139087,2020-06-19,Williamson,Texas,48491.0,1159,32.0,-0.117,-.173,-0.20600000000000002,-0.018100001
140665,2020-06-20,Williamson,Texas,48491.0,1237,32.0,-0.117,-.172,-0.195,-0.0122
142244,2020-06-21,Williamson,Texas,48491.0,1337,32.0,-0.116,-.171,-0.2,-0.0024000001000000003
143824,2020-06-22,Williamson,Texas,48491.0,1411,32.0,-0.115,-.17,-0.205,-0.023499999
145404,2020-06-23,Williamson,Texas,48491.0,1498,32.0,-0.114,-.17,-0.209,-0.043900002
146984,2020-06-24,Williamson,Texas,48491.0,1614,32.0,-0.113,-.169,-0.214,-0.0425
148564,2020-06-25,Williamson,Texas,48491.0,1702,32.0,-0.112,-.168,-0.22,-0.072700001
150145,2020-06-26,Williamson,Texas,48491.0,1770,35.0,-0.111,-.168,-0.22,-0.10800000000000001
151726,2020-06-27,Williamson,Texas,48491.0,1850,35.0,-0.111,-.167,-0.225,-0.10099999999999999
153307,2020-06-28,Williamson,Texas,48491.0,2019,35.0,-0.11,-.167,-0.21899999999999997,-0.107
154888,2020-06-29,Williamson,Texas,48491.0,2100,37.0,-0.109,-.166,-0.217,-0.09520000199999999
156469,2020-06-30,Williamson,Texas,48491.0,2230,39.0,-0.109,-.165,-0.217,-0.0889
158050,2020-07-01,Williamson,Texas,48491.0,2339,39.0,-0.108,-.165,-0.228,-0.09510000099999999
159631,2020-07-02,Williamson,Texas,48491.0,2388,39.0,-0.108,-.164,-0.228,-0.068099998
161213,2020-07-03,Williamson,Texas,48491.0,2469,42.0,-0.108,-.164,-0.249,-0.071599998
162795,2020-07-04,Williamson,Texas,48491.0,2469,42.0,-0.108,-.164,-0.184,-0.079499997
164377,2020-07-05,Williamson,Texas,48491.0,2469,42.0,-0.109,-.165,-0.217,-0.043200000999999995
165959,2020-07-06,Williamson,Texas,48491.0,3151,45.0,-0.11,-.166,-0.226,-0.033
167541,2020-07-07,Williamson,Texas,48491.0,3318,46.0,-0.111,-.167,-0.228,-0.024800001000000002
169124,2020-07-08,Williamson,Texas,48491.0,3442,48.0,-0.112,-.169,-0.222,-0.0218
170707,2020-07-09,Williamson,Texas,48491.0,3617,51.0,-0.113,-.17,-0.22,-0.0284
172290,2020-07-10,Williamson,Texas,48491.0,3654,51.0,-0.114,-.172,-0.218,-0.033199999
173873,2020-07-11,Williamson,Texas,48491.0,3745,52.0,-0.116,-.173,-0.209,-0.046700001
175456,2020-07-12,Williamson,Texas,48491.0,3810,54.0,-0.117,-.175,-0.205,-0.055100000999999996
177039,2020-07-13,Williamson,Texas,48491.0,4042,56.0,-0.118,-.176,-0.20600000000000002,-0.060899999
178622,2020-07-14,Williamson,Texas,48491.0,4153,56.0,-0.119,-.177,-0.20800000000000002,-0.091499999
180205,2020-07-15,Williamson,Texas,48491.0,4327,61.0,-0.12,-.178,-0.21,-0.098999999
181788,2020-07-16,Williamson,Texas,48491.0,4420,65.0,-0.121,-.178,-0.214,-0.0535
183372,2020-07-17,Williamson,Texas,48491.0,4490,67.0,-0.121,-.178,-0.21600000000000003,-0.035399999
184956,2020-07-18,Williamson,Texas,48491.0,4686,70.0,-0.122,-.177,-0.222,-0.053300001
186540,2020-07-19,Williamson,Texas,48491.0,4792,72.0,-0.122,-.175,-0.22399999999999998,-0.0309
188125,2020-07-20,Williamson,Texas,48491.0,4888,74.0,-0.122,-.174,-0.22699999999999998,-0.035599999
189710,2020-07-21,Williamson,Texas,48491.0,4981,77.0,-0.122,-.173,-0.221,-0.034400001
191295,2020-07-22,Williamson,Texas,48491.0,5071,79.0,-0.121,-.171,-0.22,-0.042100001
192880,2020-07-23,Williamson,Texas,48491.0,5145,89.0,-0.12,-.169,-0.209,-0.055300000999999994
194464,2020-07-24,Williamson,Texas,48491.0,5203,90.0,-0.119,-.167,-0.213,-0.025599999
196048,2020-07-25,Williamson,Texas,48491.0,5246,92.0,-0.117,-.164,-0.20600000000000002,0.00856
197632,2020-07-26,Williamson,Texas,48491.0,5304,94.0,-0.115,-.162,-0.207,-0.0089999996
199216,2020-07-27,Williamson,Texas,48491.0,5366,99.0,-0.113,-.16,-0.201,-0.023
200801,2020-07-28,Williamson,Texas,48491.0,5433,100.0,-0.111,-.158,-0.205,-0.0127
202386,2020-07-29,Williamson,Texas,48491.0,5551,79.0,-0.108,-.156,-0.203,0.0016699999999999998
203971,2020-07-30,Williamson,Texas,48491.0,5616,79.0,-0.106,-.154,-0.215,-0.00115
205556,2020-07-31,Williamson,Texas,48491.0,5715,79.0,-0.104,-.153,-0.20800000000000002,-0.0162
207141,2020-08-01,Williamson,Texas,48491.0,5715,79.0,-0.102,-.152,-0.214,-0.034899998
208726,2020-08-02,Williamson,Texas,48491.0,5715,79.0,-0.1,-.151,-0.218,-0.034600001
210311,2020-08-03,Williamson,Texas,48491.0,5832,80.0,-0.099,-.151,-0.22699999999999998,-0.020199999
