,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
5073,2020-03-21,Linn,Iowa,19113.0,3,0.0,,,-0.217,-0.19499999
5821,2020-03-22,Linn,Iowa,19113.0,4,0.0,,,-0.223,-0.24100000000000002
6636,2020-03-23,Linn,Iowa,19113.0,6,0.0,,,-0.25,-0.26100001
7517,2020-03-24,Linn,Iowa,19113.0,6,0.0,,,-0.27899999999999997,-0.33399999
8468,2020-03-25,Linn,Iowa,19113.0,7,0.0,,,-0.298,-0.354
9511,2020-03-26,Linn,Iowa,19113.0,12,0.0,,,-0.318,-0.377
10624,2020-03-27,Linn,Iowa,19113.0,22,0.0,,,-0.33,-0.361
11787,2020-03-28,Linn,Iowa,19113.0,36,0.0,,,-0.35,-0.375
12996,2020-03-29,Linn,Iowa,19113.0,42,1.0,,,-0.37,-0.37799999
14241,2020-03-30,Linn,Iowa,19113.0,71,2.0,,,-0.37799999999999995,-0.37900001
15524,2020-03-31,Linn,Iowa,19113.0,90,2.0,,,-0.391,-0.375
16837,2020-04-01,Linn,Iowa,19113.0,94,2.0,,,-0.4,-0.35800001
18182,2020-04-02,Linn,Iowa,19113.0,105,4.0,,,-0.39899999999999997,-0.35200000000000004
19558,2020-04-03,Linn,Iowa,19113.0,118,4.0,,,-0.40399999999999997,-0.35600001
20962,2020-04-04,Linn,Iowa,19113.0,139,4.0,,,-0.40399999999999997,-0.359
22384,2020-04-05,Linn,Iowa,19113.0,161,6.0,,,-0.4,-0.34900001
23816,2020-04-06,Linn,Iowa,19113.0,176,8.0,,,-0.39799999999999996,-0.34299999
25261,2020-04-07,Linn,Iowa,19113.0,186,8.0,,,-0.39299999999999996,-0.34099999
26716,2020-04-08,Linn,Iowa,19113.0,197,9.0,,,-0.389,-0.34599999
28178,2020-04-09,Linn,Iowa,19113.0,215,9.0,,,-0.39799999999999996,-0.34599999
29650,2020-04-10,Linn,Iowa,19113.0,225,12.0,,,-0.396,-0.34400001
31134,2020-04-11,Linn,Iowa,19113.0,235,12.0,,,-0.40700000000000003,-0.34
32628,2020-04-12,Linn,Iowa,19113.0,243,18.0,,,-0.419,-0.37099999
34127,2020-04-13,Linn,Iowa,19113.0,258,19.0,,,-0.424,-0.38
35629,2020-04-14,Linn,Iowa,19113.0,265,19.0,,,-0.42200000000000004,-0.38800001
37136,2020-04-15,Linn,Iowa,19113.0,276,21.0,,,-0.41600000000000004,-0.38999999
38649,2020-04-16,Linn,Iowa,19113.0,280,22.0,,,-0.408,-0.36399999
40164,2020-04-17,Linn,Iowa,19113.0,304,22.0,,,-0.408,-0.34700000000000003
41683,2020-04-18,Linn,Iowa,19113.0,332,25.0,,,-0.4,-0.345
43205,2020-04-19,Linn,Iowa,19113.0,397,25.0,,,-0.386,-0.308
44731,2020-04-20,Linn,Iowa,19113.0,411,27.0,,,-0.37799999999999995,-0.30399999
46258,2020-04-21,Linn,Iowa,19113.0,462,27.0,,,-0.36,-0.27399999
47788,2020-04-22,Linn,Iowa,19113.0,469,29.0,,,-0.359,-0.26800001
49319,2020-04-23,Linn,Iowa,19113.0,481,29.0,,,-0.35100000000000003,-0.285
50850,2020-04-24,Linn,Iowa,19113.0,511,32.0,,,-0.34299999999999997,-0.29899999
52383,2020-04-25,Linn,Iowa,19113.0,550,33.0,,,-0.341,-0.29600000000000004
53918,2020-04-26,Linn,Iowa,19113.0,575,34.0,,,-0.34,-0.29800001
55454,2020-04-27,Linn,Iowa,19113.0,613,34.0,,,-0.342,-0.28799999
56991,2020-04-28,Linn,Iowa,19113.0,632,36.0,,,-0.35700000000000004,-0.29499999
58529,2020-04-29,Linn,Iowa,19113.0,652,40.0,,,-0.361,-0.30899999
60067,2020-04-30,Linn,Iowa,19113.0,669,43.0,,,-0.361,-0.29600000000000004
61605,2020-05-01,Linn,Iowa,19113.0,673,45.0,,,-0.366,-0.28400001
63146,2020-05-02,Linn,Iowa,19113.0,705,47.0,,,-0.361,-0.28400001
64688,2020-05-03,Linn,Iowa,19113.0,731,47.0,,,-0.364,-0.28400001
66232,2020-05-04,Linn,Iowa,19113.0,757,47.0,,,-0.363,-0.27599999
67777,2020-05-05,Linn,Iowa,19113.0,767,53.0,,,-0.355,-0.27900001
69324,2020-05-06,Linn,Iowa,19113.0,770,55.0,,,-0.342,-0.27399999
70875,2020-05-07,Linn,Iowa,19113.0,805,56.0,,,-0.342,-0.27399999
72429,2020-05-08,Linn,Iowa,19113.0,813,58.0,,,-0.33899999999999997,-0.25400001
73983,2020-05-09,Linn,Iowa,19113.0,819,58.0,,,-0.33299999999999996,-0.23399999999999999
75537,2020-05-10,Linn,Iowa,19113.0,827,58.0,,,-0.33799999999999997,-0.226
77091,2020-05-11,Linn,Iowa,19113.0,841,59.0,,,-0.325,-0.23100001
