,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
13782,2020-03-29,Winchester city,Virginia,51840.0,1,0.0,,,,-0.26100001
15053,2020-03-30,Winchester city,Virginia,51840.0,3,0.0,,,,-0.248
16356,2020-03-31,Winchester city,Virginia,51840.0,3,0.0,,,,-0.23199999
17694,2020-04-01,Winchester city,Virginia,51840.0,5,0.0,,,,-0.20900001
19063,2020-04-02,Winchester city,Virginia,51840.0,5,0.0,,,,-0.185
20455,2020-04-03,Winchester city,Virginia,51840.0,9,0.0,,,,-0.163
21874,2020-04-04,Winchester city,Virginia,51840.0,10,0.0,,,,-0.13699999
23302,2020-04-05,Winchester city,Virginia,51840.0,11,0.0,,,,-0.121
24741,2020-04-06,Winchester city,Virginia,51840.0,13,0.0,,,,-0.147
26194,2020-04-07,Winchester city,Virginia,51840.0,14,0.0,,,,-0.18899999999999997
27653,2020-04-08,Winchester city,Virginia,51840.0,15,0.0,,,,-0.22899999999999998
29121,2020-04-09,Winchester city,Virginia,51840.0,16,0.0,,,,-0.22899999999999998
30602,2020-04-10,Winchester city,Virginia,51840.0,16,0.0,,,,-0.213
32094,2020-04-11,Winchester city,Virginia,51840.0,19,0.0,,,,-0.243
33590,2020-04-12,Winchester city,Virginia,51840.0,19,0.0,,,,-0.28600001
35091,2020-04-13,Winchester city,Virginia,51840.0,20,0.0,,,,-0.303
36597,2020-04-14,Winchester city,Virginia,51840.0,20,0.0,,,,-0.22499999
38109,2020-04-15,Winchester city,Virginia,51840.0,21,0.0,,,,-0.19400001
39624,2020-04-16,Winchester city,Virginia,51840.0,21,0.0,,,,-0.052700002
41143,2020-04-17,Winchester city,Virginia,51840.0,22,0.0,,,,-0.1
42665,2020-04-18,Winchester city,Virginia,51840.0,25,0.0,,,,-0.122
44191,2020-04-19,Winchester city,Virginia,51840.0,25,0.0,,,,-0.071099997
45718,2020-04-20,Winchester city,Virginia,51840.0,25,0.0,,,,0.0043199998
47248,2020-04-21,Winchester city,Virginia,51840.0,27,0.0,,,,-0.0117
48779,2020-04-22,Winchester city,Virginia,51840.0,29,0.0,,,,-0.09030000099999999
50310,2020-04-23,Winchester city,Virginia,51840.0,30,0.0,,,,-0.0955
