,date,county,state,fips,cases,deaths,emp_combined,emp_combined_inclow,merchants_all,spend_all
2980,2020-03-17,Sampson,North Carolina,37163.0,1,0.0,,,,-0.076899998
3449,2020-03-18,Sampson,North Carolina,37163.0,1,0.0,,,,-0.12
3992,2020-03-19,Sampson,North Carolina,37163.0,1,0.0,,,,-0.17
4617,2020-03-20,Sampson,North Carolina,37163.0,1,0.0,,,,-0.21699999
5328,2020-03-21,Sampson,North Carolina,37163.0,1,0.0,,,,-0.215
6104,2020-03-22,Sampson,North Carolina,37163.0,1,0.0,,,,-0.141
6943,2020-03-23,Sampson,North Carolina,37163.0,1,0.0,,,,-0.11699999999999999
7837,2020-03-24,Sampson,North Carolina,37163.0,1,0.0,,,,-0.16
8807,2020-03-25,Sampson,North Carolina,37163.0,1,0.0,,,,-0.115
9866,2020-03-26,Sampson,North Carolina,37163.0,1,0.0,,,,-0.099399999
10997,2020-03-27,Sampson,North Carolina,37163.0,1,0.0,,,,-0.18799999
12168,2020-03-28,Sampson,North Carolina,37163.0,1,0.0,,,,-0.20100001
13388,2020-03-29,Sampson,North Carolina,37163.0,1,0.0,,,,-0.245
14646,2020-03-30,Sampson,North Carolina,37163.0,1,0.0,,,,-0.222
15937,2020-03-31,Sampson,North Carolina,37163.0,1,0.0,,,,-0.23600000000000002
17263,2020-04-01,Sampson,North Carolina,37163.0,1,0.0,,,,-0.285
18619,2020-04-02,Sampson,North Carolina,37163.0,1,0.0,,,,-0.32300001
20002,2020-04-03,Sampson,North Carolina,37163.0,1,0.0,,,,-0.354
21414,2020-04-04,Sampson,North Carolina,37163.0,2,0.0,,,,-0.345
22841,2020-04-05,Sampson,North Carolina,37163.0,2,0.0,,,,-0.34799999
24276,2020-04-06,Sampson,North Carolina,37163.0,3,0.0,,,,-0.39300001
25724,2020-04-07,Sampson,North Carolina,37163.0,4,0.0,,,,-0.38999999
27181,2020-04-08,Sampson,North Carolina,37163.0,5,0.0,,,,-0.301
28645,2020-04-09,Sampson,North Carolina,37163.0,8,0.0,,,,-0.228
30121,2020-04-10,Sampson,North Carolina,37163.0,10,0.0,,,,-0.16899999999999998
31610,2020-04-11,Sampson,North Carolina,37163.0,11,0.0,,,,-0.23999999
33106,2020-04-12,Sampson,North Carolina,37163.0,11,0.0,,,,-0.23
34607,2020-04-13,Sampson,North Carolina,37163.0,13,0.0,,,,-0.177
36110,2020-04-14,Sampson,North Carolina,37163.0,13,0.0,,,,-0.13500001
