,fips,pop,pop_density,median_age,afr,hisp,over60,median_income
41,1083,82782,147.8418,38.4,12.598149356140222,5.5458916189509795,18.00753787055157,28473.0
42,1085,11299,15.7827,40.6,73.54633153376405,0.7699796442163023,20.656695282768386,17895.0
43,1087,21452,35.231609999999996,36.3,82.6449748275219,1.0814842438933432,20.301137423084096,17540.0
44,1089,334811,417.68199999999996,37.3,24.00637971870697,4.600804633061638,17.328582394246304,32588.0
45,1091,21027,21.52461,40.4,51.70495077757169,1.6740381414371996,22.623293860274885,22415.0
46,1093,30776,41.46078,42.8,3.8471536262022354,2.053548219391734,25.289186378996618,20344.0
47,1095,93019,164.3905,38.2,1.6061234801492168,12.08140272417463,20.728023307066298,24278.0
48,1097,412992,335.92,36.6,34.62343096234309,2.405857740585774,18.50859096544243,25908.0
49,1099,23068,22.490560000000002,40.1,41.67678168891972,0.9537020981446159,21.722732790012138,20706.0
50,1101,229363,292.4626,34.9,54.70673125133521,3.6248217890418246,17.035005646071948,26487.0
51,1103,119490,206.253,39.0,11.871286300108794,7.662565905096661,20.012553351744916,26510.0
52,1105,10591,14.7166,37.2,68.69983948635634,1.0763856104239449,22.349164384855065,17576.0
53,1107,19746,22.40278,41.9,41.58310543907627,1.5851311658057328,23.093284715891826,20311.0
54,1109,32899,48.94999,31.4,36.63941153226542,2.218912428949208,18.13125018997538,20958.0
55,1111,22913,39.46777,41.2,20.10648976563523,2.8324531925108016,23.632872168637892,24128.0
56,1113,52947,82.58254000000001,35.8,41.80595690029652,3.675373486694242,18.052014278429375,24726.0
57,1115,83593,132.2879,38.6,8.55334776835381,2.0528034644049145,19.009964949218237,28940.0
58,1117,195085,248.53799999999998,36.9,10.627162518902017,5.929210344208935,16.010456980290645,38053.0
59,1119,13763,15.22645,37.7,74.95458838915934,0.6248637651674781,20.308072367943037,15278.0
60,1121,82291,111.6908,39.3,31.66202865440935,2.030598728901095,20.35216487829775,22313.0
61,1123,41616,58.08067,42.4,26.63158400615148,2.503844675124952,24.363225682429835,24621.0
62,1125,194656,147.2709,31.2,29.59631349662995,3.0561606115403586,15.593662666447477,25278.0
63,1127,67023,84.71143000000001,41.2,5.860674693761843,1.9500768392939738,22.926458081554095,24078.0
64,1129,17581,16.27559,39.7,24.913258631477163,0.8588817473408793,21.039758830555712,21647.0
65,1131,11670,13.134520000000002,38.8,72.53641816623822,0.6169665809768637,21.182519280205657,17766.0
66,1133,24484,39.94265,43.1,0.46969449436366606,2.609867668681588,25.008168599901975,20905.0
67,2013,3141,0.44987479999999996,42.1,6.972301814708691,12.257242916268703,10.378860235593761,29177.0
68,2016,5561,1.2666629999999999,40.7,5.970149253731343,13.055205898219743,9.368818557813343,35204.0
69,2020,291826,171.1908,32.9,5.560162562622932,7.5596417043032496,12.020519076435958,38390.0
70,2050,17013,0.41934920000000003,26.2,0.38206077705284197,1.0638923176394521,9.663198730382648,14419.0
71,2060,997,1.978791,42.8,0.0,2.4072216649949847,13.941825476429287,38804.0
72,2068,1826,0.1431998,41.5,0.547645125958379,2.3001095290251916,13.964950711938664,26630.0
73,2070,4847,0.2610295,29.0,0.22694450175366207,2.0837631524654427,11.388487724365588,23136.0
74,2090,97581,13.29766,31.0,4.5326446746805225,5.791086379520603,11.2214467980447,36644.0
75,2100,2508,1.081687,46.9,0.3987240829346092,1.8740031897926632,23.40510366826156,34411.0
76,2105,2150,0.2857175,46.0,0.37209302325581395,3.5813953488372094,22.465116279069765,28750.0
77,2110,31275,11.57506,38.1,0.8920863309352519,5.0775379696243,14.37250199840128,42746.0
78,2122,55400,3.446274,40.6,0.4855595667870036,2.9620938628158844,18.025270758122744,30696.0
79,2130,13477,2.773951,38.4,0.578763819841211,3.991986347109891,16.26474734733249,35398.0
80,2150,13592,2.0752479999999998,32.5,0.6768687463213655,7.3278399058269565,11.440553266627427,31806.0
81,2164,1631,0.0689582,30.8,0.5518087063151441,2.6364193746168,12.13979153893317,21080.0
82,2170,88995,3.6165220000000002,34.8,0.9618517894263722,3.7091971459070736,12.756896454857014,29828.0
83,2180,9492,0.41338290000000005,27.6,0.28445006321112515,1.2115465655288664,10.155920775389802,21213.0
84,2185,9430,0.10631889999999998,35.1,0.9968186638388122,2.64050901378579,9.077412513255567,51525.0
85,2188,7523,0.2114831,25.7,0.49182506978598967,0.7709690283131729,9.530772298285259,18986.0
86,2195,3815,1.162407,41.5,0.39318479685452157,3.4076015727391877,18.95150720838794,28653.0
87,2198,5559,1.417074,39.9,0.3058103975535168,2.2845835581939196,16.58571685554956,23921.0
88,2220,8881,3.094059,38.2,0.5292196824681905,4.920617047629772,17.11518973088616,38659.0
89,2230,968,2.140055,41.2,0.0,2.169421487603306,16.425619834710744,35662.0
90,2240,7029,0.2837843,37.4,1.0812348840517854,3.329065300896287,15.350689998577321,29888.0
91,2261,9636,0.2814262,39.8,0.4773765047737651,3.6218347862183475,14.746782897467828,36760.0
92,2275,2369,0.9321328000000001,46.7,0.16884761502743773,1.561840439003799,24.187420852680454,27083.0
93,2282,662,0.08654209,39.7,0.3021148036253776,2.56797583081571,16.61631419939577,32159.0
94,2290,5588,0.03840423,35.3,0.17895490336435219,1.1811023622047243,16.01646385110952,19238.0
95,4001,71518,6.38695,32.4,0.24469364355826506,5.75099974831511,16.70628373276658,20596.0
96,4003,131346,21.30272,39.7,4.160766220516803,32.39002329724545,23.837802445449423,25573.0
97,4005,134421,7.2196050000000005,31.0,1.2118642176445644,13.514257444893282,13.842331183371645,25094.0
98,4007,53597,11.26477,47.9,0.43472582420657874,17.889060954904192,31.645427915741553,24681.0
99,4009,37220,8.051751,31.6,1.8350349274583555,30.413756045137024,15.988715744223537,24123.0
100,4011,8437,4.577548999999999,34.8,1.0548773260637667,47.88431907075975,17.043972976176367,31420.0
101,4012,20489,4.5534870000000005,53.9,0.6296061301186002,23.45648884767436,41.563765923178295,20561.0
102,4013,3817117,414.8976,34.6,4.991175277048097,29.57051093796706,17.093764744439323,32158.0
103,4015,200186,15.03905,47.6,0.9401256831147033,14.770763190233083,31.553155565324246,24105.0
104,4017,107449,10.79844,34.7,0.8729722938324228,10.768829863470112,19.00994890599261,21256.0
105,4019,980263,106.7007,37.7,3.5372139925713815,34.56235724494345,21.396502775275614,27279.0
106,4021,375770,70.03302,35.3,4.581259813183596,28.468744178619897,19.726162280118157,28080.0
107,4023,47420,38.337270000000004,35.6,0.37747785744411644,82.81948544917756,18.711514129059466,22538.0
108,4025,211033,25.978089999999998,49.2,0.6003800353499216,13.613036823624741,32.802452696971564,26689.0
109,4027,195751,35.50077,33.8,2.0081634321152895,59.724854534587315,20.44229659107744,24291.0
110,5001,19019,19.23501,40.7,24.50707187549293,2.697302697302697,22.75619117724381,25843.0
111,5003,21853,23.61596,40.3,25.808813435226284,4.891776872740585,22.765752985860065,23462.0
112,5005,41513,74.89489,50.6,0.16139522559198322,1.6573121672729025,36.47291209982415,23819.0
113,5007,221339,261.211,34.3,1.2713529924685663,15.488910675479694,16.86733923980862,33141.0
114,5009,36903,62.522940000000006,41.4,0.19510608893585887,1.8264097769829009,24.55084952442891,23999.0
115,5011,11508,17.72559,40.3,27.572123740006955,13.173444560305875,23.49669794925269,26213.0
116,5013,5368,8.53987,43.4,22.205663189269746,2.8315946348733236,23.789120715350222,23725.0
117,5015,27446,43.55907,44.0,0.3752823726590396,12.712234934052322,26.462872549734023,24466.0
118,5017,11800,18.314329999999998,41.8,54.076271186440685,4.59322033898305,24.347457627118644,19980.0
119,5019,22995,26.55084,33.5,23.539899978256145,4.026962383126767,20.117416829745597,20430.0
120,5021,16083,25.15071,43.2,0.3481937449480818,1.349250761673817,26.57464403407325,21479.0
121,5023,25970,46.90333,46.8,0.2772429726607624,1.9907585675779746,31.024258760107813,24984.0
122,5025,8689,14.53536,40.2,12.187823685119117,1.668776614109794,23.098170100126598,25617.0
123,5027,24552,32.05002,37.0,36.89719778429456,2.1709025741283803,21.293580971000324,19812.0
124,5029,21273,38.52063,40.5,11.211394725708644,3.5585013867343585,22.888168100408972,23023.0
125,5031,96443,136.3718,33.2,13.106187074230375,4.434743838329376,17.134473212156404,25852.0
126,5033,61948,104.4489,37.6,1.1703364111835732,6.069606766965842,19.040162717117582,25758.0
127,5035,50902,83.47870999999999,34.2,51.17873560960277,1.9920631802286748,15.716474794703547,23938.0
128,5037,17870,28.99183,39.7,22.227196418578625,1.4885282596530498,21.96978175713486,25915.0
129,5039,8116,12.16087,42.7,41.892557910300646,2.3164120256283884,24.778215869886644,21699.0
130,5041,13008,16.93415,38.7,47.7859778597786,4.443419434194342,21.27152521525215,21551.0
131,5043,18509,22.34427,36.9,27.791885028904854,2.452860770436004,20.10373331892593,24236.0
132,5045,113237,174.7796,31.5,10.215742204403155,3.9165643738354072,14.53853422467921,27130.0
133,5047,18125,29.768890000000003,39.8,0.7172413793103448,2.046896551724138,22.637241379310343,22283.0
134,5049,12245,19.80771,47.0,0.32666394446712943,0.7921600653327889,30.730910575745202,18328.0
135,5051,96024,141.6741,44.4,7.930309089394318,4.81337998833625,28.147129884195614,24589.0
136,5053,17853,28.256970000000003,39.5,2.184506805578894,2.195709404581863,20.584775667954965,27153.0
137,5055,42090,72.85801,37.9,0.553575671180803,2.1406509859824183,19.97624138750297,24559.0
138,5057,22609,31.07681,37.7,29.39537352381795,11.999646158609403,20.726259454199656,23079.0
139,5059,32923,53.51571,40.1,10.837408498617988,2.791361662059958,22.182061173040125,22711.0
140,5061,13789,23.42863,38.4,20.639640292987163,9.783160490245848,21.25607368192037,22610.0
141,5063,36647,47.97023,39.0,1.9701476246350313,5.836766993205447,21.649793980407672,22541.0
142,5065,13696,23.590339999999998,47.3,1.2777453271028039,1.5186915887850467,31.344918224299068,21763.0
143,5067,17997,28.3892,40.5,16.669444907484582,2.4226259932210925,22.020336722787132,19012.0
144,5069,77435,88.92953,37.4,55.06424743333118,1.5742235423258217,19.03531994576096,24282.0
145,5071,25540,38.708490000000005,37.2,1.4252153484729837,12.11433046202036,20.38371182458888,20955.0
146,5073,7645,14.471820000000001,43.3,37.21386527141923,1.7135382603008502,25.990843688685416,21109.0
147,5075,17415,29.6368,40.9,0.7866781510192362,0.9072638530002871,24.519092736146998,20692.0
148,5077,10424,17.29778,39.8,55.266692248656945,1.6116653875671527,21.699923254029162,17433.0
149,5079,14134,25.171120000000002,38.0,29.87830762699873,3.1979623602660254,18.02745153530494,21875.0
150,5081,13171,24.745739999999998,41.2,19.125351150254346,2.710500341659707,24.143952623187307,25886.0
151,5083,22353,31.566470000000002,41.4,1.328680713998121,2.2815729432290968,23.55835905694985,21690.0
152,5085,68356,88.69014,35.3,5.961437181812862,3.2857393645034816,16.156591959740183,30896.0
153,5087,15717,18.839560000000002,40.9,0.178151046637399,4.8291658713494945,22.03346694661831,22565.0
154,5089,16653,27.894070000000003,50.1,0.18014772113132768,1.7234131988230348,33.12316099201345,19980.0
155,5091,43462,69.47494,37.2,24.54327918641572,2.388293221664903,19.504394643596708,24076.0
156,5093,46480,51.61153,34.9,34.02969018932874,3.6467297762478488,17.521514629948364,22045.0
157,5095,8149,13.42234,44.2,40.86390968216959,1.6198306540679837,25.512332801570746,22568.0
158,5097,9487,12.16469,46.8,0.23189627911879415,3.805207125540213,29.977864446084112,20328.0
159,5099,8997,14.5621,41.6,30.721351561631653,2.445259530954763,24.096921195954206,23031.0
160,5101,8330,10.14745,46.0,0.10804321728691477,1.6926770708283314,28.34333733493397,19494.0
161,5103,26120,35.64492,42.1,40.07656967840735,1.562021439509954,23.629402756508423,21126.0
162,5105,10445,18.942610000000002,41.6,1.8764959310674962,2.3647678314983245,23.235998085208234,22924.0
163,5107,21757,31.275209999999998,36.9,63.05556832283863,1.3191156869053637,20.742749459943926,20294.0
164,5109,11291,18.79898,40.2,2.922681781950226,6.438756531750952,23.39031086706226,22055.0
165,5111,24583,32.41478,39.8,7.220436887279827,2.208843509742505,22.01928161737786,22119.0
166,5113,20662,24.0906,43.1,0.3145871648436744,5.759365017907269,26.565676120414288,20349.0
167,5115,61754,76.0004,35.1,2.8888816918742104,6.749360365320466,18.502445185736956,21502.0
168,5117,8715,13.44994,44.5,12.208835341365463,0.9294320137693631,26.5978198508319,26857.0
169,5119,382748,503.7728,36.0,34.97288032857128,5.79180034905473,17.509170524731676,30084.0
170,5121,17969,27.551759999999998,41.9,0.7123379152985698,1.5749346096054315,25.132172074127663,21347.0
171,5123,28258,44.51686,37.2,51.90388562530964,4.066105173756104,17.91705003892703,19988.0
172,5125,107118,148.0341,38.8,4.6621482850688025,3.8154185104277523,20.93579043671465,31869.0
173,5127,11233,12.58853,39.8,0.47182408973560047,6.961630908929048,23.110478055728656,20376.0
174,5129,8195,12.30306,46.8,0.1464307504575961,1.476510067114094,29.505796217205614,19255.0
175,5131,125744,236.4003,36.7,6.3772426517368626,12.28289222547398,18.47563303219239,25248.0
176,5133,17058,30.1844,33.7,4.30296635009966,30.601477312697856,17.604642982764684,24010.0
177,5135,17264,28.56203,47.0,0.5386932344763671,1.679796107506951,31.707599629286378,19852.0
178,5137,12394,20.438489999999998,47.7,0.08875262223656609,1.2667419719218977,30.910117798934966,18521.0
179,5139,41639,40.06777,40.1,32.95228031412858,3.506328201926079,21.640769470928696,24325.0
180,5141,17295,24.423029999999997,46.6,0.3931772188493784,2.7464585140213935,30.24573576178086,20302.0
181,5143,203065,215.5756,30.7,2.957673651293921,15.491591362371654,13.964494127496122,27431.0
182,5145,77076,74.46415,36.0,3.988271316622554,3.7352742747418137,19.51580258446209,23470.0
183,5147,7260,12.37239,43.3,27.46556473829201,1.1983471074380165,25.495867768595044,22792.0
184,5149,22185,23.85525,37.8,1.3838178949740816,19.066937119675455,21.095334685598377,23158.0
185,6001,1510271,2043.62,36.6,12.610385818174356,22.505166291347713,16.32819540334152,43583.0
186,6003,1175,1.591424,46.7,0.0,7.1489361702127665,23.48936170212766,30512.0
187,6005,38091,64.06338000000001,48.2,2.525530965319892,12.485889055157386,29.550287469480978,31160.0
188,6007,220000,134.4362,37.2,1.5522727272727272,14.143636363636364,21.55909090909091,24067.0
189,6009,45578,44.68377,49.2,0.8403176971345825,10.318574750976348,30.255825178814337,29124.0
190,6011,21419,18.61339,33.5,0.9104066483029086,55.10994911060274,16.676782296092256,27103.0
191,6013,1049025,1465.247,38.5,9.2620290269536,24.361669168990254,18.09260980434213,42181.0
192,6015,28610,28.42882,39.1,3.470814400559245,17.801468018175463,19.626004893393915,23493.0
193,6017,181058,106.0131,43.6,0.7782036695423566,12.081763854676401,21.812899733786963,36682.0
194,6019,930450,156.1684,30.6,5.322478370680853,50.30576602719115,14.33370949540545,25238.0
195,6021,28122,21.40269,35.3,0.8214209515681673,37.4759974397269,18.387739136619015,24329.0
196,6023,134623,37.73079,37.1,1.1179367567206198,9.813330560156883,19.876989816004695,25114.0
197,6025,174528,41.78706,31.9,3.3077786945361205,80.37163091309131,14.621722588925559,18245.0
198,6027,18546,1.82165,45.6,0.5877278119271001,19.395017793594306,26.28059959020813,31566.0
199,6029,839631,103.2513,30.7,5.826488064399719,49.192204670861365,13.040133106090652,25013.0
200,6031,152982,110.1049,31.1,7.199539815141651,50.89879855146358,11.526192623968832,26841.0
201,6033,64665,51.46585,45.0,1.9052037423644939,17.146833681280444,25.666125415603496,25172.0
202,6035,34895,7.68412,37.1,8.1215073792807,17.529732053302766,15.205616850551653,30814.0
203,6037,9818605,2419.637,34.8,8.727044218603355,47.74495969641308,15.459782728809234,29985.0
204,6039,150865,70.59435,33.0,3.7311503662214562,53.685082689822025,16.324528552016705,23691.0
205,6041,252409,485.1167,44.5,2.7681263346394145,15.478449659085056,24.346992381412708,52866.0
206,6043,18251,12.59718,49.2,0.7561229521670045,9.183058462549997,29.647690537504793,27678.0
207,6045,87841,25.05203,41.5,0.7080975854100021,22.204892931546773,23.482200794617548,26784.0
208,6047,255793,132.1947,29.6,3.8804814830742043,54.92136219521253,13.386605575602148,24873.0
209,6049,9686,2.472325,46.1,0.8465826966756143,13.855048523642372,28.205657650216807,25106.0
210,6051,14202,4.657948,37.2,0.33093930432333474,26.489226869455006,15.420363329108577,30701.0
211,6053,415057,126.5188,32.9,3.080299814242381,55.414798449369606,15.439325201116954,28207.0
212,6055,136484,182.3771,39.7,1.9548078895694734,32.24553793851294,21.25816945576038,37953.0
213,6057,98764,103.1185,47.6,0.3938682110890608,8.544611396865255,28.350411080960676,32359.0
214,6059,3010232,3807.684,36.2,1.6857172470427526,33.65099434196434,16.49055620962105,36135.0
215,6061,348432,247.6402,40.3,1.3635372181659549,12.83177205308353,21.441199430591908,41130.0
216,6063,20007,7.836531,49.6,0.9596641175588543,8.022192232718549,30.409356725146196,31351.0
217,6065,2189641,303.8434,33.7,6.418540756224422,45.452976081467234,16.32961750350857,28557.0
218,6067,1418788,1470.79,34.8,10.365043967104318,21.581518873855714,16.130387344691385,32275.0
219,6069,55269,39.798809999999996,34.3,0.8739076154806492,56.425844505961756,14.353435017821925,33547.0
220,6071,2035210,101.4716,31.7,8.935785496336987,49.19123825059822,13.156922381474148,27235.0
221,6073,3095313,735.8178,34.6,5.111373227844809,32.02739109098175,16.17723312634296,34307.0
222,6075,805235,17179.16,38.5,6.06903574732842,15.122790241358114,19.21550851614746,52677.0
223,6077,685306,492.5576,32.7,7.5504956909760015,38.86453642606369,14.917277829174122,29535.0
224,6079,269637,81.74368,39.4,2.05832285628456,20.75864959185868,21.544891836061076,31938.0
225,6081,718451,1602.225,39.3,2.8444528576061554,25.40214990305532,19.15008817581157,49128.0
226,6083,423895,154.9842,33.6,2.0082803524457704,42.86132178959412,17.691881244176034,29657.0
227,6085,1781642,1381.011,36.2,2.6059107272953823,26.89709829471914,15.720161513929284,47584.0
228,6087,262382,589.3968,36.9,1.054188168395698,32.04945461197796,17.26947732695078,31174.0
229,6089,177223,46.94149,41.8,0.8734757903883807,8.395072874288326,23.758767202902558,27000.0
230,6091,3240,3.399025,50.9,0.1851851851851852,8.302469135802468,31.54320987654321,28138.0
231,6093,44900,7.152088000000001,47.0,1.2717149220489978,10.278396436525613,28.071269487750556,25576.0
232,6095,413344,502.9955,36.9,14.697201362545483,24.0371216226678,16.950772238135787,36273.0
233,6097,483878,307.0586,39.9,1.5727104766077398,24.888504953728006,20.573987658046036,36623.0
234,6099,514453,344.1556,32.9,2.8614858888955843,41.91986439966333,15.246485101651658,27840.0
235,6101,94737,157.2632,34.5,2.025607735098219,28.764896502950272,17.609803983660026,26334.0
236,6103,63463,21.51501,39.5,0.6397428422860565,21.911980208940644,22.268093219671304,23061.0
237,6105,13786,4.336237000000001,49.3,0.4279704047584506,6.956332511243291,29.48643551428986,23901.0
238,6107,442179,91.65823,29.6,1.627395240389073,60.623638843092955,13.609194466494337,22994.0
239,6109,55365,24.92926,47.3,2.064481170414522,10.689063487763027,28.67515578434029,29458.0
240,6111,823318,446.6949,36.2,1.841694217787052,40.27204555226535,16.836872265637336,33814.0
241,6113,200849,197.9414,30.4,2.592992745794104,30.347674123346398,14.307763543756751,30331.0
242,6115,72155,114.1985,32.1,3.2721225140322914,25.01697734044765,14.831958977201856,27877.0
243,8001,441603,378.1971,32.4,3.0658759111690816,38.015593191169444,12.581436267416663,34088.0
244,8003,15445,21.37293,32.9,1.113629006150858,46.03431531239883,16.87924894787957,21241.0
245,8005,572003,716.7057,35.7,10.158513154651287,18.447805343678265,15.295898797733578,38273.0
246,8007,12084,8.949948,48.4,0.3061900033101622,17.775571002979145,27.921218139688847,26314.0
247,8009,3788,1.482602,47.4,0.6335797254487857,9.186906019007392,30.887011615628303,23096.0
248,8011,6499,4.295833999999999,39.8,7.631943375903985,30.54316048622865,19.6184028312048,20260.0
249,8013,294567,405.5781,35.8,0.8595667539133711,13.333469125869495,15.324866668703555,36794.0
250,8014,55889,1691.865,36.4,1.0502961226717245,11.122045483010968,14.646889370001254,47013.0
251,8015,17809,17.57346,47.4,1.5441630636195183,9.422202257285642,28.3002976023359,30011.0
252,8017,1836,1.032461,42.7,0.3812636165577342,9.694989106753813,23.856209150326798,32727.0
253,8019,9088,22.99439,46.6,0.6161971830985915,4.720510563380282,21.225792253521128,34483.0
254,8021,8256,6.412972,38.2,0.32703488372093026,55.9593023255814,21.124031007751938,20882.0
255,8023,3524,2.872159,49.0,0.681044267877412,66.03291713961409,31.55505107832009,18902.0
256,8025,5823,7.395026,38.9,9.59986261377297,28.954147346728494,15.370084149064056,18032.0
257,8027,4255,5.760701,53.3,1.0340775558166861,4.700352526439483,34.5005875440658,26669.0
258,8029,30952,27.10213,45.6,0.5169294391315585,14.037865081416387,27.88188162315844,25880.0
259,8031,600158,3922.597,33.7,10.236471062620177,31.819120964812598,15.059034454260377,39806.0
260,8033,2064,1.9343029999999999,44.7,0.1937984496124031,3.9728682170542635,26.792635658914726,29894.0
261,8035,285465,339.73900000000003,36.6,1.2176624104531204,7.493738286655106,11.891825617851575,52910.0
262,8037,52197,30.9861,34.0,0.6877789911297584,30.0572829856122,10.42013908845336,38850.0
263,8039,23086,12.47321,43.8,0.7103872476825782,5.3452308758554965,16.52083513817898,42429.0
264,8041,622263,292.5816,34.1,6.185808894309963,15.052317107075305,14.820260886474045,32586.0
265,8043,46824,30.542679999999997,43.6,3.9360157184349904,12.3227404749701,24.517341534255937,26243.0
266,8045,56389,19.13072,34.5,0.6827572753551224,28.33531362499778,13.202929649399705,36618.0
267,8047,5441,36.29847,45.6,0.5146112846903143,4.907186179011211,17.91950009189487,44683.0
268,8049,14843,8.039193,41.2,0.3840194030856296,7.51869568146601,17.3415077814458,35000.0
269,8051,15324,4.730944,34.3,0.31323414252153486,8.18976768467763,14.493604802923517,28016.0
270,8053,843,0.7545303000000001,47.1,0.3558718861209964,2.8469750889679712,27.402135231316727,30847.0
271,8055,6711,4.2181,51.8,0.5215318134406199,35.2853524064968,35.01713604529876,23471.0
272,8057,1394,0.8638408999999999,47.3,0.0,10.760401721664275,25.32281205164993,24571.0
273,8059,534543,699.4730000000001,40.4,1.0601579292966141,14.301001042011588,18.8076543888892,41035.0
274,8061,1398,0.7908281999999999,47.4,0.28612303290414876,5.579399141630901,27.968526466380546,25980.0
275,8063,8270,3.8272480000000004,39.7,2.720677146311971,19.032648125755745,21.124546553808948,29742.0
276,8065,7310,19.39451,35.0,0.3693570451436389,39.097127222982216,14.145006839945282,30400.0
277,8067,51334,30.337840000000003,38.4,0.3973974363969299,11.797249386371606,18.09716756925235,34074.0
278,8069,299630,115.4198,35.5,0.8343623802689983,10.555685345259153,17.426492674298302,32905.0
279,8071,15507,3.249124,43.9,1.405816727929322,41.56832398271748,25.233765396272652,23653.0
280,8073,5467,2.1209439999999997,40.9,5.304554600329248,12.493140662154746,21.84013169928663,25561.0
281,8075,22709,12.3516,38.4,3.9631864018671012,15.636972125588974,19.917213439605444,27450.0
282,8077,146723,44.07454,38.1,0.6372552360570599,13.325790775815651,20.76566046223155,28267.0
283,8079,712,0.813095,53.1,0.2808988764044944,2.9494382022471908,35.53370786516854,30038.0
284,8081,13795,2.9083189999999997,35.8,0.30445813700616164,14.389271475172164,15.686843059079377,30196.0
285,8083,25535,12.58175,42.9,0.22713922067750147,11.035833170158606,24.19424319561386,26901.0
286,8085,41276,18.42107,42.0,0.392479891462351,19.689407888361277,24.522725070258748,27033.0
287,8087,28159,21.991789999999998,36.0,2.869420078838027,33.75830107603253,18.846549948506695,27765.0
288,8089,18831,14.92201,40.9,0.759386118634167,40.33774095905687,24.560565025755405,21957.0
289,8091,4436,8.190656,50.0,0.15779981965734896,4.418394950405771,28.471596032461676,34906.0
290,8093,16206,7.387027000000001,46.9,0.42576823398741204,4.831543872639763,20.62199185486857,32731.0
291,8095,4442,6.457072,42.8,0.40522287257991896,18.685276902296263,26.271949572264745,31635.0
292,8097,17148,17.66565,42.0,0.5423372988103569,9.10310240261255,19.13925822253324,42002.0
